CMDLINE /usr/bin/python3 scripts/Lasso-RF-TARA.py
MEM 292.738281 1652254410.3158
MEM 292.738281 1652254410.4162
MEM 292.738281 1652254410.5165
MEM 292.738281 1652254410.6168
MEM 292.738281 1652254410.7171
MEM 292.738281 1652254410.8174
MEM 292.738281 1652254410.9176
MEM 292.738281 1652254411.0180
MEM 292.738281 1652254411.1183
MEM 292.738281 1652254411.2186
MEM 292.738281 1652254411.3189
MEM 292.738281 1652254411.4192
MEM 292.738281 1652254411.5195
MEM 292.738281 1652254411.6198
MEM 292.738281 1652254411.7201
MEM 292.738281 1652254411.8204
MEM 292.738281 1652254411.9207
MEM 292.738281 1652254412.0209
MEM 292.738281 1652254412.1213
MEM 292.738281 1652254412.2216
MEM 292.738281 1652254412.3219
MEM 292.738281 1652254412.4222
MEM 292.738281 1652254412.5226
MEM 292.738281 1652254412.6229
MEM 292.738281 1652254412.7232
MEM 292.738281 1652254412.8235
MEM 292.738281 1652254412.9239
MEM 292.738281 1652254413.0265
MEM 292.738281 1652254413.1267
MEM 292.738281 1652254413.2272
MEM 292.738281 1652254413.3276
MEM 292.738281 1652254413.4280
MEM 292.738281 1652254413.5283
MEM 292.738281 1652254413.6305
MEM 292.738281 1652254413.7308
MEM 292.738281 1652254413.8312
MEM 292.738281 1652254413.9315
MEM 292.738281 1652254414.0318
MEM 292.738281 1652254414.1321
MEM 292.738281 1652254414.2324
MEM 292.738281 1652254414.3327
MEM 292.738281 1652254414.4330
MEM 292.738281 1652254414.5334
MEM 292.738281 1652254414.6337
MEM 292.738281 1652254414.7340
MEM 292.738281 1652254414.8343
MEM 292.738281 1652254414.9346
MEM 292.738281 1652254415.0349
MEM 292.738281 1652254415.1353
MEM 292.738281 1652254415.2379
MEM 292.738281 1652254415.3381
MEM 292.738281 1652254415.4384
MEM 292.738281 1652254415.5387
MEM 292.738281 1652254415.6390
MEM 292.738281 1652254415.7393
MEM 292.738281 1652254415.8396
MEM 292.738281 1652254415.9399
MEM 292.738281 1652254416.0402
MEM 292.738281 1652254416.1405
MEM 292.738281 1652254416.2408
MEM 292.738281 1652254416.3411
MEM 292.738281 1652254416.4414
MEM 292.738281 1652254416.5417
MEM 292.738281 1652254416.6420
MEM 292.738281 1652254416.7422
MEM 292.738281 1652254416.8426
MEM 292.738281 1652254416.9429
MEM 292.738281 1652254417.0431
MEM 292.738281 1652254417.1433
MEM 292.738281 1652254417.2436
MEM 292.738281 1652254417.3439
MEM 292.738281 1652254417.4442
MEM 292.738281 1652254417.5445
MEM 292.738281 1652254417.6448
MEM 292.738281 1652254417.7451
MEM 292.738281 1652254417.8454
MEM 292.738281 1652254417.9457
MEM 292.738281 1652254418.0460
MEM 292.738281 1652254418.1464
MEM 292.738281 1652254418.2467
MEM 292.738281 1652254418.3471
MEM 292.738281 1652254418.4474
MEM 292.738281 1652254418.5477
MEM 292.738281 1652254418.6480
MEM 292.738281 1652254418.7484
MEM 292.738281 1652254418.8488
MEM 292.738281 1652254418.9491
MEM 292.738281 1652254419.0494
MEM 292.738281 1652254419.1497
MEM 292.738281 1652254419.2500
MEM 292.738281 1652254419.3515
MEM 292.738281 1652254419.4518
MEM 292.738281 1652254419.5521
MEM 292.738281 1652254419.6524
MEM 292.738281 1652254419.7527
MEM 292.738281 1652254419.8530
MEM 292.738281 1652254419.9544
MEM 292.738281 1652254420.0547
MEM 292.738281 1652254420.1551
MEM 292.738281 1652254420.2554
MEM 292.738281 1652254420.3557
MEM 292.738281 1652254420.4559
MEM 292.738281 1652254420.5563
MEM 292.738281 1652254420.6566
MEM 292.738281 1652254420.7570
MEM 292.738281 1652254420.8573
MEM 292.738281 1652254420.9575
MEM 292.738281 1652254421.0578
MEM 292.738281 1652254421.1582
MEM 292.738281 1652254421.2585
MEM 292.738281 1652254421.3588
MEM 292.738281 1652254421.4591
MEM 292.738281 1652254421.5594
MEM 292.738281 1652254421.6596
MEM 292.738281 1652254421.7600
MEM 292.738281 1652254421.8603
MEM 292.738281 1652254421.9606
MEM 292.738281 1652254422.0609
MEM 292.738281 1652254422.1612
MEM 292.738281 1652254422.2615
MEM 292.738281 1652254422.3618
MEM 292.738281 1652254422.4621
MEM 292.738281 1652254422.5624
MEM 292.738281 1652254422.6626
MEM 292.738281 1652254422.7629
MEM 292.738281 1652254422.8632
MEM 292.738281 1652254422.9634
MEM 292.738281 1652254423.0637
MEM 292.738281 1652254423.1640
MEM 292.738281 1652254423.2643
MEM 292.738281 1652254423.3646
MEM 292.738281 1652254423.4649
MEM 292.738281 1652254423.5653
MEM 292.738281 1652254423.6656
MEM 292.738281 1652254423.7659
MEM 292.738281 1652254423.8662
MEM 292.738281 1652254423.9665
MEM 292.738281 1652254424.0668
MEM 292.738281 1652254424.1671
MEM 292.738281 1652254424.2673
MEM 292.738281 1652254424.3676
MEM 292.738281 1652254424.4679
MEM 292.738281 1652254424.5682
MEM 292.738281 1652254424.6685
MEM 292.738281 1652254424.7687
MEM 292.738281 1652254424.8690
MEM 292.738281 1652254424.9693
MEM 292.738281 1652254425.0695
MEM 292.738281 1652254425.1698
MEM 292.738281 1652254425.2701
MEM 292.738281 1652254425.3704
MEM 292.738281 1652254425.4711
MEM 292.738281 1652254425.5714
MEM 292.738281 1652254425.6716
MEM 292.738281 1652254425.7719
MEM 292.738281 1652254425.8736
MEM 292.738281 1652254425.9739
MEM 292.738281 1652254426.0741
MEM 292.738281 1652254426.1744
MEM 292.738281 1652254426.2747
MEM 292.738281 1652254426.3750
MEM 292.738281 1652254426.4753
MEM 292.738281 1652254426.5755
MEM 292.738281 1652254426.6758
MEM 292.738281 1652254426.7760
MEM 292.738281 1652254426.8763
MEM 292.738281 1652254426.9765
MEM 292.738281 1652254427.0768
MEM 292.738281 1652254427.1770
MEM 292.738281 1652254427.2772
MEM 292.738281 1652254427.3775
MEM 292.738281 1652254427.4778
MEM 292.738281 1652254427.5780
MEM 292.738281 1652254427.6783
MEM 292.738281 1652254427.7786
MEM 292.738281 1652254427.8790
MEM 292.738281 1652254427.9792
MEM 292.738281 1652254428.0795
MEM 292.738281 1652254428.1798
MEM 292.738281 1652254428.2800
MEM 292.738281 1652254428.3804
MEM 292.738281 1652254428.4808
MEM 292.738281 1652254428.5811
MEM 292.738281 1652254428.6929
MEM 292.738281 1652254428.7932
MEM 292.738281 1652254428.8935
MEM 292.738281 1652254428.9938
MEM 292.738281 1652254429.0965
MEM 292.738281 1652254429.1968
MEM 292.738281 1652254429.2971
MEM 292.738281 1652254429.3974
MEM 292.738281 1652254429.4977
MEM 292.738281 1652254429.5993
MEM 292.738281 1652254429.6997
MEM 292.738281 1652254429.8000
MEM 292.738281 1652254429.9007
MEM 292.738281 1652254430.0010
MEM 292.738281 1652254430.1020
MEM 292.738281 1652254430.2023
MEM 292.738281 1652254430.3027
MEM 292.738281 1652254430.4030
MEM 292.738281 1652254430.5033
MEM 292.738281 1652254430.6036
MEM 292.738281 1652254430.7039
MEM 292.738281 1652254430.8043
MEM 292.738281 1652254430.9046
MEM 292.738281 1652254431.0074
MEM 292.738281 1652254431.1077
MEM 292.738281 1652254431.2080
MEM 292.738281 1652254431.3083
MEM 292.738281 1652254431.4087
MEM 292.738281 1652254431.5091
MEM 292.738281 1652254431.6095
MEM 292.738281 1652254431.7098
MEM 292.738281 1652254431.8101
MEM 292.738281 1652254431.9103
MEM 292.738281 1652254432.0106
MEM 292.738281 1652254432.1110
MEM 292.738281 1652254432.2113
MEM 292.738281 1652254432.3116
MEM 292.738281 1652254432.4119
MEM 292.738281 1652254432.5122
MEM 292.738281 1652254432.6125
MEM 292.738281 1652254432.7128
MEM 292.738281 1652254432.8131
MEM 292.738281 1652254432.9134
MEM 292.738281 1652254433.0137
MEM 292.738281 1652254433.1140
MEM 292.738281 1652254433.2142
MEM 292.738281 1652254433.3146
MEM 292.738281 1652254433.4149
MEM 292.738281 1652254433.5151
MEM 292.738281 1652254433.6154
MEM 292.738281 1652254433.7157
MEM 292.738281 1652254433.8160
MEM 292.738281 1652254433.9163
MEM 292.738281 1652254434.0166
MEM 292.738281 1652254434.1169
MEM 292.738281 1652254434.2172
MEM 292.738281 1652254434.3174
MEM 292.738281 1652254434.4177
MEM 292.738281 1652254434.5180
MEM 292.738281 1652254434.6183
MEM 292.738281 1652254434.7186
MEM 292.738281 1652254434.8188
MEM 292.738281 1652254434.9191
MEM 292.738281 1652254435.0194
MEM 292.738281 1652254435.1197
MEM 292.738281 1652254435.2200
MEM 292.738281 1652254435.3203
MEM 292.738281 1652254435.4206
MEM 292.738281 1652254435.5209
MEM 292.738281 1652254435.6212
MEM 292.738281 1652254435.7216
MEM 292.738281 1652254435.8219
MEM 292.738281 1652254435.9222
MEM 292.738281 1652254436.0225
MEM 292.738281 1652254436.1228
MEM 292.738281 1652254436.2232
MEM 292.738281 1652254436.3235
MEM 292.738281 1652254436.4238
MEM 292.738281 1652254436.5241
MEM 292.738281 1652254436.6244
MEM 292.738281 1652254436.7248
MEM 292.738281 1652254436.8251
MEM 292.738281 1652254436.9255
MEM 292.738281 1652254437.0258
MEM 292.738281 1652254437.1261
MEM 292.738281 1652254437.2264
MEM 292.738281 1652254437.3268
MEM 292.738281 1652254437.4271
MEM 292.738281 1652254437.5275
MEM 292.738281 1652254437.6278
MEM 292.738281 1652254437.7281
MEM 292.738281 1652254437.8284
MEM 292.738281 1652254437.9288
MEM 292.738281 1652254438.0292
MEM 292.738281 1652254438.1295
MEM 292.738281 1652254438.2298
MEM 292.738281 1652254438.3301
MEM 292.738281 1652254438.4305
MEM 292.738281 1652254438.5309
MEM 292.738281 1652254438.6311
MEM 292.738281 1652254438.7314
MEM 292.738281 1652254438.8318
MEM 292.738281 1652254438.9321
MEM 292.738281 1652254439.0325
MEM 292.738281 1652254439.1328
MEM 292.738281 1652254439.2332
MEM 292.738281 1652254439.3335
MEM 292.738281 1652254439.4338
MEM 292.738281 1652254439.5342
MEM 292.738281 1652254439.6351
MEM 292.738281 1652254439.7355
MEM 292.738281 1652254439.8358
MEM 292.738281 1652254439.9361
MEM 292.738281 1652254440.0365
MEM 292.738281 1652254440.1368
MEM 292.738281 1652254440.2372
MEM 292.738281 1652254440.3375
MEM 292.738281 1652254440.4378
MEM 292.738281 1652254440.5381
MEM 292.738281 1652254440.6384
MEM 292.738281 1652254440.7388
MEM 292.738281 1652254440.8391
MEM 292.738281 1652254440.9455
MEM 292.738281 1652254441.0458
MEM 292.738281 1652254441.1461
MEM 292.738281 1652254441.2464
MEM 292.738281 1652254441.3467
MEM 292.738281 1652254441.4471
MEM 292.738281 1652254441.5474
MEM 292.738281 1652254441.6477
MEM 292.738281 1652254441.7481
MEM 292.738281 1652254441.8485
MEM 292.738281 1652254441.9488
MEM 292.738281 1652254442.0491
MEM 292.738281 1652254442.1494
MEM 292.738281 1652254442.2497
MEM 292.738281 1652254442.3500
MEM 292.738281 1652254442.4503
MEM 292.738281 1652254442.5506
MEM 292.738281 1652254442.6510
MEM 292.738281 1652254442.7512
MEM 292.738281 1652254442.8530
MEM 292.738281 1652254442.9533
MEM 292.738281 1652254443.0536
MEM 292.738281 1652254443.1540
MEM 292.738281 1652254443.2542
MEM 292.738281 1652254443.3551
MEM 292.738281 1652254443.4577
MEM 292.738281 1652254443.5581
MEM 292.738281 1652254443.6584
MEM 292.738281 1652254443.7588
MEM 292.738281 1652254443.8590
MEM 292.738281 1652254443.9593
MEM 292.738281 1652254444.0596
MEM 292.738281 1652254444.1600
MEM 292.738281 1652254444.2604
MEM 292.738281 1652254444.3606
MEM 292.738281 1652254444.4609
MEM 292.738281 1652254444.5612
MEM 292.738281 1652254444.6615
MEM 292.738281 1652254444.7617
MEM 292.738281 1652254444.8620
MEM 292.738281 1652254444.9623
MEM 292.738281 1652254445.0625
MEM 292.738281 1652254445.1628
MEM 292.738281 1652254445.2631
MEM 292.738281 1652254445.3633
MEM 292.738281 1652254445.4636
MEM 292.738281 1652254445.5639
MEM 292.738281 1652254445.6641
MEM 292.738281 1652254445.7644
MEM 292.738281 1652254445.8647
MEM 292.738281 1652254445.9650
MEM 292.738281 1652254446.0653
MEM 292.738281 1652254446.1656
MEM 292.738281 1652254446.2658
MEM 292.738281 1652254446.3661
MEM 292.738281 1652254446.4664
MEM 292.738281 1652254446.5666
MEM 292.738281 1652254446.6670
MEM 292.738281 1652254446.7672
MEM 292.738281 1652254446.8675
MEM 292.738281 1652254446.9678
MEM 292.738281 1652254447.0680
MEM 292.738281 1652254447.1683
MEM 292.738281 1652254447.2686
MEM 292.738281 1652254447.3691
MEM 292.238281 1652254447.4694
MEM 292.238281 1652254447.5698
MEM 292.238281 1652254447.6702
MEM 292.238281 1652254447.7705
MEM 292.238281 1652254447.8709
MEM 292.238281 1652254447.9713
MEM 292.238281 1652254448.0716
MEM 292.238281 1652254448.1720
MEM 292.238281 1652254448.2723
MEM 293.250000 1652254448.3727
MEM 294.488281 1652254448.4730
MEM 294.742188 1652254448.5734
MEM 295.515625 1652254448.6738
MEM 296.992188 1652254448.7741
MEM 297.488281 1652254448.8745
MEM 297.488281 1652254448.9748
MEM 298.000000 1652254449.0752
MEM 298.488281 1652254449.1756
MEM 293.988281 1652254449.2759
MEM 293.988281 1652254449.3762
MEM 293.988281 1652254449.4766
MEM 293.988281 1652254449.5769
MEM 293.988281 1652254449.6808
MEM 293.988281 1652254449.7812
MEM 293.988281 1652254449.8815
MEM 293.988281 1652254449.9819
MEM 293.988281 1652254450.0822
MEM 293.988281 1652254450.1826
MEM 293.988281 1652254450.2829
MEM 293.988281 1652254450.3832
MEM 293.988281 1652254450.4836
MEM 293.988281 1652254450.5841
MEM 293.988281 1652254450.6845
MEM 293.988281 1652254450.7848
MEM 293.988281 1652254450.8852
MEM 293.988281 1652254450.9855
MEM 293.988281 1652254451.0860
MEM 293.988281 1652254451.1865
MEM 293.988281 1652254451.2868
MEM 293.988281 1652254451.3871
MEM 293.988281 1652254451.4874
MEM 293.988281 1652254451.5878
MEM 293.988281 1652254451.6890
MEM 293.988281 1652254451.7893
MEM 293.988281 1652254451.8897
MEM 293.988281 1652254451.9900
MEM 293.988281 1652254452.0904
MEM 293.988281 1652254452.1908
MEM 293.988281 1652254452.2912
MEM 293.988281 1652254452.3915
MEM 293.988281 1652254452.4919
MEM 293.988281 1652254452.5922
MEM 293.988281 1652254452.6926
MEM 293.988281 1652254452.7929
MEM 293.988281 1652254452.8933
MEM 293.988281 1652254452.9936
MEM 293.988281 1652254453.0940
MEM 293.988281 1652254453.1944
MEM 293.988281 1652254453.2948
MEM 293.988281 1652254453.3951
MEM 293.988281 1652254453.4954
MEM 293.988281 1652254453.5957
MEM 293.988281 1652254453.6961
MEM 293.988281 1652254453.7964
MEM 293.988281 1652254453.8967
MEM 293.988281 1652254454.0112
MEM 293.988281 1652254454.1116
MEM 293.988281 1652254454.2120
MEM 293.988281 1652254454.3124
MEM 293.988281 1652254454.4127
MEM 293.988281 1652254454.5129
MEM 293.988281 1652254454.6133
MEM 293.988281 1652254454.7137
MEM 293.988281 1652254454.8141
MEM 293.988281 1652254454.9145
MEM 293.988281 1652254455.0149
MEM 293.988281 1652254455.1152
MEM 293.988281 1652254455.2155
MEM 293.988281 1652254455.3159
MEM 293.988281 1652254455.4162
MEM 293.988281 1652254455.5166
MEM 293.988281 1652254455.6169
MEM 293.988281 1652254455.7173
MEM 293.988281 1652254455.8177
MEM 293.988281 1652254455.9181
MEM 293.988281 1652254456.0184
MEM 293.988281 1652254456.1188
MEM 293.988281 1652254456.2191
MEM 293.988281 1652254456.3195
MEM 293.988281 1652254456.4199
MEM 293.988281 1652254456.5203
MEM 293.988281 1652254456.6208
MEM 293.988281 1652254456.7212
MEM 293.988281 1652254456.8217
MEM 293.988281 1652254456.9220
MEM 293.988281 1652254457.0223
MEM 293.988281 1652254457.1227
MEM 293.988281 1652254457.2231
MEM 293.988281 1652254457.3235
MEM 293.988281 1652254457.4238
MEM 293.988281 1652254457.5241
MEM 293.988281 1652254457.6245
MEM 293.988281 1652254457.7248
MEM 293.988281 1652254457.8252
MEM 293.988281 1652254457.9255
MEM 293.988281 1652254458.0258
MEM 293.988281 1652254458.1262
MEM 293.988281 1652254458.2266
MEM 293.988281 1652254458.3269
MEM 293.988281 1652254458.4272
MEM 293.988281 1652254458.5275
MEM 293.988281 1652254458.6279
MEM 293.988281 1652254458.7283
MEM 293.988281 1652254458.8286
MEM 293.988281 1652254458.9290
MEM 293.988281 1652254459.0293
MEM 293.988281 1652254459.1297
MEM 293.988281 1652254459.2300
MEM 293.988281 1652254459.3305
MEM 293.988281 1652254459.4308
MEM 293.988281 1652254459.5312
MEM 293.988281 1652254459.6316
MEM 293.988281 1652254459.7319
MEM 293.988281 1652254459.8324
MEM 293.988281 1652254459.9327
MEM 293.988281 1652254460.0330
MEM 293.988281 1652254460.1334
MEM 293.988281 1652254460.2338
MEM 293.988281 1652254460.3341
MEM 293.988281 1652254460.4345
MEM 293.988281 1652254460.5418
MEM 293.988281 1652254460.6422
MEM 293.988281 1652254460.7425
MEM 293.988281 1652254460.8428
MEM 293.988281 1652254460.9431
MEM 293.988281 1652254461.0434
MEM 293.988281 1652254461.1437
MEM 293.988281 1652254461.2458
MEM 293.988281 1652254461.3462
MEM 293.988281 1652254461.4464
MEM 293.988281 1652254461.5467
MEM 293.988281 1652254461.6471
MEM 293.988281 1652254461.7474
MEM 293.988281 1652254461.8477
MEM 293.988281 1652254461.9480
MEM 293.988281 1652254462.0483
MEM 293.988281 1652254462.1486
MEM 293.988281 1652254462.2489
MEM 293.988281 1652254462.3492
MEM 293.988281 1652254462.4496
MEM 293.988281 1652254462.5499
MEM 293.988281 1652254462.6501
MEM 293.988281 1652254462.7504
MEM 293.988281 1652254462.8507
MEM 293.988281 1652254462.9510
MEM 293.988281 1652254463.0514
MEM 293.988281 1652254463.1517
MEM 293.988281 1652254463.2520
MEM 293.988281 1652254463.3523
MEM 293.988281 1652254463.4527
MEM 293.988281 1652254463.5542
MEM 293.988281 1652254463.6547
MEM 293.988281 1652254463.7591
MEM 293.988281 1652254463.8594
MEM 293.988281 1652254463.9598
MEM 293.988281 1652254464.0601
MEM 293.988281 1652254464.1604
MEM 293.988281 1652254464.2607
MEM 293.988281 1652254464.3611
MEM 293.988281 1652254464.4614
MEM 293.988281 1652254464.5617
MEM 293.988281 1652254464.6621
MEM 293.988281 1652254464.7625
MEM 293.988281 1652254464.8629
MEM 293.988281 1652254464.9631
MEM 293.988281 1652254465.0634
MEM 293.988281 1652254465.1638
MEM 293.988281 1652254465.2642
MEM 293.988281 1652254465.3646
MEM 293.988281 1652254465.4649
MEM 293.988281 1652254465.5653
MEM 293.988281 1652254465.6656
MEM 293.988281 1652254465.7660
MEM 293.988281 1652254465.8663
MEM 293.988281 1652254465.9666
MEM 293.988281 1652254466.0670
MEM 293.988281 1652254466.1674
MEM 293.988281 1652254466.2677
MEM 293.988281 1652254466.3681
MEM 293.988281 1652254466.4705
MEM 293.988281 1652254466.5710
MEM 293.988281 1652254466.6714
MEM 293.988281 1652254466.7718
MEM 293.988281 1652254466.8721
MEM 293.988281 1652254466.9726
MEM 293.988281 1652254467.0730
MEM 293.988281 1652254467.1734
MEM 293.988281 1652254467.2737
MEM 293.988281 1652254467.3742
MEM 293.988281 1652254467.4745
MEM 293.988281 1652254467.5749
MEM 293.988281 1652254467.6752
MEM 293.988281 1652254467.7756
MEM 293.988281 1652254467.8760
MEM 293.988281 1652254467.9763
MEM 293.988281 1652254468.0767
MEM 293.988281 1652254468.1772
MEM 293.988281 1652254468.2775
MEM 293.988281 1652254468.3779
MEM 293.988281 1652254468.4783
MEM 293.988281 1652254468.5787
MEM 293.988281 1652254468.6790
MEM 293.988281 1652254468.7794
MEM 293.988281 1652254468.8797
MEM 293.988281 1652254468.9800
MEM 293.988281 1652254469.0804
MEM 293.988281 1652254469.1808
MEM 293.988281 1652254469.2811
MEM 293.988281 1652254469.3814
MEM 293.988281 1652254469.4817
MEM 293.988281 1652254469.5820
MEM 293.988281 1652254469.6824
MEM 293.988281 1652254469.7827
MEM 293.988281 1652254469.8830
MEM 293.988281 1652254469.9833
MEM 293.988281 1652254470.0837
MEM 293.988281 1652254470.1840
MEM 293.988281 1652254470.2844
MEM 293.988281 1652254470.3848
MEM 293.988281 1652254470.4852
MEM 293.988281 1652254470.5856
MEM 293.988281 1652254470.6859
MEM 293.988281 1652254470.7862
MEM 293.988281 1652254470.8865
MEM 293.988281 1652254470.9869
MEM 293.988281 1652254471.0874
MEM 293.988281 1652254471.1886
MEM 293.988281 1652254471.2889
MEM 293.988281 1652254471.3892
MEM 293.988281 1652254471.4896
MEM 293.988281 1652254471.5899
MEM 293.988281 1652254471.6902
MEM 293.988281 1652254471.7906
MEM 293.988281 1652254471.8910
MEM 293.988281 1652254471.9915
MEM 293.988281 1652254472.0918
MEM 293.988281 1652254472.1922
MEM 293.988281 1652254472.2925
MEM 293.988281 1652254472.3929
MEM 293.988281 1652254472.4933
MEM 293.988281 1652254472.5936
MEM 293.988281 1652254472.6940
MEM 293.988281 1652254472.7944
MEM 293.988281 1652254472.8948
MEM 293.988281 1652254472.9951
MEM 293.988281 1652254473.0954
MEM 293.988281 1652254473.1957
MEM 293.988281 1652254473.2961
MEM 293.988281 1652254473.3965
MEM 293.988281 1652254473.4968
MEM 293.988281 1652254473.5971
