CMDLINE /usr/bin/python3 scripts/AE-RF-Malaria.py
MEM 5280.484375 1652243326.2412
MEM 5280.468750 1652243326.3416
MEM 5280.468750 1652243326.4420
MEM 5280.468750 1652243326.5424
MEM 5280.468750 1652243326.6428
MEM 5280.468750 1652243326.7432
MEM 5280.632812 1652243326.8436
MEM 5280.632812 1652243326.9440
MEM 5280.632812 1652243327.0444
MEM 5280.632812 1652243327.1448
MEM 5280.613281 1652243327.2467
MEM 5281.011719 1652243327.3471
MEM 5281.203125 1652243327.4475
MEM 5281.222656 1652243327.5480
MEM 5281.222656 1652243327.6484
MEM 5281.226562 1652243327.7488
MEM 5281.226562 1652243327.8492
MEM 5281.230469 1652243327.9496
MEM 5281.234375 1652243328.0499
MEM 5281.238281 1652243328.1503
MEM 5281.238281 1652243328.2506
MEM 5281.257812 1652243328.3510
MEM 5281.257812 1652243328.4514
MEM 5281.257812 1652243328.5518
MEM 5281.257812 1652243328.6522
MEM 5281.257812 1652243328.7525
MEM 5281.261719 1652243328.8529
MEM 5281.261719 1652243328.9534
MEM 5281.261719 1652243329.0541
MEM 5281.261719 1652243329.1552
MEM 5281.261719 1652243329.2556
MEM 5281.261719 1652243329.3562
MEM 5281.261719 1652243329.4566
MEM 5281.261719 1652243329.5570
MEM 5281.261719 1652243329.6574
MEM 5281.261719 1652243329.7578
MEM 5281.261719 1652243329.8596
MEM 5281.261719 1652243329.9600
MEM 5281.261719 1652243330.0603
MEM 5281.261719 1652243330.1607
MEM 5281.261719 1652243330.2611
MEM 5281.261719 1652243330.3615
MEM 5281.261719 1652243330.4618
MEM 5281.261719 1652243330.5623
MEM 5281.261719 1652243330.6627
MEM 5281.261719 1652243330.7631
MEM 5281.261719 1652243330.8635
MEM 5281.261719 1652243330.9639
MEM 5281.261719 1652243331.0643
MEM 5281.261719 1652243331.1647
MEM 5281.261719 1652243331.2651
MEM 5281.261719 1652243331.3654
MEM 5281.261719 1652243331.4659
MEM 5281.261719 1652243331.5663
MEM 5281.261719 1652243331.6666
MEM 5281.261719 1652243331.7670
MEM 5281.261719 1652243331.8674
MEM 5281.261719 1652243331.9678
MEM 5281.261719 1652243332.0682
MEM 5281.261719 1652243332.1686
MEM 5281.261719 1652243332.2690
MEM 5281.261719 1652243332.3694
MEM 5281.261719 1652243332.4698
MEM 5281.261719 1652243332.5702
MEM 5281.261719 1652243332.6706
MEM 5281.261719 1652243332.7710
MEM 5281.269531 1652243332.8714
MEM 5281.269531 1652243332.9718
MEM 5281.269531 1652243333.0722
MEM 5281.269531 1652243333.1726
MEM 5281.269531 1652243333.2730
MEM 5281.269531 1652243333.3734
MEM 5281.269531 1652243333.4738
MEM 5281.269531 1652243333.5743
MEM 5281.269531 1652243333.6747
MEM 5281.269531 1652243333.7751
MEM 5281.269531 1652243333.8754
MEM 5281.269531 1652243333.9758
MEM 5281.269531 1652243334.0762
MEM 5281.269531 1652243334.1766
MEM 5281.269531 1652243334.2770
MEM 5281.269531 1652243334.3774
MEM 5281.269531 1652243334.4778
MEM 5281.269531 1652243334.5782
MEM 5281.269531 1652243334.6786
MEM 5281.269531 1652243334.7790
MEM 5281.269531 1652243334.8793
MEM 5281.269531 1652243334.9797
MEM 5281.269531 1652243335.0801
MEM 5281.269531 1652243335.1805
MEM 5281.269531 1652243335.2809
MEM 5281.269531 1652243335.3812
MEM 5281.269531 1652243335.4814
MEM 5281.269531 1652243335.5818
MEM 5281.269531 1652243335.6821
MEM 5281.269531 1652243335.7824
MEM 5281.269531 1652243335.8828
MEM 5281.269531 1652243335.9832
MEM 5281.269531 1652243336.0835
MEM 5281.269531 1652243336.1840
MEM 5281.269531 1652243336.2844
MEM 5281.269531 1652243336.3847
MEM 5281.269531 1652243336.4851
MEM 5281.269531 1652243336.5855
MEM 5281.269531 1652243336.6859
MEM 5281.269531 1652243336.7863
MEM 5281.269531 1652243336.8867
MEM 5281.269531 1652243336.9871
MEM 5281.269531 1652243337.0876
MEM 5281.269531 1652243337.1880
MEM 5281.269531 1652243337.2884
MEM 5281.269531 1652243337.3887
MEM 5281.269531 1652243337.4891
MEM 5281.269531 1652243337.5894
MEM 5281.269531 1652243337.6898
MEM 5281.269531 1652243337.7902
MEM 5281.269531 1652243337.8906
MEM 5281.269531 1652243337.9910
MEM 5281.269531 1652243338.0914
MEM 5281.269531 1652243338.1917
MEM 5281.269531 1652243338.2921
MEM 5281.269531 1652243338.3925
MEM 5281.269531 1652243338.4929
MEM 5281.269531 1652243338.5933
MEM 5281.269531 1652243338.6936
MEM 5281.269531 1652243338.7940
MEM 5281.269531 1652243338.8945
MEM 5281.269531 1652243338.9949
MEM 5281.269531 1652243339.0952
MEM 5281.269531 1652243339.1956
MEM 5281.269531 1652243339.2960
MEM 5281.269531 1652243339.3963
MEM 5281.269531 1652243339.4967
MEM 5281.269531 1652243339.5972
MEM 5281.269531 1652243339.6976
MEM 5281.269531 1652243339.7980
MEM 5281.269531 1652243339.8983
MEM 5281.269531 1652243339.9988
MEM 5281.269531 1652243340.0992
MEM 5281.269531 1652243340.2032
MEM 5281.269531 1652243340.3037
MEM 5281.269531 1652243340.4041
MEM 5281.269531 1652243340.5045
MEM 5281.269531 1652243340.6049
MEM 5281.269531 1652243340.7053
MEM 5281.269531 1652243340.8057
MEM 5281.269531 1652243340.9061
MEM 5281.269531 1652243341.0066
MEM 5281.269531 1652243341.1070
MEM 5281.269531 1652243341.2073
MEM 5281.269531 1652243341.3077
MEM 5281.269531 1652243341.4081
MEM 5281.269531 1652243341.5084
MEM 5281.269531 1652243341.6088
MEM 5281.269531 1652243341.7092
MEM 5281.269531 1652243341.8095
MEM 5281.269531 1652243341.9098
MEM 5281.269531 1652243342.0102
MEM 5281.269531 1652243342.1106
MEM 5281.269531 1652243342.2110
MEM 5281.269531 1652243342.3113
MEM 5281.269531 1652243342.4117
MEM 5281.269531 1652243342.5122
MEM 5281.269531 1652243342.6126
MEM 5281.269531 1652243342.7129
MEM 5281.269531 1652243342.8133
MEM 5281.269531 1652243342.9137
MEM 5281.269531 1652243343.0140
MEM 5281.269531 1652243343.1144
MEM 5281.269531 1652243343.2148
MEM 5281.269531 1652243343.3152
MEM 5281.269531 1652243343.4155
MEM 5281.269531 1652243343.5159
MEM 5281.269531 1652243343.6163
MEM 5281.269531 1652243343.7167
MEM 5281.269531 1652243343.8172
MEM 5281.269531 1652243343.9180
MEM 5281.269531 1652243344.0185
MEM 5281.269531 1652243344.1189
MEM 5281.269531 1652243344.2193
MEM 5281.269531 1652243344.3197
MEM 5281.269531 1652243344.4201
MEM 5281.269531 1652243344.5206
MEM 5281.269531 1652243344.6209
MEM 5281.269531 1652243344.7214
MEM 5281.269531 1652243344.8218
MEM 5281.269531 1652243344.9222
MEM 5281.269531 1652243345.0225
MEM 5281.269531 1652243345.1229
MEM 5281.269531 1652243345.2232
MEM 5281.269531 1652243345.3237
MEM 5281.269531 1652243345.4241
MEM 5281.269531 1652243345.5245
MEM 5281.269531 1652243345.6249
MEM 5281.269531 1652243345.7253
MEM 5281.269531 1652243345.8256
MEM 5281.269531 1652243345.9261
MEM 5281.269531 1652243346.0265
MEM 5281.269531 1652243346.1269
MEM 5281.269531 1652243346.2272
MEM 5281.269531 1652243346.3276
MEM 5281.269531 1652243346.4280
MEM 5281.269531 1652243346.5284
MEM 5281.269531 1652243346.6288
MEM 5281.269531 1652243346.7292
MEM 5281.269531 1652243346.8296
MEM 5281.269531 1652243346.9300
MEM 5281.269531 1652243347.0304
MEM 5281.269531 1652243347.1308
MEM 5281.269531 1652243347.2312
MEM 5281.269531 1652243347.3316
MEM 5281.269531 1652243347.4322
MEM 5281.269531 1652243347.5326
MEM 5281.269531 1652243347.6330
MEM 5281.269531 1652243347.7334
MEM 5281.269531 1652243347.8338
MEM 5281.269531 1652243347.9343
MEM 5281.269531 1652243348.0346
MEM 5281.269531 1652243348.1351
MEM 5281.269531 1652243348.2355
MEM 5281.269531 1652243348.3359
MEM 5281.269531 1652243348.4363
MEM 5281.269531 1652243348.5367
MEM 5281.269531 1652243348.6371
MEM 5281.269531 1652243348.7375
MEM 5281.269531 1652243348.8378
MEM 5281.269531 1652243348.9381
MEM 5281.269531 1652243349.0385
MEM 5281.269531 1652243349.1387
MEM 5281.269531 1652243349.2391
MEM 5281.269531 1652243349.3394
MEM 5281.269531 1652243349.4396
MEM 5281.269531 1652243349.5399
MEM 5281.269531 1652243349.6402
MEM 5281.269531 1652243349.7405
MEM 5281.269531 1652243349.8408
MEM 5281.269531 1652243349.9410
MEM 5281.269531 1652243350.0413
MEM 5281.269531 1652243350.1416
MEM 5281.269531 1652243350.2420
MEM 5281.269531 1652243350.3424
MEM 5281.269531 1652243350.4427
MEM 5281.269531 1652243350.5430
MEM 5281.269531 1652243350.6433
MEM 5281.269531 1652243350.7435
MEM 5281.269531 1652243350.8448
MEM 5281.269531 1652243350.9452
MEM 5281.269531 1652243351.0456
MEM 5281.269531 1652243351.1460
MEM 5281.269531 1652243351.2464
MEM 5281.269531 1652243351.3468
MEM 5281.269531 1652243351.4472
MEM 5281.269531 1652243351.5476
MEM 5281.269531 1652243351.6480
MEM 5281.269531 1652243351.7484
MEM 5281.269531 1652243351.8489
MEM 5281.269531 1652243351.9493
MEM 5281.269531 1652243352.0497
MEM 5281.269531 1652243352.1501
MEM 5281.269531 1652243352.2505
MEM 5281.269531 1652243352.3509
MEM 5281.269531 1652243352.4512
MEM 5281.269531 1652243352.5516
MEM 5281.269531 1652243352.6519
MEM 5281.269531 1652243352.7523
MEM 5281.269531 1652243352.8526
MEM 5281.269531 1652243352.9530
MEM 5281.269531 1652243353.0533
MEM 5281.269531 1652243353.1537
MEM 5281.269531 1652243353.2541
MEM 5281.269531 1652243353.3544
MEM 5281.269531 1652243353.4547
MEM 5281.269531 1652243353.5551
MEM 5281.269531 1652243353.6555
MEM 5281.269531 1652243353.7558
MEM 5281.269531 1652243353.8562
MEM 5281.269531 1652243353.9566
MEM 5281.269531 1652243354.0569
MEM 5281.269531 1652243354.1573
MEM 5281.269531 1652243354.2577
MEM 5281.269531 1652243354.3581
MEM 5281.269531 1652243354.4585
MEM 5281.269531 1652243354.5588
MEM 5281.269531 1652243354.6592
MEM 5281.269531 1652243354.7595
MEM 5281.269531 1652243354.8599
MEM 5281.269531 1652243354.9602
MEM 5281.269531 1652243355.0606
MEM 5281.269531 1652243355.1610
MEM 5281.269531 1652243355.2614
MEM 5281.269531 1652243355.3619
MEM 5281.269531 1652243355.4624
MEM 5281.269531 1652243355.5628
MEM 5281.269531 1652243355.6632
MEM 5281.269531 1652243355.7637
MEM 5281.269531 1652243355.8646
MEM 5281.269531 1652243355.9650
MEM 5281.269531 1652243356.0656
MEM 5281.269531 1652243356.1661
MEM 5281.269531 1652243356.2665
MEM 5281.269531 1652243356.3669
MEM 5281.269531 1652243356.4674
MEM 5281.269531 1652243356.5678
MEM 5281.269531 1652243356.6681
MEM 5281.269531 1652243356.7685
MEM 5281.269531 1652243356.8689
MEM 5281.269531 1652243356.9692
MEM 5281.269531 1652243357.0696
MEM 5281.269531 1652243357.1700
MEM 5281.269531 1652243357.2703
MEM 5281.269531 1652243357.3706
MEM 5281.269531 1652243357.4711
MEM 5281.269531 1652243357.5714
MEM 5281.269531 1652243357.6718
MEM 5281.269531 1652243357.7722
MEM 5281.269531 1652243357.8726
MEM 5281.269531 1652243357.9730
MEM 5281.269531 1652243358.0734
MEM 5281.269531 1652243358.1738
MEM 5281.269531 1652243358.2742
MEM 5281.269531 1652243358.3745
MEM 5281.269531 1652243358.4748
MEM 5281.269531 1652243358.5752
MEM 5281.269531 1652243358.6756
MEM 5281.269531 1652243358.7759
MEM 5281.269531 1652243358.8763
MEM 5281.269531 1652243358.9767
MEM 5281.269531 1652243359.0770
MEM 5281.269531 1652243359.1774
MEM 5281.269531 1652243359.2792
MEM 5281.269531 1652243359.3796
MEM 5281.269531 1652243359.4800
MEM 5281.269531 1652243359.5804
MEM 5281.269531 1652243359.6808
MEM 5281.269531 1652243359.7812
MEM 5281.269531 1652243359.8819
MEM 5281.269531 1652243359.9845
MEM 5281.269531 1652243360.0849
MEM 5281.269531 1652243360.1853
MEM 5281.269531 1652243360.2857
MEM 5281.269531 1652243360.3861
MEM 5281.269531 1652243360.4865
MEM 5281.269531 1652243360.5869
MEM 5281.269531 1652243360.6874
MEM 5281.269531 1652243360.7878
MEM 5281.269531 1652243360.8881
MEM 5281.269531 1652243360.9885
MEM 5281.269531 1652243361.0889
MEM 5281.269531 1652243361.1892
MEM 5281.269531 1652243361.2897
MEM 5281.269531 1652243361.3901
MEM 5281.269531 1652243361.4904
MEM 5281.269531 1652243361.5908
MEM 5281.269531 1652243361.6912
MEM 5281.269531 1652243361.7915
MEM 5281.269531 1652243361.8919
MEM 5281.269531 1652243361.9923
MEM 5281.269531 1652243362.0927
MEM 5281.269531 1652243362.1931
MEM 5281.269531 1652243362.2934
MEM 5281.269531 1652243362.3937
MEM 5281.269531 1652243362.4940
MEM 5281.269531 1652243362.5943
MEM 5281.269531 1652243362.6946
MEM 5281.269531 1652243362.7950
MEM 5281.269531 1652243362.8953
MEM 5281.269531 1652243362.9959
MEM 5281.269531 1652243363.0962
MEM 5281.269531 1652243363.1966
MEM 5281.269531 1652243363.2970
MEM 5281.269531 1652243363.3979
MEM 5281.269531 1652243363.4983
MEM 5281.269531 1652243363.5991
MEM 5281.269531 1652243363.6995
MEM 5281.269531 1652243363.7998
MEM 5281.269531 1652243363.9002
MEM 5281.269531 1652243364.0021
MEM 5281.269531 1652243364.1024
MEM 5281.269531 1652243364.2027
MEM 5281.269531 1652243364.3030
MEM 5281.269531 1652243364.4033
MEM 5281.269531 1652243364.5036
MEM 5281.269531 1652243364.6040
MEM 5281.269531 1652243364.7043
MEM 5281.269531 1652243364.8047
MEM 5281.269531 1652243364.9050
MEM 5281.269531 1652243365.0054
MEM 5281.269531 1652243365.1058
MEM 5281.269531 1652243365.2062
MEM 5281.269531 1652243365.3066
MEM 5281.269531 1652243365.4070
MEM 5281.269531 1652243365.5073
MEM 5281.269531 1652243365.6077
MEM 5281.269531 1652243365.7080
MEM 5281.269531 1652243365.8084
MEM 5281.269531 1652243365.9097
MEM 5281.269531 1652243366.0101
MEM 5281.269531 1652243366.1105
MEM 5281.269531 1652243366.2108
MEM 5281.269531 1652243366.3112
MEM 5281.269531 1652243366.4119
MEM 5281.269531 1652243366.5123
MEM 5281.269531 1652243366.6127
MEM 5281.269531 1652243366.7131
MEM 5281.269531 1652243366.8137
MEM 5281.269531 1652243366.9141
MEM 5281.269531 1652243367.0145
MEM 5281.269531 1652243367.1148
MEM 5281.269531 1652243367.2152
MEM 5281.269531 1652243367.3156
MEM 5281.269531 1652243367.4160
MEM 5281.269531 1652243367.5164
MEM 5281.269531 1652243367.6168
MEM 5281.269531 1652243367.7171
MEM 5281.269531 1652243367.8175
MEM 5281.269531 1652243367.9178
MEM 5281.269531 1652243368.0182
MEM 5281.269531 1652243368.1185
MEM 5281.269531 1652243368.2189
MEM 5281.269531 1652243368.3192
MEM 5281.269531 1652243368.4196
MEM 5281.269531 1652243368.5199
MEM 5281.269531 1652243368.6203
MEM 5281.269531 1652243368.7206
MEM 5281.269531 1652243368.8211
MEM 5281.269531 1652243368.9214
MEM 5281.269531 1652243369.0218
MEM 5281.269531 1652243369.1222
MEM 5281.269531 1652243369.2225
MEM 5281.269531 1652243369.3229
MEM 5281.269531 1652243369.4232
MEM 5281.269531 1652243369.5235
MEM 5281.269531 1652243369.6240
MEM 5281.269531 1652243369.7245
MEM 5281.269531 1652243369.8249
MEM 5281.269531 1652243369.9253
MEM 5281.269531 1652243370.0257
MEM 5281.269531 1652243370.1261
MEM 5281.269531 1652243370.2266
MEM 5281.269531 1652243370.3274
MEM 5281.269531 1652243370.4279
MEM 5281.269531 1652243370.5283
MEM 5281.269531 1652243370.6287
MEM 5281.269531 1652243370.7291
MEM 5281.269531 1652243370.8294
MEM 5281.269531 1652243370.9298
MEM 5281.269531 1652243371.0302
MEM 5281.269531 1652243371.1305
MEM 5281.269531 1652243371.2309
MEM 5281.269531 1652243371.3312
MEM 5281.269531 1652243371.4316
MEM 5281.269531 1652243371.5319
MEM 5281.269531 1652243371.6323
MEM 5281.269531 1652243371.7327
MEM 5281.269531 1652243371.8330
MEM 5281.269531 1652243371.9334
MEM 5281.269531 1652243372.0338
MEM 5281.269531 1652243372.1342
MEM 5281.269531 1652243372.2345
MEM 5281.269531 1652243372.3349
MEM 5281.269531 1652243372.4371
MEM 5281.269531 1652243372.5375
MEM 5281.269531 1652243372.6378
MEM 5281.269531 1652243372.7382
MEM 5281.269531 1652243372.8386
MEM 5281.269531 1652243372.9390
MEM 5281.269531 1652243373.0394
MEM 5281.269531 1652243373.1398
MEM 5281.269531 1652243373.2410
MEM 5281.269531 1652243373.3415
MEM 5281.269531 1652243373.4419
MEM 5281.269531 1652243373.5423
MEM 5281.269531 1652243373.6428
MEM 5281.269531 1652243373.7432
MEM 5281.269531 1652243373.8436
MEM 5281.269531 1652243373.9441
MEM 5281.269531 1652243374.0445
MEM 5281.269531 1652243374.1449
MEM 5281.269531 1652243374.2453
MEM 5281.269531 1652243374.3457
MEM 5281.269531 1652243374.4461
MEM 5281.269531 1652243374.5465
MEM 5281.269531 1652243374.6469
MEM 5281.269531 1652243374.7472
MEM 5281.269531 1652243374.8476
MEM 5281.269531 1652243374.9480
MEM 5281.269531 1652243375.0494
MEM 5281.269531 1652243375.1498
MEM 5281.269531 1652243375.2502
MEM 5281.269531 1652243375.3506
MEM 5281.269531 1652243375.4511
MEM 5281.269531 1652243375.5515
MEM 5281.269531 1652243375.6518
MEM 5281.269531 1652243375.7521
MEM 5281.269531 1652243375.8525
MEM 5281.269531 1652243375.9528
MEM 5281.269531 1652243376.0531
MEM 5281.269531 1652243376.1534
MEM 5281.269531 1652243376.2537
MEM 5281.269531 1652243376.3540
MEM 5281.269531 1652243376.4544
MEM 5281.269531 1652243376.5548
MEM 5281.269531 1652243376.6553
MEM 5281.269531 1652243376.7559
MEM 5281.269531 1652243376.8563
MEM 5281.269531 1652243376.9567
MEM 5281.269531 1652243377.0571
MEM 5281.269531 1652243377.1575
MEM 5281.269531 1652243377.2579
MEM 5281.269531 1652243377.3582
MEM 5281.269531 1652243377.4586
MEM 5281.269531 1652243377.5590
MEM 5281.269531 1652243377.6592
MEM 5281.269531 1652243377.7595
MEM 5281.269531 1652243377.8598
MEM 5281.269531 1652243377.9602
MEM 5281.269531 1652243378.0605
MEM 5281.269531 1652243378.1609
MEM 5281.269531 1652243378.2613
MEM 5281.269531 1652243378.3617
MEM 5281.269531 1652243378.4620
MEM 5281.269531 1652243378.5624
MEM 5281.269531 1652243378.6628
MEM 5281.269531 1652243378.7631
MEM 5281.269531 1652243378.8635
MEM 5281.269531 1652243378.9640
MEM 5281.269531 1652243379.0643
MEM 5281.269531 1652243379.1647
MEM 5281.269531 1652243379.2650
MEM 5281.269531 1652243379.3654
MEM 5281.269531 1652243379.4657
MEM 5281.269531 1652243379.5661
MEM 5281.269531 1652243379.6665
MEM 5281.269531 1652243379.7669
MEM 5281.269531 1652243379.8672
MEM 5281.269531 1652243379.9675
MEM 5281.269531 1652243380.0679
MEM 5281.269531 1652243380.1683
MEM 5281.269531 1652243380.2689
MEM 5281.269531 1652243380.3693
MEM 5281.269531 1652243380.4697
MEM 5281.269531 1652243380.5701
MEM 5281.269531 1652243380.6705
MEM 5281.269531 1652243380.7709
MEM 5281.269531 1652243380.8736
MEM 5281.269531 1652243380.9740
MEM 5281.269531 1652243381.0744
MEM 5281.269531 1652243381.1748
MEM 5281.269531 1652243381.2752
MEM 5281.269531 1652243381.3755
MEM 5281.269531 1652243381.4758
MEM 5281.269531 1652243381.5762
MEM 5281.269531 1652243381.6766
MEM 5281.269531 1652243381.7769
MEM 5281.269531 1652243381.8773
MEM 5281.269531 1652243381.9777
MEM 5281.269531 1652243382.0781
MEM 5281.269531 1652243382.1784
MEM 5281.269531 1652243382.2787
MEM 5281.269531 1652243382.3791
MEM 5281.269531 1652243382.4795
MEM 5281.269531 1652243382.5798
MEM 5281.269531 1652243382.6802
MEM 5281.269531 1652243382.7806
MEM 5281.269531 1652243382.8809
MEM 5281.269531 1652243382.9813
MEM 5281.269531 1652243383.0816
MEM 5281.269531 1652243383.1820
MEM 5281.269531 1652243383.2823
MEM 5281.269531 1652243383.3826
MEM 5281.269531 1652243383.4831
MEM 5281.269531 1652243383.5834
MEM 5281.269531 1652243383.6838
MEM 5281.269531 1652243383.7842
MEM 5281.269531 1652243383.8849
MEM 5281.269531 1652243383.9853
MEM 5281.269531 1652243384.0858
MEM 5281.269531 1652243384.1861
MEM 5281.269531 1652243384.2865
MEM 5281.269531 1652243384.3869
MEM 5281.269531 1652243384.4873
MEM 5281.269531 1652243384.5877
MEM 5281.269531 1652243384.6881
MEM 5281.269531 1652243384.7885
MEM 5281.269531 1652243384.8888
MEM 5281.269531 1652243384.9892
MEM 5281.269531 1652243385.0896
MEM 5281.269531 1652243385.1900
MEM 5281.269531 1652243385.2903
MEM 5281.269531 1652243385.3907
MEM 5281.269531 1652243385.4910
MEM 5281.269531 1652243385.5914
MEM 5281.269531 1652243385.6917
MEM 5281.269531 1652243385.7921
MEM 5281.269531 1652243385.8925
MEM 5281.269531 1652243385.9928
MEM 5281.269531 1652243386.0931
MEM 5281.269531 1652243386.1935
MEM 5281.269531 1652243386.2938
MEM 5281.269531 1652243386.3941
MEM 5281.269531 1652243386.4944
MEM 5281.269531 1652243386.5947
MEM 5281.269531 1652243386.6950
MEM 5281.269531 1652243386.7954
MEM 5281.269531 1652243386.8958
MEM 5281.269531 1652243386.9962
MEM 5281.269531 1652243387.0966
MEM 5281.269531 1652243387.1970
MEM 5281.269531 1652243387.2974
MEM 5281.269531 1652243387.3978
MEM 5281.269531 1652243387.4982
MEM 5281.269531 1652243387.5985
MEM 5281.269531 1652243387.6989
MEM 5281.269531 1652243387.7993
MEM 5281.269531 1652243387.8998
MEM 5281.269531 1652243388.0002
MEM 5281.269531 1652243388.1005
MEM 5281.269531 1652243388.2009
MEM 5281.269531 1652243388.3012
MEM 5281.269531 1652243388.4017
MEM 5281.269531 1652243388.5021
MEM 5281.269531 1652243388.6025
MEM 5281.269531 1652243388.7029
MEM 5281.269531 1652243388.8032
MEM 5281.269531 1652243388.9036
MEM 5281.269531 1652243389.0039
MEM 5281.269531 1652243389.1042
MEM 5281.269531 1652243389.2045
MEM 5281.269531 1652243389.3047
MEM 5281.269531 1652243389.4052
MEM 5281.269531 1652243389.5056
MEM 5281.269531 1652243389.6081
