CMDLINE /usr/bin/python3 scripts/tSNE-RF-GEM.py
MEM 15784.785156 1652316514.7057
MEM 15784.785156 1652316514.8061
MEM 15784.785156 1652316514.9065
MEM 15784.785156 1652316515.0071
MEM 15784.785156 1652316515.1075
MEM 15784.785156 1652316515.2079
MEM 15784.785156 1652316515.3083
MEM 15784.785156 1652316515.4088
MEM 15784.785156 1652316515.5091
MEM 15784.785156 1652316515.6096
MEM 15784.785156 1652316515.7100
MEM 15784.785156 1652316515.8105
MEM 15784.785156 1652316515.9109
MEM 15784.785156 1652316516.0113
MEM 15784.785156 1652316516.1118
MEM 15784.785156 1652316516.2123
MEM 15784.785156 1652316516.3128
MEM 15784.785156 1652316516.4132
MEM 15784.785156 1652316516.5136
MEM 15784.785156 1652316516.6140
MEM 15784.785156 1652316516.7145
MEM 15784.785156 1652316516.8150
MEM 15784.785156 1652316516.9155
MEM 15784.785156 1652316517.0159
MEM 15784.785156 1652316517.1163
MEM 15784.785156 1652316517.2167
MEM 15784.785156 1652316517.3171
MEM 15784.785156 1652316517.4175
MEM 15784.785156 1652316517.5180
MEM 15784.785156 1652316517.6188
MEM 15784.785156 1652316517.7192
MEM 15784.785156 1652316517.8199
MEM 15784.785156 1652316517.9203
MEM 15784.785156 1652316518.0207
MEM 15784.785156 1652316518.1211
MEM 15784.785156 1652316518.2215
MEM 15784.785156 1652316518.3219
MEM 15784.785156 1652316518.4223
MEM 15784.785156 1652316518.5227
MEM 15784.785156 1652316518.6232
MEM 15784.785156 1652316518.7235
MEM 15784.785156 1652316518.8241
MEM 15784.785156 1652316518.9245
MEM 15784.785156 1652316519.0249
MEM 15784.785156 1652316519.1252
MEM 15784.785156 1652316519.2257
MEM 15784.785156 1652316519.3261
MEM 15784.785156 1652316519.4266
MEM 15784.785156 1652316519.5271
MEM 15784.785156 1652316519.6276
MEM 15784.785156 1652316519.7280
MEM 15784.785156 1652316519.8286
MEM 15784.785156 1652316519.9295
MEM 15784.785156 1652316520.0299
MEM 15784.785156 1652316520.1303
MEM 15784.785156 1652316520.2308
MEM 15784.785156 1652316520.3312
MEM 15784.785156 1652316520.4316
MEM 15784.785156 1652316520.5320
MEM 15784.785156 1652316520.6325
MEM 15784.785156 1652316520.7330
MEM 15784.785156 1652316520.8335
MEM 15784.785156 1652316520.9339
MEM 15784.785156 1652316521.0345
MEM 15784.785156 1652316521.1349
MEM 15784.785156 1652316521.2355
MEM 15784.785156 1652316521.3360
MEM 15784.785156 1652316521.4365
MEM 15784.785156 1652316521.5370
MEM 15784.785156 1652316521.6373
MEM 15784.785156 1652316521.7378
MEM 15784.785156 1652316521.8385
MEM 15784.785156 1652316521.9389
MEM 15784.785156 1652316522.0393
MEM 15784.785156 1652316522.1400
MEM 15784.785156 1652316522.2405
MEM 15784.785156 1652316522.3410
MEM 15784.785156 1652316522.4415
MEM 15784.785156 1652316522.5419
MEM 15784.785156 1652316522.6424
MEM 15784.785156 1652316522.7429
MEM 15784.785156 1652316522.8433
MEM 15784.785156 1652316522.9437
MEM 15784.785156 1652316523.0444
MEM 15784.785156 1652316523.1449
MEM 15784.785156 1652316523.2461
MEM 15784.785156 1652316523.3465
MEM 15784.785156 1652316523.4469
MEM 15784.785156 1652316523.5474
MEM 15784.785156 1652316523.6479
MEM 15784.785156 1652316523.7483
MEM 15784.785156 1652316523.8487
MEM 15784.785156 1652316523.9491
MEM 15784.785156 1652316524.0496
MEM 15784.785156 1652316524.1500
MEM 15784.785156 1652316524.2506
MEM 15784.785156 1652316524.3510
MEM 15784.785156 1652316524.4515
MEM 15784.785156 1652316524.5519
MEM 15784.785156 1652316524.6526
MEM 15784.785156 1652316524.7530
MEM 15784.785156 1652316524.8534
MEM 15784.785156 1652316524.9539
MEM 15784.785156 1652316525.0542
MEM 15784.785156 1652316525.1546
MEM 15784.785156 1652316525.2550
MEM 15784.785156 1652316525.3556
MEM 15784.785156 1652316525.4560
MEM 15784.785156 1652316525.5565
MEM 15784.785156 1652316525.6570
MEM 15784.785156 1652316525.7574
MEM 15784.785156 1652316525.8579
MEM 15784.785156 1652316525.9586
MEM 15784.785156 1652316526.0592
MEM 15784.785156 1652316526.1596
MEM 15784.785156 1652316526.2600
MEM 15784.785156 1652316526.3604
MEM 15784.785156 1652316526.4610
MEM 15784.785156 1652316526.5615
MEM 15784.785156 1652316526.6622
MEM 15784.785156 1652316526.7626
MEM 15784.785156 1652316526.8631
MEM 15784.785156 1652316526.9635
MEM 15784.785156 1652316527.0644
MEM 15784.785156 1652316527.1649
MEM 15784.785156 1652316527.2654
MEM 15784.785156 1652316527.3660
MEM 15784.785156 1652316527.4664
MEM 15784.785156 1652316527.5669
MEM 15784.785156 1652316527.6674
MEM 15784.785156 1652316527.7678
MEM 15784.785156 1652316527.8683
MEM 15784.785156 1652316527.9688
MEM 15784.785156 1652316528.0694
MEM 15784.785156 1652316528.1698
MEM 15784.785156 1652316528.2703
MEM 15784.785156 1652316528.3707
MEM 15784.785156 1652316528.4712
MEM 15784.785156 1652316528.5716
MEM 15784.785156 1652316528.6721
MEM 15784.785156 1652316528.7726
MEM 15784.785156 1652316528.8731
MEM 15784.785156 1652316528.9736
MEM 15784.785156 1652316529.0740
MEM 15784.785156 1652316529.1744
MEM 15784.785156 1652316529.2747
MEM 15784.785156 1652316529.3752
MEM 15784.785156 1652316529.4756
MEM 15784.785156 1652316529.5761
MEM 15784.785156 1652316529.6766
MEM 15784.785156 1652316529.7770
MEM 15784.785156 1652316529.8775
MEM 15784.785156 1652316529.9779
MEM 15784.785156 1652316530.0783
MEM 15784.785156 1652316530.1787
MEM 15784.785156 1652316530.2792
MEM 15784.785156 1652316530.3798
MEM 15784.785156 1652316530.4802
MEM 15784.785156 1652316530.5826
MEM 15784.785156 1652316530.6831
MEM 15784.785156 1652316530.7835
MEM 15784.785156 1652316530.8839
MEM 15784.785156 1652316530.9845
MEM 15784.785156 1652316531.0850
MEM 15784.785156 1652316531.1853
MEM 15784.785156 1652316531.2858
MEM 15784.785156 1652316531.3863
MEM 15784.785156 1652316531.4868
MEM 15784.785156 1652316531.5872
MEM 15784.785156 1652316531.6878
MEM 15784.785156 1652316531.7882
MEM 15784.785156 1652316531.8886
MEM 15784.785156 1652316531.9890
MEM 15784.785156 1652316532.0895
MEM 15784.785156 1652316532.1900
MEM 15784.785156 1652316532.2905
MEM 15784.785156 1652316532.3908
MEM 15784.785156 1652316532.4912
MEM 15784.785156 1652316532.5916
MEM 15784.785156 1652316532.6922
MEM 15784.785156 1652316532.7926
MEM 15784.785156 1652316532.8932
MEM 15784.785156 1652316532.9939
MEM 15784.785156 1652316533.0944
MEM 15784.785156 1652316533.1948
MEM 15784.785156 1652316533.2953
MEM 15784.785156 1652316533.3957
MEM 15784.785156 1652316533.4962
MEM 15784.785156 1652316533.5966
MEM 15784.785156 1652316533.6970
MEM 15784.785156 1652316533.7974
MEM 15784.785156 1652316533.8981
MEM 15784.785156 1652316533.9985
MEM 15784.785156 1652316534.0990
MEM 15784.785156 1652316534.1994
MEM 15784.785156 1652316534.2999
MEM 15784.785156 1652316534.4004
MEM 15784.785156 1652316534.5008
MEM 15784.785156 1652316534.6012
MEM 15784.785156 1652316534.7017
MEM 15784.785156 1652316534.8021
MEM 15784.785156 1652316534.9026
MEM 15784.785156 1652316535.0031
MEM 15784.785156 1652316535.1036
MEM 15784.785156 1652316535.2040
MEM 15784.785156 1652316535.3043
MEM 15784.785156 1652316535.4047
MEM 15784.785156 1652316535.5051
MEM 15784.785156 1652316535.6055
MEM 15784.785156 1652316535.7064
MEM 15784.785156 1652316535.8068
MEM 15784.785156 1652316535.9072
MEM 15784.785156 1652316536.0078
MEM 15784.785156 1652316536.1083
MEM 15784.785156 1652316536.2087
MEM 15784.785156 1652316536.3093
MEM 15784.785156 1652316536.4097
MEM 15784.785156 1652316536.5102
MEM 15784.785156 1652316536.6106
MEM 15784.785156 1652316536.7110
MEM 15784.785156 1652316536.8114
MEM 15784.785156 1652316536.9118
MEM 15784.785156 1652316537.0122
MEM 15784.785156 1652316537.1126
MEM 15784.785156 1652316537.2131
MEM 15784.785156 1652316537.3136
MEM 15784.785156 1652316537.4141
MEM 15784.785156 1652316537.5145
MEM 15784.785156 1652316537.6149
MEM 15784.785156 1652316537.7153
MEM 15784.785156 1652316537.8158
MEM 15784.785156 1652316537.9162
MEM 15784.785156 1652316538.0166
MEM 15784.785156 1652316538.1171
MEM 15784.785156 1652316538.2175
MEM 15784.785156 1652316538.3181
MEM 15784.785156 1652316538.4186
MEM 15784.785156 1652316538.5192
MEM 15784.785156 1652316538.6196
MEM 15784.785156 1652316538.7201
MEM 15784.785156 1652316538.8205
MEM 15784.785156 1652316538.9209
MEM 15784.785156 1652316539.0213
MEM 15784.785156 1652316539.1218
MEM 15784.785156 1652316539.2223
MEM 15784.785156 1652316539.3228
MEM 15784.785156 1652316539.4233
MEM 15784.785156 1652316539.5237
MEM 15784.785156 1652316539.6241
MEM 15784.785156 1652316539.7245
MEM 15784.785156 1652316539.8251
MEM 15784.785156 1652316539.9255
MEM 15784.785156 1652316540.0259
MEM 15784.785156 1652316540.1264
MEM 15784.785156 1652316540.2268
MEM 15784.785156 1652316540.3272
MEM 15784.785156 1652316540.4276
MEM 15784.785156 1652316540.5280
MEM 15784.785156 1652316540.6284
MEM 15784.785156 1652316540.7287
MEM 15784.785156 1652316540.8291
MEM 15784.785156 1652316540.9296
MEM 15784.785156 1652316541.0301
MEM 15784.785156 1652316541.1305
MEM 15784.785156 1652316541.2310
MEM 15784.785156 1652316541.3315
MEM 15784.785156 1652316541.4319
MEM 15784.785156 1652316541.5325
MEM 15784.785156 1652316541.6330
MEM 15784.785156 1652316541.7334
MEM 15784.785156 1652316541.8338
MEM 15784.785156 1652316541.9341
MEM 15784.785156 1652316542.0346
MEM 15784.785156 1652316542.1351
MEM 15784.785156 1652316542.2356
MEM 15784.785156 1652316542.3361
MEM 15784.785156 1652316542.4364
MEM 15784.785156 1652316542.5368
MEM 15784.785156 1652316542.6372
MEM 15784.785156 1652316542.7376
MEM 15784.785156 1652316542.8381
MEM 15784.785156 1652316542.9384
MEM 15784.785156 1652316543.0388
MEM 15784.785156 1652316543.1392
MEM 15784.785156 1652316543.2398
MEM 15784.785156 1652316543.3402
MEM 15784.785156 1652316543.4405
MEM 15784.785156 1652316543.5409
MEM 15784.785156 1652316543.6413
MEM 15784.785156 1652316543.7417
MEM 15784.785156 1652316543.8421
MEM 15784.785156 1652316543.9425
MEM 15784.785156 1652316544.0429
MEM 15784.785156 1652316544.1432
MEM 15784.785156 1652316544.2435
MEM 15784.785156 1652316544.3439
MEM 15784.785156 1652316544.4443
MEM 15784.785156 1652316544.5446
MEM 15784.785156 1652316544.6454
MEM 15784.785156 1652316544.7459
MEM 15784.785156 1652316544.8463
MEM 15784.785156 1652316544.9468
MEM 15784.785156 1652316545.0473
MEM 15784.785156 1652316545.1477
MEM 15784.785156 1652316545.2483
MEM 15784.785156 1652316545.3487
MEM 15784.785156 1652316545.4492
MEM 15784.785156 1652316545.5497
MEM 15784.785156 1652316545.6500
MEM 15784.785156 1652316545.7505
MEM 15784.785156 1652316545.8510
MEM 15784.785156 1652316545.9514
MEM 15784.785156 1652316546.0518
MEM 15784.785156 1652316546.1522
MEM 15784.785156 1652316546.2527
MEM 15784.785156 1652316546.3532
MEM 15784.785156 1652316546.4539
MEM 15784.785156 1652316546.5544
MEM 15784.785156 1652316546.6549
MEM 15784.785156 1652316546.7553
MEM 15784.785156 1652316546.8557
MEM 15784.785156 1652316546.9562
MEM 15784.785156 1652316547.0567
MEM 15784.785156 1652316547.1571
MEM 15784.785156 1652316547.2576
MEM 15784.785156 1652316547.3580
MEM 15784.785156 1652316547.4584
MEM 15784.785156 1652316547.5588
MEM 15784.785156 1652316547.6593
MEM 15784.785156 1652316547.7597
MEM 15784.785156 1652316547.8601
MEM 15784.785156 1652316547.9607
MEM 15784.785156 1652316548.0611
MEM 15784.785156 1652316548.1615
MEM 15784.785156 1652316548.2620
MEM 15784.785156 1652316548.3624
MEM 15784.785156 1652316548.4629
MEM 15784.785156 1652316548.5634
MEM 15784.785156 1652316548.6639
MEM 15784.785156 1652316548.7643
MEM 15784.785156 1652316548.8649
MEM 15784.785156 1652316548.9653
MEM 15784.785156 1652316549.0657
MEM 15784.785156 1652316549.1673
MEM 13567.457031 1652316549.2678
MEM 13567.546875 1652316549.3681
MEM 13567.550781 1652316549.4688
MEM 13567.558594 1652316549.5692
MEM 13570.453125 1652316549.6696
MEM 13570.453125 1652316549.7701
MEM 13570.453125 1652316549.8704
MEM 13570.683594 1652316549.9708
MEM 13570.683594 1652316550.0712
MEM 13570.683594 1652316550.1716
MEM 13570.683594 1652316550.2720
MEM 13570.683594 1652316550.3724
MEM 13570.683594 1652316550.4729
MEM 13570.683594 1652316550.5733
MEM 13570.683594 1652316550.6738
MEM 13570.683594 1652316550.7741
MEM 13570.683594 1652316550.8745
MEM 13570.683594 1652316550.9749
MEM 13570.683594 1652316551.0751
MEM 13570.683594 1652316551.1756
MEM 13570.683594 1652316551.2761
MEM 13570.683594 1652316551.3764
MEM 13570.683594 1652316551.4768
MEM 13570.683594 1652316551.5773
MEM 13570.683594 1652316551.6777
MEM 13570.683594 1652316551.7780
MEM 13570.683594 1652316551.8785
MEM 13570.683594 1652316551.9789
MEM 13570.683594 1652316552.0793
MEM 13570.683594 1652316552.1798
MEM 13570.683594 1652316552.2802
MEM 13570.683594 1652316552.3806
MEM 13570.683594 1652316552.4811
MEM 13570.683594 1652316552.5815
MEM 13570.683594 1652316552.6819
MEM 13570.683594 1652316552.7825
MEM 13570.683594 1652316552.8830
MEM 13570.683594 1652316552.9834
MEM 13570.683594 1652316553.0839
MEM 13570.683594 1652316553.1843
MEM 13570.683594 1652316553.2847
MEM 13570.683594 1652316553.3852
MEM 13570.683594 1652316553.4857
MEM 13570.683594 1652316553.5862
MEM 13570.683594 1652316553.6866
MEM 13570.683594 1652316553.7870
MEM 13570.683594 1652316553.8875
MEM 13570.683594 1652316553.9879
MEM 13570.683594 1652316554.0883
MEM 13570.683594 1652316554.1888
MEM 13570.683594 1652316554.2893
MEM 13570.683594 1652316554.3898
MEM 13570.683594 1652316554.4902
MEM 13570.683594 1652316554.5906
MEM 13570.683594 1652316554.6910
MEM 13570.683594 1652316554.7915
MEM 13570.683594 1652316554.8919
MEM 13570.683594 1652316554.9923
MEM 13570.683594 1652316555.0927
MEM 13570.683594 1652316555.1931
MEM 13570.683594 1652316555.2936
MEM 13570.683594 1652316555.3940
MEM 13570.683594 1652316555.4944
MEM 13570.683594 1652316555.5949
MEM 13570.683594 1652316555.6951
MEM 13570.683594 1652316555.7956
MEM 13570.683594 1652316555.8960
MEM 13570.683594 1652316555.9965
MEM 13570.683594 1652316556.0969
MEM 13570.683594 1652316556.1974
MEM 13570.683594 1652316556.2978
MEM 13570.683594 1652316556.3982
MEM 13570.683594 1652316556.4987
MEM 13570.683594 1652316556.5992
MEM 13570.683594 1652316556.6996
MEM 13570.683594 1652316556.8001
MEM 13570.683594 1652316556.9005
MEM 13570.683594 1652316557.0009
MEM 13570.683594 1652316557.1013
MEM 13570.683594 1652316557.2017
MEM 13570.683594 1652316557.3021
MEM 13570.683594 1652316557.4026
MEM 13570.683594 1652316557.5032
MEM 13570.683594 1652316557.6041
MEM 13570.683594 1652316557.7047
MEM 13570.683594 1652316557.8052
MEM 13570.683594 1652316557.9056
MEM 13570.683594 1652316558.0060
MEM 13570.683594 1652316558.1065
MEM 13570.683594 1652316558.2069
MEM 13570.683594 1652316558.3072
MEM 13570.683594 1652316558.4077
MEM 13570.683594 1652316558.5082
MEM 13570.683594 1652316558.6086
MEM 13570.683594 1652316558.7091
MEM 13570.683594 1652316558.8095
MEM 13570.683594 1652316558.9099
MEM 13570.683594 1652316559.0104
MEM 13570.683594 1652316559.1108
MEM 13570.683594 1652316559.2112
MEM 13570.683594 1652316559.3117
MEM 13570.683594 1652316559.4122
MEM 13570.683594 1652316559.5126
MEM 13570.683594 1652316559.6130
MEM 13570.683594 1652316559.7135
MEM 13570.683594 1652316559.8141
MEM 13570.683594 1652316559.9146
MEM 13570.683594 1652316560.0151
MEM 13570.683594 1652316560.1161
MEM 13570.683594 1652316560.2165
MEM 13570.683594 1652316560.3170
MEM 13570.683594 1652316560.4175
MEM 13570.683594 1652316560.5181
MEM 13570.683594 1652316560.6186
MEM 13570.683594 1652316560.7191
MEM 13570.683594 1652316560.8195
MEM 13570.683594 1652316560.9201
MEM 13570.683594 1652316561.0206
MEM 13570.683594 1652316561.1210
MEM 13570.683594 1652316561.2215
MEM 13570.683594 1652316561.3220
MEM 13570.683594 1652316561.4224
MEM 13570.683594 1652316561.5229
MEM 13570.683594 1652316561.6233
MEM 13570.683594 1652316561.7238
MEM 13570.683594 1652316561.8242
MEM 13570.683594 1652316561.9246
MEM 13570.683594 1652316562.0251
MEM 13570.683594 1652316562.1256
MEM 13570.683594 1652316562.2260
MEM 13570.683594 1652316562.3264
MEM 13570.683594 1652316562.4269
MEM 13570.683594 1652316562.5273
MEM 13570.683594 1652316562.6277
MEM 13570.683594 1652316562.7280
MEM 13570.683594 1652316562.8285
MEM 13570.683594 1652316562.9290
MEM 13570.683594 1652316563.0294
MEM 13570.683594 1652316563.1301
MEM 13570.683594 1652316563.2306
MEM 13570.683594 1652316563.3311
MEM 13570.683594 1652316563.4316
MEM 13570.683594 1652316563.5320
MEM 13570.683594 1652316563.6324
MEM 13570.683594 1652316563.7328
MEM 13570.683594 1652316563.8332
MEM 13570.683594 1652316563.9337
MEM 13570.683594 1652316564.0341
MEM 13570.683594 1652316564.1346
MEM 13570.683594 1652316564.2350
MEM 13570.683594 1652316564.3355
MEM 13570.683594 1652316564.4359
MEM 13570.683594 1652316564.5364
MEM 13570.683594 1652316564.6370
MEM 13570.683594 1652316564.7374
MEM 13570.683594 1652316564.8379
MEM 13570.683594 1652316564.9383
MEM 13570.683594 1652316565.0387
MEM 13570.683594 1652316565.1391
MEM 13570.683594 1652316565.2395
MEM 13570.683594 1652316565.3399
MEM 13570.683594 1652316565.4404
MEM 13570.683594 1652316565.5408
MEM 13570.683594 1652316565.6413
MEM 13570.683594 1652316565.7419
MEM 13570.683594 1652316565.8424
MEM 13570.683594 1652316565.9429
MEM 13570.683594 1652316566.0432
MEM 13570.683594 1652316566.1436
MEM 13570.683594 1652316566.2441
MEM 13570.683594 1652316566.3445
MEM 13570.683594 1652316566.4449
MEM 13570.683594 1652316566.5453
MEM 13570.683594 1652316566.6457
MEM 13570.683594 1652316566.7462
MEM 13570.683594 1652316566.8466
MEM 13570.683594 1652316566.9471
MEM 13570.683594 1652316567.0476
MEM 13570.683594 1652316567.1480
MEM 13570.683594 1652316567.2484
MEM 13570.683594 1652316567.3488
MEM 13570.683594 1652316567.4494
MEM 13570.683594 1652316567.5500
MEM 13570.683594 1652316567.6504
MEM 13570.683594 1652316567.7508
MEM 13570.683594 1652316567.8513
MEM 13570.683594 1652316567.9517
MEM 13570.683594 1652316568.0522
MEM 13570.683594 1652316568.1527
MEM 13570.683594 1652316568.2531
MEM 13570.683594 1652316568.3536
MEM 13570.683594 1652316568.4541
MEM 13570.683594 1652316568.5544
MEM 13570.683594 1652316568.6549
MEM 13570.683594 1652316568.7554
MEM 13570.683594 1652316568.8559
MEM 13570.683594 1652316568.9564
MEM 13570.683594 1652316569.0569
MEM 13570.683594 1652316569.1574
MEM 13570.683594 1652316569.2578
MEM 13570.683594 1652316569.3582
MEM 13570.683594 1652316569.4586
MEM 13570.683594 1652316569.5591
MEM 13570.683594 1652316569.6595
MEM 13570.683594 1652316569.7600
MEM 13570.683594 1652316569.8604
MEM 13570.683594 1652316569.9607
MEM 13570.683594 1652316570.0612
MEM 13570.683594 1652316570.1616
MEM 13570.683594 1652316570.2621
MEM 13570.683594 1652316570.3624
MEM 13570.683594 1652316570.4629
MEM 13570.683594 1652316570.5634
MEM 13570.683594 1652316570.6639
MEM 13570.683594 1652316570.7642
MEM 13570.683594 1652316570.8647
MEM 13570.683594 1652316570.9651
MEM 13570.683594 1652316571.0656
MEM 13570.683594 1652316571.1661
MEM 13570.683594 1652316571.2665
MEM 13570.683594 1652316571.3671
MEM 13570.683594 1652316571.4676
MEM 13570.683594 1652316571.5680
MEM 13570.683594 1652316571.6685
MEM 13570.683594 1652316571.7689
MEM 13570.683594 1652316571.8694
MEM 13570.683594 1652316571.9699
MEM 13570.683594 1652316572.0704
MEM 13570.683594 1652316572.1709
MEM 13570.683594 1652316572.2713
MEM 13570.683594 1652316572.3718
MEM 13570.683594 1652316572.4722
MEM 13570.683594 1652316572.5726
MEM 13570.683594 1652316572.6730
MEM 13570.683594 1652316572.7735
MEM 13570.683594 1652316572.8739
MEM 13570.683594 1652316572.9743
MEM 13570.683594 1652316573.0748
MEM 13570.683594 1652316573.1754
MEM 13570.683594 1652316573.2759
MEM 13570.683594 1652316573.3762
MEM 13570.683594 1652316573.4767
MEM 13570.683594 1652316573.5771
MEM 13570.683594 1652316573.6775
MEM 13570.683594 1652316573.7779
