CMDLINE /usr/bin/python3 scripts/tSNE-RF-TARA.py
MEM 236.296875 1652256124.5408
MEM 236.296875 1652256124.6411
MEM 236.296875 1652256124.7414
MEM 236.296875 1652256124.8417
MEM 236.296875 1652256124.9420
MEM 236.296875 1652256125.0422
MEM 236.296875 1652256125.1425
MEM 236.296875 1652256125.2428
MEM 236.296875 1652256125.3431
MEM 236.296875 1652256125.4434
MEM 236.296875 1652256125.5448
MEM 236.296875 1652256125.6451
MEM 236.296875 1652256125.7454
MEM 236.296875 1652256125.8457
MEM 236.296875 1652256125.9460
MEM 236.296875 1652256126.0463
MEM 236.296875 1652256126.1465
MEM 236.296875 1652256126.2468
MEM 236.296875 1652256126.3470
MEM 236.296875 1652256126.4473
MEM 236.296875 1652256126.5487
MEM 236.296875 1652256126.6489
MEM 236.296875 1652256126.7495
MEM 236.296875 1652256126.8497
MEM 236.296875 1652256126.9500
MEM 236.296875 1652256127.0502
MEM 236.296875 1652256127.1515
MEM 236.296875 1652256127.2518
MEM 236.296875 1652256127.3520
MEM 236.296875 1652256127.4523
MEM 236.296875 1652256127.5525
MEM 236.296875 1652256127.6528
MEM 236.296875 1652256127.7530
MEM 236.296875 1652256127.8533
MEM 236.296875 1652256127.9536
MEM 236.296875 1652256128.0539
MEM 236.296875 1652256128.1542
MEM 236.296875 1652256128.2545
MEM 236.296875 1652256128.3548
MEM 236.296875 1652256128.4551
MEM 236.296875 1652256128.5555
MEM 236.296875 1652256128.6559
MEM 267.625000 1652256128.7563
MEM 267.625000 1652256128.8567
MEM 267.625000 1652256128.9570
MEM 267.625000 1652256129.0574
MEM 267.625000 1652256129.1577
MEM 267.625000 1652256129.2580
MEM 267.625000 1652256129.3584
MEM 267.625000 1652256129.4587
MEM 269.316406 1652256129.5591
MEM 270.828125 1652256129.6594
MEM 272.566406 1652256129.7597
MEM 274.066406 1652256129.8601
MEM 274.816406 1652256129.9605
MEM 275.816406 1652256130.0609
MEM 276.816406 1652256130.1612
MEM 277.316406 1652256130.2616
MEM 277.566406 1652256130.3619
MEM 278.066406 1652256130.4623
MEM 277.816406 1652256130.5627
MEM 269.066406 1652256130.6630
MEM 269.066406 1652256130.7634
MEM 269.066406 1652256130.8656
MEM 269.066406 1652256130.9659
MEM 269.066406 1652256131.0662
MEM 269.066406 1652256131.1665
MEM 269.066406 1652256131.2669
MEM 269.066406 1652256131.3672
MEM 269.066406 1652256131.4697
MEM 269.066406 1652256131.5700
MEM 269.066406 1652256131.6703
MEM 269.066406 1652256131.7705
MEM 269.066406 1652256131.8708
MEM 269.066406 1652256131.9712
MEM 269.066406 1652256132.0715
MEM 269.066406 1652256132.1718
MEM 269.066406 1652256132.2721
MEM 269.066406 1652256132.3724
MEM 269.066406 1652256132.4727
MEM 269.066406 1652256132.5729
MEM 269.066406 1652256132.6732
MEM 269.066406 1652256132.7736
MEM 269.066406 1652256132.8752
MEM 269.066406 1652256132.9755
MEM 269.066406 1652256133.0758
MEM 269.066406 1652256133.1760
MEM 269.066406 1652256133.2763
MEM 269.066406 1652256133.3766
MEM 269.066406 1652256133.4769
MEM 269.066406 1652256133.5773
MEM 269.066406 1652256133.6776
MEM 269.066406 1652256133.7779
MEM 269.066406 1652256133.8782
MEM 269.066406 1652256133.9785
MEM 269.066406 1652256134.0788
MEM 269.066406 1652256134.1798
MEM 269.066406 1652256134.2801
MEM 269.066406 1652256134.3804
MEM 269.066406 1652256134.4807
MEM 269.066406 1652256134.5810
MEM 269.066406 1652256134.6814
MEM 269.066406 1652256134.7817
MEM 269.066406 1652256134.8832
MEM 269.066406 1652256134.9836
MEM 269.066406 1652256135.0839
MEM 269.066406 1652256135.1874
MEM 269.066406 1652256135.2877
MEM 269.066406 1652256135.3879
MEM 269.066406 1652256135.4883
MEM 269.066406 1652256135.5886
MEM 269.066406 1652256135.6889
MEM 269.066406 1652256135.7891
MEM 269.066406 1652256135.8894
MEM 269.066406 1652256135.9896
MEM 269.066406 1652256136.0900
MEM 269.066406 1652256136.1903
MEM 269.066406 1652256136.2906
MEM 269.066406 1652256136.3908
MEM 269.066406 1652256136.4911
MEM 269.066406 1652256136.5914
MEM 269.066406 1652256136.6917
MEM 269.066406 1652256136.7920
MEM 269.066406 1652256136.8923
MEM 269.066406 1652256136.9926
MEM 269.066406 1652256137.0929
MEM 269.066406 1652256137.1932
MEM 269.066406 1652256137.2934
MEM 269.066406 1652256137.3937
MEM 269.066406 1652256137.4941
MEM 269.066406 1652256137.5944
MEM 269.066406 1652256137.6947
MEM 269.066406 1652256137.7950
MEM 269.066406 1652256137.8952
MEM 269.066406 1652256137.9955
MEM 269.066406 1652256138.0958
MEM 269.066406 1652256138.1961
MEM 269.066406 1652256138.2964
MEM 269.066406 1652256138.3967
MEM 269.066406 1652256138.4969
MEM 269.066406 1652256138.5973
MEM 269.066406 1652256138.6992
MEM 269.066406 1652256138.7995
MEM 269.066406 1652256138.8999
MEM 269.066406 1652256139.0002
MEM 269.066406 1652256139.1005
MEM 269.066406 1652256139.2008
MEM 269.066406 1652256139.3010
MEM 269.066406 1652256139.4014
MEM 269.066406 1652256139.5017
MEM 269.066406 1652256139.6020
MEM 269.066406 1652256139.7023
MEM 269.066406 1652256139.8026
MEM 269.066406 1652256139.9028
MEM 269.066406 1652256140.0031
MEM 269.066406 1652256140.1035
MEM 269.066406 1652256140.2038
MEM 269.066406 1652256140.3042
MEM 269.066406 1652256140.4045
MEM 269.066406 1652256140.5047
MEM 269.066406 1652256140.6050
MEM 269.066406 1652256140.7083
MEM 269.066406 1652256140.8086
MEM 269.066406 1652256140.9089
MEM 269.066406 1652256141.0093
MEM 269.066406 1652256141.1095
MEM 269.066406 1652256141.2098
MEM 269.066406 1652256141.3101
MEM 269.066406 1652256141.4104
MEM 269.066406 1652256141.5108
MEM 269.066406 1652256141.6111
MEM 269.066406 1652256141.7114
MEM 269.066406 1652256141.8117
MEM 269.066406 1652256141.9134
MEM 269.066406 1652256142.0137
MEM 269.066406 1652256142.1141
MEM 269.066406 1652256142.2145
MEM 269.066406 1652256142.3147
MEM 269.066406 1652256142.4150
MEM 269.066406 1652256142.5153
MEM 269.066406 1652256142.6156
MEM 269.066406 1652256142.7159
MEM 269.066406 1652256142.8163
MEM 269.066406 1652256142.9174
MEM 269.066406 1652256143.0176
MEM 269.066406 1652256143.1179
MEM 269.066406 1652256143.2182
MEM 269.066406 1652256143.3185
MEM 269.066406 1652256143.4188
MEM 269.066406 1652256143.5207
MEM 269.066406 1652256143.6210
MEM 269.066406 1652256143.7213
MEM 269.066406 1652256143.8215
MEM 269.066406 1652256143.9218
MEM 269.066406 1652256144.0220
MEM 269.066406 1652256144.1224
MEM 269.066406 1652256144.2228
MEM 269.066406 1652256144.3231
MEM 269.066406 1652256144.4234
MEM 269.066406 1652256144.5237
MEM 269.066406 1652256144.6257
MEM 269.066406 1652256144.7260
MEM 269.066406 1652256144.8263
MEM 269.066406 1652256144.9266
MEM 269.066406 1652256145.0291
MEM 269.066406 1652256145.1294
MEM 269.066406 1652256145.2296
MEM 269.066406 1652256145.3299
MEM 269.066406 1652256145.4301
MEM 269.066406 1652256145.5305
MEM 269.066406 1652256145.6307
MEM 269.066406 1652256145.7310
MEM 269.066406 1652256145.8313
MEM 269.066406 1652256145.9315
MEM 269.066406 1652256146.0318
MEM 269.066406 1652256146.1321
MEM 269.066406 1652256146.2323
MEM 269.066406 1652256146.3326
MEM 269.066406 1652256146.4328
MEM 269.066406 1652256146.5331
MEM 269.066406 1652256146.6334
MEM 269.066406 1652256146.7336
MEM 269.066406 1652256146.8339
MEM 269.066406 1652256146.9341
MEM 269.066406 1652256147.0344
MEM 269.066406 1652256147.1346
MEM 269.066406 1652256147.2355
MEM 269.066406 1652256147.3357
MEM 269.066406 1652256147.4360
MEM 269.066406 1652256147.5363
MEM 269.066406 1652256147.6407
MEM 269.066406 1652256147.7410
MEM 269.066406 1652256147.8412
MEM 269.066406 1652256147.9415
MEM 269.066406 1652256148.0474
MEM 269.066406 1652256148.1476
MEM 269.066406 1652256148.2479
MEM 269.066406 1652256148.3482
MEM 269.066406 1652256148.4485
MEM 269.066406 1652256148.5487
MEM 269.066406 1652256148.6490
MEM 269.066406 1652256148.7493
MEM 269.066406 1652256148.8496
MEM 269.066406 1652256148.9498
MEM 269.066406 1652256149.0516
MEM 269.066406 1652256149.1518
MEM 269.066406 1652256149.2521
MEM 269.066406 1652256149.3524
MEM 269.066406 1652256149.4527
MEM 269.066406 1652256149.5530
MEM 269.066406 1652256149.6557
MEM 269.066406 1652256149.7561
MEM 269.066406 1652256149.8564
MEM 269.066406 1652256149.9568
MEM 269.066406 1652256150.0570
MEM 269.066406 1652256150.1573
MEM 269.066406 1652256150.2576
MEM 269.066406 1652256150.3580
MEM 269.066406 1652256150.4584
MEM 269.066406 1652256150.5587
MEM 269.066406 1652256150.6590
MEM 269.066406 1652256150.7593
MEM 269.066406 1652256150.8595
MEM 269.066406 1652256150.9612
MEM 269.066406 1652256151.0616
MEM 269.066406 1652256151.1640
MEM 269.066406 1652256151.2643
MEM 269.066406 1652256151.3645
MEM 269.066406 1652256151.4648
MEM 269.066406 1652256151.5651
MEM 269.066406 1652256151.6653
MEM 269.066406 1652256151.7657
MEM 269.066406 1652256151.8660
MEM 269.066406 1652256151.9664
MEM 269.066406 1652256152.0666
MEM 269.066406 1652256152.1669
MEM 269.066406 1652256152.2671
MEM 269.066406 1652256152.3674
MEM 269.066406 1652256152.4694
MEM 269.066406 1652256152.5697
MEM 269.066406 1652256152.6700
MEM 269.066406 1652256152.7703
MEM 269.066406 1652256152.8705
MEM 269.066406 1652256152.9715
MEM 269.066406 1652256153.0719
MEM 269.066406 1652256153.1722
MEM 269.066406 1652256153.2725
MEM 269.066406 1652256153.3732
MEM 269.066406 1652256153.4735
MEM 269.066406 1652256153.5738
MEM 269.066406 1652256153.6756
MEM 269.066406 1652256153.7760
MEM 269.066406 1652256153.8763
MEM 269.066406 1652256153.9813
MEM 269.066406 1652256154.0816
MEM 269.066406 1652256154.1821
MEM 269.066406 1652256154.2824
MEM 269.066406 1652256154.3827
MEM 269.066406 1652256154.4831
MEM 269.066406 1652256154.5834
MEM 269.066406 1652256154.6837
MEM 269.066406 1652256154.7840
MEM 269.066406 1652256154.8843
MEM 269.066406 1652256154.9845
MEM 269.066406 1652256155.0849
MEM 269.066406 1652256155.1852
MEM 269.066406 1652256155.2855
MEM 269.066406 1652256155.3858
MEM 269.066406 1652256155.4861
MEM 269.066406 1652256155.5864
MEM 269.066406 1652256155.6866
MEM 269.066406 1652256155.7869
MEM 269.066406 1652256155.8872
MEM 269.066406 1652256155.9876
MEM 269.066406 1652256156.0896
MEM 269.066406 1652256156.1898
MEM 269.066406 1652256156.2901
MEM 269.066406 1652256156.3905
MEM 269.066406 1652256156.4908
MEM 269.066406 1652256156.5911
MEM 269.066406 1652256156.6914
MEM 269.066406 1652256156.7917
MEM 269.066406 1652256156.8920
MEM 269.066406 1652256156.9922
MEM 269.066406 1652256157.0926
MEM 269.066406 1652256157.1929
MEM 269.066406 1652256157.2954
MEM 269.066406 1652256157.3957
MEM 269.066406 1652256157.4960
MEM 269.066406 1652256157.5963
MEM 269.066406 1652256157.6966
MEM 269.066406 1652256157.7969
MEM 269.066406 1652256157.8972
MEM 269.066406 1652256157.9975
MEM 269.066406 1652256158.0978
MEM 269.066406 1652256158.1980
MEM 269.066406 1652256158.2991
MEM 269.066406 1652256158.3994
MEM 269.066406 1652256158.4997
MEM 269.066406 1652256158.6000
MEM 269.066406 1652256158.7003
MEM 269.066406 1652256158.8006
MEM 269.066406 1652256158.9008
MEM 269.066406 1652256159.0011
MEM 269.066406 1652256159.1014
MEM 269.066406 1652256159.2017
MEM 269.066406 1652256159.3021
MEM 269.066406 1652256159.4023
MEM 269.066406 1652256159.5026
MEM 269.066406 1652256159.6029
MEM 269.066406 1652256159.7031
MEM 269.066406 1652256159.8034
MEM 269.066406 1652256159.9038
MEM 269.066406 1652256160.0040
MEM 269.066406 1652256160.1043
MEM 269.066406 1652256160.2046
MEM 269.066406 1652256160.3049
MEM 269.066406 1652256160.4053
MEM 269.066406 1652256160.5056
MEM 269.066406 1652256160.6059
MEM 269.066406 1652256160.7062
MEM 269.066406 1652256160.8066
MEM 269.066406 1652256160.9068
MEM 269.066406 1652256161.0071
MEM 269.066406 1652256161.1074
MEM 269.066406 1652256161.2077
MEM 269.066406 1652256161.3080
MEM 269.066406 1652256161.4111
MEM 269.066406 1652256161.5114
MEM 269.066406 1652256161.6117
MEM 269.066406 1652256161.7119
MEM 269.066406 1652256161.8123
MEM 269.066406 1652256161.9126
MEM 269.066406 1652256162.0130
MEM 269.066406 1652256162.1133
MEM 269.066406 1652256162.2136
MEM 269.066406 1652256162.3139
MEM 269.066406 1652256162.4153
MEM 269.066406 1652256162.5157
MEM 269.066406 1652256162.6160
MEM 269.066406 1652256162.7173
MEM 269.066406 1652256162.8176
MEM 269.066406 1652256162.9178
MEM 269.066406 1652256163.0181
MEM 269.066406 1652256163.1184
MEM 269.066406 1652256163.2188
MEM 269.066406 1652256163.3190
MEM 269.066406 1652256163.4193
MEM 269.066406 1652256163.5196
MEM 269.066406 1652256163.6199
MEM 269.066406 1652256163.7201
MEM 269.066406 1652256163.8204
MEM 269.066406 1652256163.9208
MEM 269.066406 1652256164.0210
MEM 269.066406 1652256164.1213
MEM 269.066406 1652256164.2216
MEM 269.066406 1652256164.3219
MEM 269.066406 1652256164.4222
MEM 269.066406 1652256164.5225
MEM 269.066406 1652256164.6228
MEM 269.066406 1652256164.7231
MEM 269.066406 1652256164.8234
MEM 269.066406 1652256164.9255
MEM 269.066406 1652256165.0257
MEM 269.066406 1652256165.1260
MEM 269.066406 1652256165.2263
MEM 269.066406 1652256165.3267
MEM 269.066406 1652256165.4287
MEM 269.066406 1652256165.5290
MEM 269.066406 1652256165.6293
MEM 269.066406 1652256165.7295
MEM 269.066406 1652256165.8299
MEM 269.066406 1652256165.9302
MEM 269.066406 1652256166.0306
MEM 269.066406 1652256166.1309
MEM 269.066406 1652256166.2312
MEM 269.066406 1652256166.3315
MEM 269.066406 1652256166.4318
MEM 269.066406 1652256166.5321
MEM 269.066406 1652256166.6324
MEM 269.066406 1652256166.7336
MEM 269.066406 1652256166.8338
MEM 269.066406 1652256166.9341
MEM 269.066406 1652256167.0344
MEM 269.066406 1652256167.1347
MEM 269.066406 1652256167.2350
MEM 269.066406 1652256167.3354
MEM 269.066406 1652256167.4357
MEM 269.066406 1652256167.5360
MEM 269.066406 1652256167.6363
MEM 269.066406 1652256167.7366
MEM 269.066406 1652256167.8368
MEM 269.066406 1652256167.9372
MEM 269.066406 1652256168.0375
MEM 269.066406 1652256168.1395
MEM 269.066406 1652256168.2398
MEM 269.066406 1652256168.3401
MEM 269.066406 1652256168.4403
MEM 269.066406 1652256168.5406
MEM 269.066406 1652256168.6429
MEM 269.066406 1652256168.7431
MEM 269.066406 1652256168.8435
MEM 269.066406 1652256168.9438
MEM 269.066406 1652256169.0440
MEM 269.066406 1652256169.1443
MEM 269.066406 1652256169.2445
MEM 269.066406 1652256169.3448
MEM 269.066406 1652256169.4451
MEM 269.066406 1652256169.5454
MEM 269.066406 1652256169.6456
MEM 269.066406 1652256169.7459
MEM 269.066406 1652256169.8462
MEM 269.066406 1652256169.9464
MEM 269.066406 1652256170.0467
MEM 269.066406 1652256170.1470
MEM 269.066406 1652256170.2473
MEM 269.066406 1652256170.3475
MEM 269.066406 1652256170.4478
MEM 269.066406 1652256170.5480
MEM 269.066406 1652256170.6483
MEM 269.066406 1652256170.7485
MEM 269.066406 1652256170.8488
MEM 269.066406 1652256170.9491
MEM 269.066406 1652256171.0493
MEM 269.066406 1652256171.1496
MEM 269.066406 1652256171.2498
MEM 269.066406 1652256171.3501
MEM 269.066406 1652256171.4503
MEM 269.066406 1652256171.5506
MEM 269.066406 1652256171.6508
MEM 269.066406 1652256171.7511
MEM 269.066406 1652256171.8514
MEM 269.066406 1652256171.9517
MEM 269.066406 1652256172.0519
MEM 269.066406 1652256172.1522
MEM 269.066406 1652256172.2525
MEM 269.066406 1652256172.3527
MEM 269.066406 1652256172.4530
MEM 269.066406 1652256172.5532
MEM 269.066406 1652256172.6535
MEM 269.066406 1652256172.7537
MEM 269.066406 1652256172.8540
MEM 269.066406 1652256172.9542
MEM 269.066406 1652256173.0545
MEM 269.066406 1652256173.1548
MEM 269.066406 1652256173.2551
MEM 269.066406 1652256173.3553
MEM 269.066406 1652256173.4557
MEM 269.066406 1652256173.5572
MEM 269.066406 1652256173.6575
MEM 269.066406 1652256173.7577
MEM 269.066406 1652256173.8580
MEM 269.066406 1652256173.9583
MEM 269.066406 1652256174.0586
MEM 269.066406 1652256174.1589
MEM 269.066406 1652256174.2592
MEM 269.066406 1652256174.3616
MEM 269.066406 1652256174.4618
MEM 269.066406 1652256174.5621
MEM 269.066406 1652256174.6624
MEM 269.066406 1652256174.7628
MEM 269.066406 1652256174.8631
MEM 269.066406 1652256174.9633
MEM 269.066406 1652256175.0636
MEM 269.066406 1652256175.1639
MEM 269.066406 1652256175.2641
MEM 269.066406 1652256175.3644
MEM 269.066406 1652256175.4647
MEM 269.066406 1652256175.5650
MEM 269.066406 1652256175.6653
MEM 269.066406 1652256175.7656
MEM 269.066406 1652256175.8667
MEM 269.066406 1652256175.9710
MEM 269.066406 1652256176.0714
MEM 269.066406 1652256176.1717
MEM 269.066406 1652256176.2720
MEM 269.066406 1652256176.3723
MEM 269.066406 1652256176.4726
MEM 269.066406 1652256176.5729
MEM 269.066406 1652256176.6777
MEM 269.066406 1652256176.7780
MEM 269.066406 1652256176.8797
MEM 269.066406 1652256176.9814
MEM 269.066406 1652256177.0816
MEM 269.066406 1652256177.1819
MEM 269.066406 1652256177.2822
MEM 269.066406 1652256177.3841
MEM 269.066406 1652256177.4845
MEM 269.066406 1652256177.5848
MEM 269.066406 1652256177.6851
MEM 269.066406 1652256177.7853
MEM 269.066406 1652256177.8856
MEM 269.066406 1652256177.9859
MEM 269.066406 1652256178.0862
MEM 269.066406 1652256178.1865
MEM 269.066406 1652256178.2916
MEM 269.066406 1652256178.3927
MEM 269.066406 1652256178.4950
MEM 269.066406 1652256178.5953
MEM 269.066406 1652256178.6955
MEM 269.066406 1652256178.7959
MEM 269.066406 1652256178.8962
MEM 269.066406 1652256178.9965
MEM 269.066406 1652256179.0968
MEM 269.066406 1652256179.2011
MEM 269.066406 1652256179.3013
MEM 269.066406 1652256179.4016
MEM 269.066406 1652256179.5019
MEM 269.066406 1652256179.6038
MEM 269.066406 1652256179.7045
MEM 269.066406 1652256179.8048
MEM 269.066406 1652256179.9051
MEM 269.066406 1652256180.0053
MEM 269.066406 1652256180.1057
MEM 269.066406 1652256180.2069
MEM 269.066406 1652256180.3073
MEM 269.066406 1652256180.4076
MEM 269.066406 1652256180.5079
MEM 269.066406 1652256180.6082
MEM 269.066406 1652256180.7085
MEM 269.066406 1652256180.8088
MEM 269.066406 1652256180.9092
MEM 269.066406 1652256181.0095
MEM 269.066406 1652256181.1098
MEM 269.066406 1652256181.2101
MEM 269.066406 1652256181.3103
MEM 269.066406 1652256181.4106
MEM 269.066406 1652256181.5109
MEM 269.066406 1652256181.6113
MEM 269.066406 1652256181.7116
MEM 269.066406 1652256181.8118
MEM 269.066406 1652256181.9121
MEM 269.066406 1652256182.0124
MEM 269.066406 1652256182.1127
MEM 269.066406 1652256182.2131
MEM 269.066406 1652256182.3134
MEM 269.066406 1652256182.4137
MEM 269.066406 1652256182.5140
MEM 269.066406 1652256182.6143
MEM 269.066406 1652256182.7145
MEM 269.066406 1652256182.8149
MEM 269.066406 1652256182.9152
MEM 269.066406 1652256183.0155
MEM 269.066406 1652256183.1158
MEM 269.066406 1652256183.2160
MEM 269.066406 1652256183.3163
MEM 269.066406 1652256183.4167
MEM 269.066406 1652256183.5170
MEM 269.066406 1652256183.6174
MEM 269.066406 1652256183.7177
MEM 269.066406 1652256183.8179
MEM 269.066406 1652256183.9182
MEM 269.066406 1652256184.0185
MEM 269.066406 1652256184.1189
MEM 269.066406 1652256184.2191
MEM 269.066406 1652256184.3194
MEM 269.066406 1652256184.4196
MEM 269.066406 1652256184.5199
MEM 269.066406 1652256184.6201
MEM 269.066406 1652256184.7204
MEM 269.066406 1652256184.8207
MEM 269.066406 1652256184.9210
MEM 269.066406 1652256185.0213
MEM 269.066406 1652256185.1215
MEM 269.066406 1652256185.2218
MEM 269.066406 1652256185.3221
MEM 269.066406 1652256185.4224
MEM 269.066406 1652256185.5227
MEM 269.066406 1652256185.6230
MEM 269.066406 1652256185.7233
MEM 269.066406 1652256185.8235
MEM 269.066406 1652256185.9239
MEM 269.066406 1652256186.0260
MEM 269.066406 1652256186.1263
MEM 269.066406 1652256186.2265
MEM 269.066406 1652256186.3268
MEM 269.066406 1652256186.4271
MEM 269.066406 1652256186.5273
MEM 269.066406 1652256186.6277
MEM 269.066406 1652256186.7281
MEM 269.066406 1652256186.8284
MEM 269.066406 1652256186.9287
MEM 269.066406 1652256187.0290
MEM 269.066406 1652256187.1301
MEM 269.066406 1652256187.2303
MEM 269.066406 1652256187.3307
MEM 269.066406 1652256187.4310
MEM 269.066406 1652256187.5313
MEM 269.066406 1652256187.6316
MEM 269.066406 1652256187.7319
MEM 269.066406 1652256187.8322
