CMDLINE /usr/bin/python3 scripts/AE-RF-TARA.py
MEM 5532.164062 1652247446.5491
MEM 5543.933594 1652247446.6495
MEM 5553.187500 1652247446.7499
MEM 5560.382812 1652247446.8503
MEM 5560.367188 1652247446.9507
MEM 5560.347656 1652247447.0511
MEM 5531.992188 1652247447.1515
MEM 5539.187500 1652247447.2519
MEM 5540.867188 1652247447.3523
MEM 5513.277344 1652247447.4526
MEM 5514.242188 1652247447.5530
MEM 5514.242188 1652247447.6533
MEM 5514.242188 1652247447.7536
MEM 5514.242188 1652247447.8539
MEM 5514.242188 1652247447.9542
MEM 5514.222656 1652247448.0546
MEM 5514.222656 1652247448.1549
MEM 5514.222656 1652247448.2551
MEM 5514.222656 1652247448.3553
MEM 5514.222656 1652247448.4557
MEM 5514.222656 1652247448.5560
MEM 5514.222656 1652247448.6562
MEM 5514.222656 1652247448.7565
MEM 5514.222656 1652247448.8568
MEM 5521.437500 1652247448.9572
MEM 5521.437500 1652247449.0575
MEM 5521.437500 1652247449.1579
MEM 5521.437500 1652247449.2582
MEM 5521.437500 1652247449.3586
MEM 5521.437500 1652247449.4589
MEM 5521.437500 1652247449.5592
MEM 5521.949219 1652247449.6596
MEM 5521.949219 1652247449.7600
MEM 5535.773438 1652247449.8604
MEM 5535.757812 1652247449.9608
MEM 5541.921875 1652247450.0613
MEM 5548.066406 1652247450.1617
MEM 5548.050781 1652247450.2622
MEM 5520.296875 1652247450.3626
MEM 5520.296875 1652247450.4631
MEM 5542.078125 1652247450.5635
MEM 5544.988281 1652247450.6640
MEM 5544.972656 1652247450.7644
MEM 5544.660156 1652247450.8647
MEM 5544.660156 1652247450.9651
MEM 5544.660156 1652247451.0654
MEM 5544.660156 1652247451.1657
MEM 5544.660156 1652247451.2660
MEM 5544.660156 1652247451.3663
MEM 5544.656250 1652247451.4666
MEM 5544.656250 1652247451.5670
MEM 5544.656250 1652247451.6673
MEM 5544.656250 1652247451.7676
MEM 5544.656250 1652247451.8679
MEM 5544.656250 1652247451.9683
MEM 5544.656250 1652247452.0687
MEM 5544.636719 1652247452.1690
MEM 5544.636719 1652247452.2693
MEM 5544.636719 1652247452.3697
MEM 5544.636719 1652247452.4701
MEM 5544.636719 1652247452.5704
MEM 5544.636719 1652247452.6708
MEM 5544.636719 1652247452.7712
MEM 5544.636719 1652247452.8715
MEM 5544.636719 1652247452.9718
MEM 5509.023438 1652247453.0722
MEM 5509.023438 1652247453.1726
MEM 5509.023438 1652247453.2730
MEM 5509.023438 1652247453.3733
MEM 5509.023438 1652247453.4737
MEM 5509.023438 1652247453.5740
MEM 5509.023438 1652247453.6743
MEM 5509.535156 1652247453.7747
MEM 5509.535156 1652247453.8751
MEM 5519.046875 1652247453.9755
MEM 5525.734375 1652247454.0760
MEM 5525.718750 1652247454.1764
MEM 5532.078125 1652247454.2774
MEM 5541.613281 1652247454.3778
MEM 5549.867188 1652247454.4782
MEM 5557.652344 1652247454.5790
MEM 5557.640625 1652247454.6794
MEM 5542.679688 1652247454.7798
MEM 5542.660156 1652247454.8802
MEM 5542.347656 1652247454.9805
MEM 5542.347656 1652247455.0809
MEM 5542.347656 1652247455.1812
MEM 5542.347656 1652247455.2815
MEM 5542.347656 1652247455.3818
MEM 5542.347656 1652247455.4822
MEM 5542.343750 1652247455.5826
MEM 5542.343750 1652247455.6829
MEM 5542.343750 1652247455.7832
MEM 5542.343750 1652247455.8836
MEM 5542.343750 1652247455.9840
MEM 5542.343750 1652247456.0843
MEM 5542.343750 1652247456.1847
MEM 5542.324219 1652247456.2851
MEM 5542.324219 1652247456.3854
MEM 5542.324219 1652247456.4857
MEM 5542.324219 1652247456.5861
MEM 5542.324219 1652247456.6864
MEM 5542.574219 1652247456.7868
MEM 5542.574219 1652247456.8871
MEM 5542.574219 1652247456.9876
MEM 5542.574219 1652247457.0879
MEM 5542.574219 1652247457.1882
MEM 5542.574219 1652247457.2886
MEM 5542.574219 1652247457.3890
MEM 5542.574219 1652247457.4893
MEM 5542.574219 1652247457.5897
MEM 5542.574219 1652247457.6900
MEM 5542.824219 1652247457.7904
MEM 5542.824219 1652247457.8907
MEM 5542.582031 1652247457.9911
MEM 5542.566406 1652247458.0915
MEM 5542.554688 1652247458.1919
MEM 5542.523438 1652247458.2924
MEM 5542.503906 1652247458.3927
MEM 5542.492188 1652247458.4931
MEM 5542.156250 1652247458.5935
MEM 5542.156250 1652247458.6938
MEM 5542.156250 1652247458.7941
MEM 5542.156250 1652247458.8945
MEM 5542.156250 1652247458.9948
MEM 5542.156250 1652247459.0952
MEM 5542.156250 1652247459.1956
MEM 5542.136719 1652247459.2959
MEM 5542.136719 1652247459.3963
MEM 5542.136719 1652247459.4966
MEM 5542.136719 1652247459.5969
MEM 5542.136719 1652247459.6974
MEM 5542.136719 1652247459.7977
MEM 5542.136719 1652247459.8980
MEM 5542.136719 1652247459.9983
MEM 5542.136719 1652247460.0987
MEM 5542.136719 1652247460.1989
MEM 5542.136719 1652247460.2992
MEM 5542.136719 1652247460.3994
MEM 5542.136719 1652247460.4997
MEM 5542.136719 1652247460.6000
MEM 5542.648438 1652247460.7003
MEM 5542.648438 1652247460.8006
MEM 5542.398438 1652247460.9010
MEM 5542.382812 1652247461.0013
MEM 5542.347656 1652247461.1018
MEM 5542.335938 1652247461.2022
MEM 5542.308594 1652247461.3025
MEM 5542.285156 1652247461.4030
MEM 5541.972656 1652247461.5033
MEM 5541.972656 1652247461.6036
MEM 5541.972656 1652247461.7039
MEM 5541.972656 1652247461.8042
MEM 5541.972656 1652247461.9045
MEM 5541.972656 1652247462.0048
MEM 5541.949219 1652247462.1052
MEM 5541.949219 1652247462.2055
MEM 5541.949219 1652247462.3059
MEM 5541.949219 1652247462.4063
MEM 5541.949219 1652247462.5067
MEM 5541.949219 1652247462.6071
MEM 5541.949219 1652247462.7075
MEM 5541.949219 1652247462.8079
MEM 5541.953125 1652247462.9082
MEM 5541.953125 1652247463.0086
MEM 5541.953125 1652247463.1089
MEM 5541.953125 1652247463.2092
MEM 5541.953125 1652247463.3096
MEM 5541.953125 1652247463.4099
MEM 5541.953125 1652247463.5103
MEM 5542.464844 1652247463.6107
MEM 5542.226562 1652247463.7111
MEM 5542.195312 1652247463.8115
MEM 5542.179688 1652247463.9119
MEM 5542.164062 1652247464.0124
MEM 5542.148438 1652247464.1129
MEM 5542.117188 1652247464.2132
MEM 5541.781250 1652247464.3136
MEM 5541.781250 1652247464.4140
MEM 5541.781250 1652247464.5143
MEM 5541.781250 1652247464.6146
MEM 5541.781250 1652247464.7150
MEM 5541.781250 1652247464.8153
MEM 5541.781250 1652247464.9157
MEM 5541.765625 1652247465.0160
MEM 5541.765625 1652247465.1164
MEM 5541.765625 1652247465.2167
MEM 5541.765625 1652247465.3170
MEM 5541.765625 1652247465.4174
MEM 5541.765625 1652247465.5177
MEM 5541.765625 1652247465.6197
MEM 5541.765625 1652247465.7200
MEM 5541.769531 1652247465.8204
MEM 5541.769531 1652247465.9207
MEM 5541.769531 1652247466.0211
MEM 5541.769531 1652247466.1214
MEM 5541.769531 1652247466.2218
MEM 5541.769531 1652247466.3221
MEM 5542.281250 1652247466.4224
MEM 5542.281250 1652247466.5228
MEM 5542.281250 1652247466.6232
MEM 5428.558594 1652247466.7235
MEM 5429.031250 1652247466.8239
MEM 5429.265625 1652247466.9243
MEM 5429.234375 1652247467.0246
MEM 5431.761719 1652247467.1251
MEM 5431.746094 1652247467.2255
MEM 5431.730469 1652247467.3260
MEM 5431.699219 1652247467.4264
MEM 5431.378906 1652247467.5267
MEM 5431.378906 1652247467.6271
MEM 5431.378906 1652247467.7274
MEM 5431.378906 1652247467.8277
MEM 5431.378906 1652247467.9280
MEM 5431.378906 1652247468.0284
MEM 5431.355469 1652247468.1287
MEM 5431.355469 1652247468.2291
MEM 5431.355469 1652247468.3295
MEM 5431.355469 1652247468.4298
MEM 5431.355469 1652247468.5302
MEM 5431.355469 1652247468.6305
MEM 5431.355469 1652247468.7309
MEM 5431.355469 1652247468.8323
MEM 5431.359375 1652247468.9326
MEM 5431.359375 1652247469.0329
MEM 5431.359375 1652247469.1345
MEM 5431.359375 1652247469.2348
MEM 5431.359375 1652247469.3351
MEM 5431.359375 1652247469.4355
MEM 5431.359375 1652247469.5359
MEM 5431.871094 1652247469.6362
MEM 5432.660156 1652247469.7386
MEM 5432.648438 1652247469.8390
MEM 5432.628906 1652247469.9394
MEM 5432.601562 1652247470.0397
MEM 5432.582031 1652247470.1401
MEM 5432.550781 1652247470.2405
MEM 5432.535156 1652247470.3409
MEM 5432.214844 1652247470.4412
MEM 5432.214844 1652247470.5415
MEM 5432.214844 1652247470.6419
MEM 5432.214844 1652247470.7423
MEM 5432.214844 1652247470.8426
MEM 5432.214844 1652247470.9430
MEM 5432.195312 1652247471.0434
MEM 5432.195312 1652247471.1437
MEM 5432.195312 1652247471.2440
MEM 5432.195312 1652247471.3444
MEM 5432.195312 1652247471.4448
MEM 5432.195312 1652247471.5451
MEM 5432.195312 1652247471.6455
MEM 5432.195312 1652247471.7458
MEM 5432.199219 1652247471.8463
MEM 5432.199219 1652247471.9467
MEM 5432.199219 1652247472.0470
MEM 5432.199219 1652247472.1511
MEM 5432.199219 1652247472.2515
MEM 5432.199219 1652247472.3518
MEM 5432.199219 1652247472.4522
MEM 5432.199219 1652247472.5526
MEM 5432.710938 1652247472.6529
MEM 5432.472656 1652247472.7533
MEM 5432.441406 1652247472.8537
MEM 5432.429688 1652247472.9541
MEM 5432.398438 1652247473.0545
MEM 5432.378906 1652247473.1549
MEM 5432.351562 1652247473.2553
MEM 5432.027344 1652247473.3556
MEM 5432.027344 1652247473.4559
MEM 5432.027344 1652247473.5563
MEM 5432.027344 1652247473.6566
MEM 5432.027344 1652247473.7568
MEM 5432.027344 1652247473.8571
MEM 5432.027344 1652247473.9574
MEM 5432.011719 1652247474.0578
MEM 5432.011719 1652247474.1581
MEM 5432.011719 1652247474.2584
MEM 5432.011719 1652247474.3587
MEM 5432.011719 1652247474.4591
MEM 5432.011719 1652247474.5594
MEM 5432.011719 1652247474.6597
MEM 5432.011719 1652247474.7600
MEM 5432.011719 1652247474.8603
MEM 5432.011719 1652247474.9632
MEM 5435.363281 1652247475.0636
MEM 5435.363281 1652247475.1639
MEM 5435.363281 1652247475.2643
MEM 5435.363281 1652247475.3647
MEM 5435.363281 1652247475.4651
MEM 5435.363281 1652247475.5655
MEM 5435.363281 1652247475.6658
MEM 5435.875000 1652247475.7662
MEM 5435.636719 1652247475.8669
MEM 5435.605469 1652247475.9675
MEM 5436.347656 1652247476.0678
MEM 5436.316406 1652247476.1683
MEM 5436.296875 1652247476.2687
MEM 5436.281250 1652247476.3691
MEM 5436.148438 1652247476.4695
MEM 5436.148438 1652247476.5699
MEM 5436.148438 1652247476.6702
MEM 5436.148438 1652247476.7705
MEM 5436.148438 1652247476.8709
MEM 5436.148438 1652247476.9713
MEM 5436.160156 1652247477.0716
MEM 5436.128906 1652247477.1720
MEM 5436.128906 1652247477.2724
MEM 5436.128906 1652247477.3727
MEM 5436.128906 1652247477.4731
MEM 5436.128906 1652247477.5734
MEM 5436.128906 1652247477.6737
MEM 5436.128906 1652247477.7741
MEM 5436.128906 1652247477.8744
MEM 5436.128906 1652247477.9748
MEM 5436.128906 1652247478.0751
MEM 5436.128906 1652247478.1754
MEM 5436.128906 1652247478.2758
MEM 5436.128906 1652247478.3761
MEM 5436.128906 1652247478.4764
MEM 5436.128906 1652247478.5767
MEM 5436.640625 1652247478.6771
MEM 5436.402344 1652247478.7775
MEM 5436.371094 1652247478.8779
MEM 5436.355469 1652247478.9783
MEM 5436.324219 1652247479.0787
MEM 5436.316406 1652247479.1791
MEM 5436.292969 1652247479.2795
MEM 5436.281250 1652247479.3799
MEM 5435.964844 1652247479.4803
MEM 5435.964844 1652247479.5806
MEM 5435.964844 1652247479.6809
MEM 5435.964844 1652247479.7813
MEM 5435.964844 1652247479.8817
MEM 5435.964844 1652247479.9820
MEM 5435.941406 1652247480.0824
MEM 5435.941406 1652247480.1827
MEM 5435.941406 1652247480.2831
MEM 5435.941406 1652247480.3834
MEM 5435.941406 1652247480.4838
MEM 5435.941406 1652247480.5842
MEM 5435.941406 1652247480.6845
MEM 5435.941406 1652247480.7848
MEM 5404.679688 1652247480.8853
MEM 5404.679688 1652247480.9857
MEM 5404.679688 1652247481.0860
MEM 5404.679688 1652247481.1864
MEM 5404.679688 1652247481.2868
MEM 5404.679688 1652247481.3871
MEM 5404.679688 1652247481.4875
MEM 5405.191406 1652247481.5879
MEM 5404.953125 1652247481.6883
MEM 5404.941406 1652247481.7887
MEM 5404.906250 1652247481.8891
MEM 5410.265625 1652247481.9895
MEM 5412.812500 1652247482.0900
MEM 5412.800781 1652247482.1904
MEM 5412.781250 1652247482.2908
MEM 5412.699219 1652247482.3912
MEM 5412.699219 1652247482.4915
MEM 5412.699219 1652247482.5919
MEM 5412.699219 1652247482.6921
MEM 5412.699219 1652247482.7925
MEM 5412.699219 1652247482.8929
MEM 5412.675781 1652247482.9933
MEM 5412.675781 1652247483.0937
MEM 5412.675781 1652247483.1940
MEM 5412.675781 1652247483.2944
MEM 5412.675781 1652247483.3948
MEM 5412.675781 1652247483.4952
MEM 5412.675781 1652247483.5955
MEM 5412.675781 1652247483.6959
MEM 5412.679688 1652247483.7963
MEM 5412.679688 1652247483.8967
MEM 5412.679688 1652247483.9970
MEM 5412.679688 1652247484.0973
MEM 5412.679688 1652247484.1977
MEM 5412.679688 1652247484.2980
MEM 5412.679688 1652247484.3984
MEM 5413.191406 1652247484.4987
MEM 5413.191406 1652247484.5991
MEM 5412.941406 1652247484.6995
MEM 5414.476562 1652247484.7999
MEM 5414.453125 1652247484.9003
MEM 5414.441406 1652247485.0007
MEM 5414.406250 1652247485.1011
MEM 5414.394531 1652247485.2015
MEM 5414.367188 1652247485.3019
MEM 5414.054688 1652247485.4022
MEM 5414.054688 1652247485.5026
MEM 5414.054688 1652247485.6029
MEM 5414.054688 1652247485.7032
MEM 5414.054688 1652247485.8035
MEM 5414.054688 1652247485.9038
MEM 5414.035156 1652247486.0042
MEM 5414.035156 1652247486.1044
MEM 5414.035156 1652247486.2047
MEM 5414.035156 1652247486.3050
MEM 5414.035156 1652247486.4053
MEM 5414.035156 1652247486.5055
MEM 5414.035156 1652247486.6058
MEM 5414.035156 1652247486.7060
MEM 5414.035156 1652247486.8063
MEM 5414.035156 1652247486.9067
MEM 5414.035156 1652247487.0070
MEM 5414.035156 1652247487.1072
MEM 5414.035156 1652247487.2075
MEM 5414.035156 1652247487.3077
MEM 5414.035156 1652247487.4080
MEM 5414.546875 1652247487.5083
MEM 5414.546875 1652247487.6086
MEM 5414.308594 1652247487.7091
MEM 5414.292969 1652247487.8094
MEM 5414.265625 1652247487.9098
MEM 5414.246094 1652247488.0102
MEM 5414.234375 1652247488.1107
MEM 5414.214844 1652247488.2111
MEM 5414.183594 1652247488.3132
MEM 5413.871094 1652247488.4136
MEM 5413.871094 1652247488.5139
MEM 5413.871094 1652247488.6143
MEM 5413.871094 1652247488.7146
MEM 5413.871094 1652247488.8150
MEM 5413.871094 1652247488.9154
MEM 5413.847656 1652247489.0157
MEM 5413.847656 1652247489.1161
MEM 5413.847656 1652247489.2165
MEM 5413.847656 1652247489.3168
MEM 5413.847656 1652247489.4171
MEM 5413.847656 1652247489.5175
MEM 5413.847656 1652247489.6179
MEM 5413.847656 1652247489.7182
MEM 5413.847656 1652247489.8185
MEM 5413.847656 1652247489.9189
MEM 5413.851562 1652247490.0193
MEM 5413.851562 1652247490.1196
MEM 5413.851562 1652247490.2200
MEM 5413.851562 1652247490.3203
MEM 5413.851562 1652247490.4207
MEM 5413.851562 1652247490.5210
MEM 5414.363281 1652247490.6218
MEM 5414.363281 1652247490.7221
MEM 5414.125000 1652247490.8225
MEM 5414.109375 1652247490.9229
MEM 5414.140625 1652247491.0233
MEM 5414.066406 1652247491.1237
MEM 5414.046875 1652247491.2242
MEM 5414.035156 1652247491.3246
MEM 5414.015625 1652247491.4250
MEM 5414.000000 1652247491.5254
MEM 5413.683594 1652247491.6258
MEM 5413.683594 1652247491.7261
MEM 5413.683594 1652247491.8265
MEM 5413.683594 1652247491.9268
MEM 5413.683594 1652247492.0271
MEM 5413.683594 1652247492.1275
MEM 5413.664062 1652247492.2279
MEM 5413.664062 1652247492.3283
MEM 5413.664062 1652247492.4286
MEM 5413.664062 1652247492.5289
MEM 5413.664062 1652247492.6293
MEM 5413.664062 1652247492.7296
MEM 5413.664062 1652247492.8300
MEM 5413.664062 1652247492.9304
MEM 5413.664062 1652247493.0307
MEM 5421.652344 1652247493.1315
MEM 5423.988281 1652247493.2319
MEM 5423.988281 1652247493.3322
MEM 5423.988281 1652247493.4326
MEM 5423.988281 1652247493.5330
MEM 5423.988281 1652247493.6333
MEM 5423.988281 1652247493.7337
MEM 5424.500000 1652247493.8340
MEM 5424.273438 1652247493.9344
MEM 5430.136719 1652247494.0348
MEM 5431.406250 1652247494.1432
MEM 5431.390625 1652247494.2436
MEM 5431.390625 1652247494.3440
MEM 5431.339844 1652247494.4444
MEM 5431.328125 1652247494.5449
MEM 5431.121094 1652247494.6453
MEM 5431.121094 1652247494.7456
MEM 5431.121094 1652247494.8460
MEM 5431.121094 1652247494.9463
MEM 5431.121094 1652247495.0467
MEM 5431.121094 1652247495.1471
MEM 5431.121094 1652247495.2474
MEM 5431.101562 1652247495.3478
MEM 5431.101562 1652247495.4482
MEM 5431.101562 1652247495.5485
MEM 5431.101562 1652247495.6489
MEM 5431.101562 1652247495.7493
MEM 5431.101562 1652247495.8497
MEM 5431.101562 1652247495.9501
MEM 5431.101562 1652247496.0504
MEM 5431.101562 1652247496.1508
MEM 5431.101562 1652247496.2513
MEM 5431.101562 1652247496.3517
MEM 5432.363281 1652247496.4521
MEM 5433.019531 1652247496.5525
MEM 5433.019531 1652247496.6529
MEM 5433.019531 1652247496.7532
MEM 5433.019531 1652247496.8536
MEM 5433.019531 1652247496.9539
MEM 5433.019531 1652247497.0543
MEM 5433.019531 1652247497.1546
MEM 5433.019531 1652247497.2550
MEM 5432.996094 1652247497.3555
MEM 5432.980469 1652247497.4559
MEM 5432.949219 1652247497.5563
MEM 5432.933594 1652247497.6569
MEM 5432.906250 1652247497.7574
MEM 5432.890625 1652247497.8578
MEM 5432.871094 1652247497.9584
MEM 5432.554688 1652247498.0587
MEM 5432.554688 1652247498.1591
MEM 5432.554688 1652247498.2595
MEM 5432.554688 1652247498.3598
MEM 5432.554688 1652247498.4602
MEM 5432.554688 1652247498.5605
MEM 5432.535156 1652247498.6609
MEM 5432.535156 1652247498.7613
MEM 5432.535156 1652247498.8617
MEM 5432.535156 1652247498.9620
MEM 5432.535156 1652247499.0624
MEM 5432.535156 1652247499.1626
MEM 5432.535156 1652247499.2629
MEM 5432.535156 1652247499.3631
MEM 5432.535156 1652247499.4633
MEM 5432.535156 1652247499.5637
MEM 5432.535156 1652247499.6640
MEM 5432.535156 1652247499.7642
MEM 5432.535156 1652247499.8645
MEM 5432.535156 1652247499.9648
MEM 5432.535156 1652247500.0651
MEM 5432.535156 1652247500.1653
MEM 5433.046875 1652247500.2656
MEM 5433.046875 1652247500.3659
MEM 5432.796875 1652247500.4663
MEM 5432.777344 1652247500.5667
MEM 5432.761719 1652247500.6671
MEM 5432.734375 1652247500.7675
MEM 5432.714844 1652247500.8679
MEM 5432.703125 1652247500.9683
MEM 5433.718750 1652247501.0687
MEM 5433.398438 1652247501.1690
MEM 5433.398438 1652247501.2694
MEM 5433.398438 1652247501.3697
MEM 5433.398438 1652247501.4701
MEM 5433.398438 1652247501.5704
MEM 5433.398438 1652247501.6708
MEM 5433.378906 1652247501.7712
MEM 5433.378906 1652247501.8716
MEM 5433.378906 1652247501.9719
MEM 5433.378906 1652247502.0722
MEM 5433.378906 1652247502.1726
MEM 5433.378906 1652247502.2729
MEM 5433.378906 1652247502.3733
MEM 5433.378906 1652247502.4736
MEM 5433.378906 1652247502.5740
MEM 5433.378906 1652247502.6743
MEM 5439.046875 1652247502.7747
MEM 5439.046875 1652247502.8750
MEM 5439.046875 1652247502.9754
MEM 5439.046875 1652247503.0758
MEM 5439.046875 1652247503.1761
MEM 5439.046875 1652247503.2765
MEM 5439.046875 1652247503.3768
MEM 5439.558594 1652247503.4772
MEM 5439.332031 1652247503.5775
MEM 5439.308594 1652247503.6780
MEM 5439.292969 1652247503.7784
MEM 5439.277344 1652247503.8788
MEM 5439.257812 1652247503.9792
MEM 5439.261719 1652247504.0796
MEM 5439.234375 1652247504.1804
MEM 5439.203125 1652247504.2808
MEM 5439.027344 1652247504.3812
MEM 5439.027344 1652247504.4815
MEM 5439.027344 1652247504.5819
MEM 5439.027344 1652247504.6822
MEM 5439.027344 1652247504.7826
MEM 5439.027344 1652247504.8829
MEM 5439.015625 1652247504.9833
MEM 5439.007812 1652247505.0837
MEM 5439.007812 1652247505.1840
MEM 5439.007812 1652247505.2844
MEM 5439.007812 1652247505.3847
MEM 5439.007812 1652247505.4851
MEM 5439.007812 1652247505.5855
MEM 5439.007812 1652247505.6858
MEM 5439.007812 1652247505.7861
MEM 5439.007812 1652247505.8865
MEM 5439.007812 1652247505.9869
MEM 5443.128906 1652247506.0873
MEM 5443.128906 1652247506.1876
MEM 5443.128906 1652247506.2880
MEM 5443.128906 1652247506.3884
MEM 5443.128906 1652247506.4887
MEM 5443.128906 1652247506.5890
MEM 5443.128906 1652247506.6894
MEM 5443.640625 1652247506.7897
MEM 5449.574219 1652247506.8903
MEM 5449.558594 1652247506.9907
MEM 5449.546875 1652247507.0911
MEM 5450.042969 1652247507.1915
MEM 5450.281250 1652247507.2919
MEM 5449.996094 1652247507.3923
MEM 5449.980469 1652247507.4927
MEM 5449.964844 1652247507.5931
MEM 5413.625000 1652247507.6935
MEM 5413.625000 1652247507.7938
MEM 5413.625000 1652247507.8942
MEM 5413.625000 1652247507.9945
MEM 5413.625000 1652247508.0948
MEM 5413.625000 1652247508.1952
MEM 5413.605469 1652247508.2983
MEM 5413.605469 1652247508.3987
MEM 5413.605469 1652247508.4990
MEM 5413.605469 1652247508.5993
MEM 5413.605469 1652247508.6997
MEM 5413.605469 1652247508.8001
MEM 5413.605469 1652247508.9004
MEM 5413.605469 1652247509.0008
MEM 5413.605469 1652247509.1031
MEM 5413.605469 1652247509.2034
MEM 5413.605469 1652247509.3038
MEM 5413.605469 1652247509.4042
MEM 5413.605469 1652247509.5045
MEM 5413.605469 1652247509.6049
MEM 5413.605469 1652247509.7052
MEM 5413.605469 1652247509.8056
