CMDLINE /usr/bin/python3 scripts/tSNE-SVM-TARA.py
MEM 300.714844 1652297662.5423
MEM 300.714844 1652297662.6436
MEM 300.714844 1652297662.7439
MEM 300.714844 1652297662.8443
MEM 300.714844 1652297662.9446
MEM 300.714844 1652297663.0450
MEM 300.714844 1652297663.1453
MEM 300.714844 1652297663.2456
MEM 300.714844 1652297663.3460
MEM 300.714844 1652297663.4464
MEM 300.714844 1652297663.5467
MEM 300.714844 1652297663.6471
MEM 300.714844 1652297663.7475
MEM 300.714844 1652297663.8479
MEM 300.714844 1652297663.9482
MEM 300.714844 1652297664.0486
MEM 300.714844 1652297664.1489
MEM 300.714844 1652297664.2493
MEM 300.714844 1652297664.3496
MEM 300.714844 1652297664.4499
MEM 300.714844 1652297664.5503
MEM 300.714844 1652297664.6507
MEM 300.714844 1652297664.7511
MEM 300.714844 1652297664.8515
MEM 300.714844 1652297664.9519
MEM 300.714844 1652297665.0523
MEM 300.714844 1652297665.1526
MEM 300.714844 1652297665.2530
MEM 300.714844 1652297665.3534
MEM 300.714844 1652297665.4538
MEM 300.714844 1652297665.5541
MEM 300.714844 1652297665.6545
MEM 300.714844 1652297665.7549
MEM 300.714844 1652297665.8553
MEM 300.714844 1652297665.9557
MEM 300.714844 1652297666.0560
MEM 300.714844 1652297666.1564
MEM 300.714844 1652297666.2568
MEM 300.714844 1652297666.3572
MEM 300.714844 1652297666.4575
MEM 300.714844 1652297666.5580
MEM 300.714844 1652297666.6583
MEM 300.714844 1652297666.7587
MEM 300.714844 1652297666.8591
MEM 300.714844 1652297666.9597
MEM 300.714844 1652297667.0601
MEM 300.714844 1652297667.1604
MEM 300.714844 1652297667.2607
MEM 300.714844 1652297667.3611
MEM 300.714844 1652297667.4615
MEM 300.714844 1652297667.5619
MEM 300.714844 1652297667.6623
MEM 300.714844 1652297667.7627
MEM 300.714844 1652297667.8631
MEM 300.714844 1652297667.9635
MEM 300.714844 1652297668.0642
MEM 300.714844 1652297668.1646
MEM 300.714844 1652297668.2650
MEM 300.714844 1652297668.3654
MEM 300.714844 1652297668.4659
MEM 300.714844 1652297668.5662
MEM 300.714844 1652297668.6666
MEM 300.714844 1652297668.7669
MEM 300.714844 1652297668.8673
MEM 300.714844 1652297668.9676
MEM 300.714844 1652297669.0695
MEM 300.714844 1652297669.1699
MEM 300.714844 1652297669.2702
MEM 300.714844 1652297669.3706
MEM 300.714844 1652297669.4709
MEM 300.714844 1652297669.5713
MEM 300.714844 1652297669.6716
MEM 300.714844 1652297669.7719
MEM 300.714844 1652297669.8723
MEM 300.714844 1652297669.9726
MEM 300.714844 1652297670.0729
MEM 300.714844 1652297670.1733
MEM 300.714844 1652297670.2736
MEM 300.714844 1652297670.3740
MEM 300.714844 1652297670.4743
MEM 300.714844 1652297670.5747
MEM 300.714844 1652297670.6751
MEM 300.714844 1652297670.7755
MEM 300.714844 1652297670.8758
MEM 300.714844 1652297670.9763
MEM 300.714844 1652297671.0766
MEM 300.714844 1652297671.1770
MEM 300.714844 1652297671.2774
MEM 300.714844 1652297671.3778
MEM 300.714844 1652297671.4782
MEM 300.714844 1652297671.5786
MEM 300.714844 1652297671.6790
MEM 300.714844 1652297671.7794
MEM 300.714844 1652297671.8798
MEM 300.714844 1652297671.9804
MEM 300.714844 1652297672.0808
MEM 300.714844 1652297672.1811
MEM 300.714844 1652297672.2815
MEM 300.714844 1652297672.3820
MEM 300.714844 1652297672.4826
MEM 300.714844 1652297672.5831
MEM 300.714844 1652297672.6834
MEM 300.714844 1652297672.7837
MEM 300.714844 1652297672.8840
MEM 300.714844 1652297672.9844
MEM 300.714844 1652297673.0848
MEM 300.714844 1652297673.1852
MEM 300.714844 1652297673.2856
MEM 300.714844 1652297673.3860
MEM 300.714844 1652297673.4864
MEM 300.714844 1652297673.5870
MEM 300.714844 1652297673.6873
MEM 300.714844 1652297673.7877
MEM 300.714844 1652297673.8880
MEM 300.714844 1652297673.9884
MEM 300.714844 1652297674.0888
MEM 300.714844 1652297674.1891
MEM 300.714844 1652297674.2895
MEM 300.714844 1652297674.3899
MEM 300.714844 1652297674.4902
MEM 300.714844 1652297674.5906
MEM 300.714844 1652297674.6910
MEM 300.714844 1652297674.7913
MEM 300.714844 1652297674.8917
MEM 300.714844 1652297674.9920
MEM 300.714844 1652297675.0924
MEM 300.714844 1652297675.1928
MEM 300.714844 1652297675.2932
MEM 300.714844 1652297675.3937
MEM 300.714844 1652297675.4941
MEM 300.714844 1652297675.5945
MEM 300.714844 1652297675.6948
MEM 300.714844 1652297675.7952
MEM 300.714844 1652297675.8956
MEM 300.714844 1652297675.9959
MEM 300.714844 1652297676.0963
MEM 300.714844 1652297676.1967
MEM 300.714844 1652297676.2971
MEM 300.714844 1652297676.3975
MEM 300.714844 1652297676.4979
MEM 300.714844 1652297676.5983
MEM 300.714844 1652297676.6987
MEM 300.714844 1652297676.7992
MEM 300.714844 1652297676.8996
MEM 300.714844 1652297677.0004
MEM 300.714844 1652297677.1007
MEM 300.714844 1652297677.2011
MEM 300.714844 1652297677.3014
MEM 300.714844 1652297677.4018
MEM 300.714844 1652297677.5021
MEM 300.714844 1652297677.6026
MEM 300.714844 1652297677.7030
MEM 300.714844 1652297677.8034
MEM 300.714844 1652297677.9037
MEM 300.714844 1652297678.0041
MEM 300.714844 1652297678.1045
MEM 300.714844 1652297678.2049
MEM 300.714844 1652297678.3054
MEM 300.714844 1652297678.4058
MEM 300.714844 1652297678.5062
MEM 300.714844 1652297678.6065
MEM 300.714844 1652297678.7070
MEM 300.714844 1652297678.8073
MEM 300.714844 1652297678.9093
MEM 300.714844 1652297679.0097
MEM 300.714844 1652297679.1100
MEM 300.714844 1652297679.2104
MEM 300.714844 1652297679.3107
MEM 300.714844 1652297679.4111
MEM 300.714844 1652297679.5115
MEM 300.714844 1652297679.6118
MEM 300.714844 1652297679.7121
MEM 300.714844 1652297679.8125
MEM 300.714844 1652297679.9128
MEM 300.714844 1652297680.0131
MEM 300.714844 1652297680.1135
MEM 300.714844 1652297680.2138
MEM 300.714844 1652297680.3142
MEM 300.714844 1652297680.4145
MEM 300.714844 1652297680.5149
MEM 300.714844 1652297680.6151
MEM 300.714844 1652297680.7155
MEM 300.714844 1652297680.8158
MEM 300.714844 1652297680.9162
MEM 300.714844 1652297681.0165
MEM 300.714844 1652297681.1168
MEM 300.714844 1652297681.2172
MEM 300.714844 1652297681.3176
MEM 300.714844 1652297681.4180
MEM 300.714844 1652297681.5184
MEM 300.714844 1652297681.6187
MEM 300.714844 1652297681.7191
MEM 300.714844 1652297681.8195
MEM 300.714844 1652297681.9200
MEM 300.714844 1652297682.0204
MEM 300.714844 1652297682.1208
MEM 300.714844 1652297682.2212
MEM 300.714844 1652297682.3216
MEM 300.714844 1652297682.4220
MEM 300.714844 1652297682.5224
MEM 300.714844 1652297682.6228
MEM 300.714844 1652297682.7232
MEM 300.714844 1652297682.8236
MEM 300.714844 1652297682.9240
MEM 300.714844 1652297683.0244
MEM 300.714844 1652297683.1248
MEM 300.714844 1652297683.2252
MEM 300.714844 1652297683.3255
MEM 300.714844 1652297683.4259
MEM 300.714844 1652297683.5264
MEM 300.714844 1652297683.6268
MEM 300.714844 1652297683.7272
MEM 300.714844 1652297683.8277
MEM 300.714844 1652297683.9280
MEM 300.714844 1652297684.0284
MEM 300.714844 1652297684.1288
MEM 300.714844 1652297684.2292
MEM 300.714844 1652297684.3296
MEM 300.714844 1652297684.4299
MEM 300.714844 1652297684.5303
MEM 300.714844 1652297684.6307
MEM 300.714844 1652297684.7311
MEM 300.714844 1652297684.8315
MEM 300.714844 1652297684.9318
MEM 300.714844 1652297685.0322
MEM 300.714844 1652297685.1327
MEM 300.714844 1652297685.2331
MEM 300.714844 1652297685.3335
MEM 300.714844 1652297685.4339
MEM 300.714844 1652297685.5343
MEM 300.714844 1652297685.6347
MEM 300.714844 1652297685.7351
MEM 300.714844 1652297685.8355
MEM 300.714844 1652297685.9359
MEM 300.714844 1652297686.0363
MEM 300.714844 1652297686.1367
MEM 300.714844 1652297686.2371
MEM 300.714844 1652297686.3375
MEM 300.714844 1652297686.4379
MEM 300.714844 1652297686.5382
MEM 300.714844 1652297686.6386
MEM 300.714844 1652297686.7391
MEM 300.714844 1652297686.8395
MEM 300.714844 1652297686.9399
MEM 300.714844 1652297687.0403
MEM 300.714844 1652297687.1406
MEM 300.714844 1652297687.2410
MEM 300.714844 1652297687.3415
MEM 300.714844 1652297687.4419
MEM 300.714844 1652297687.5423
MEM 300.714844 1652297687.6427
MEM 300.714844 1652297687.7431
MEM 300.714844 1652297687.8435
MEM 300.714844 1652297687.9440
MEM 300.714844 1652297688.0444
MEM 300.714844 1652297688.1447
MEM 300.714844 1652297688.2451
MEM 300.714844 1652297688.3455
MEM 300.714844 1652297688.4459
MEM 300.714844 1652297688.5463
MEM 300.714844 1652297688.6467
MEM 300.714844 1652297688.7471
MEM 300.714844 1652297688.8475
MEM 300.714844 1652297688.9479
MEM 300.714844 1652297689.0484
MEM 300.714844 1652297689.1487
MEM 300.714844 1652297689.2491
MEM 300.714844 1652297689.3495
MEM 300.714844 1652297689.4499
MEM 300.714844 1652297689.5503
MEM 300.714844 1652297689.6507
MEM 300.714844 1652297689.7511
MEM 300.714844 1652297689.8515
MEM 300.714844 1652297689.9519
MEM 300.714844 1652297690.0523
MEM 300.714844 1652297690.1527
MEM 300.714844 1652297690.2531
MEM 300.714844 1652297690.3535
MEM 300.714844 1652297690.4538
MEM 300.714844 1652297690.5543
MEM 300.714844 1652297690.6547
MEM 300.714844 1652297690.7551
MEM 300.714844 1652297690.8555
MEM 300.714844 1652297690.9559
MEM 300.714844 1652297691.0563
MEM 300.714844 1652297691.1567
MEM 300.714844 1652297691.2571
MEM 300.714844 1652297691.3575
MEM 300.714844 1652297691.4579
MEM 300.714844 1652297691.5583
MEM 300.714844 1652297691.6587
MEM 300.714844 1652297691.7591
MEM 300.714844 1652297691.8595
MEM 300.714844 1652297691.9599
MEM 300.714844 1652297692.0602
MEM 300.714844 1652297692.1606
MEM 300.714844 1652297692.2610
MEM 300.714844 1652297692.3614
MEM 300.714844 1652297692.4618
MEM 300.714844 1652297692.5622
MEM 300.714844 1652297692.6625
MEM 300.714844 1652297692.7629
MEM 300.714844 1652297692.8633
MEM 300.714844 1652297692.9638
MEM 300.714844 1652297693.0642
MEM 300.714844 1652297693.1646
MEM 300.714844 1652297693.2650
MEM 300.714844 1652297693.3654
MEM 300.714844 1652297693.4658
MEM 300.714844 1652297693.5661
MEM 300.714844 1652297693.6664
MEM 300.714844 1652297693.7668
MEM 300.714844 1652297693.8672
MEM 300.714844 1652297693.9675
MEM 300.714844 1652297694.0679
MEM 300.714844 1652297694.1684
MEM 300.714844 1652297694.2688
MEM 300.714844 1652297694.3692
MEM 300.714844 1652297694.4695
MEM 300.714844 1652297694.5700
MEM 300.714844 1652297694.6704
MEM 300.714844 1652297694.7708
MEM 300.714844 1652297694.8712
MEM 300.714844 1652297694.9716
MEM 300.714844 1652297695.0720
MEM 300.714844 1652297695.1725
MEM 300.714844 1652297695.2728
MEM 300.714844 1652297695.3732
MEM 300.714844 1652297695.4736
MEM 300.714844 1652297695.5740
MEM 300.714844 1652297695.6744
MEM 300.714844 1652297695.7748
MEM 300.714844 1652297695.8752
MEM 300.714844 1652297695.9756
MEM 300.714844 1652297696.0759
MEM 300.714844 1652297696.1763
MEM 300.714844 1652297696.2767
MEM 300.714844 1652297696.3771
MEM 300.714844 1652297696.4776
MEM 300.714844 1652297696.5780
MEM 300.714844 1652297696.6783
MEM 300.714844 1652297696.7787
MEM 300.714844 1652297696.8792
MEM 300.714844 1652297696.9795
MEM 300.714844 1652297697.0799
MEM 300.714844 1652297697.1803
MEM 300.714844 1652297697.2808
MEM 300.714844 1652297697.3812
MEM 300.714844 1652297697.4816
MEM 300.714844 1652297697.5820
MEM 300.714844 1652297697.6824
MEM 300.714844 1652297697.7827
MEM 300.714844 1652297697.8831
MEM 300.714844 1652297697.9836
MEM 300.714844 1652297698.0840
MEM 300.714844 1652297698.1844
MEM 300.714844 1652297698.2849
MEM 300.714844 1652297698.3853
MEM 300.714844 1652297698.4857
MEM 300.714844 1652297698.5861
MEM 300.714844 1652297698.6865
MEM 300.714844 1652297698.7869
MEM 300.714844 1652297698.8873
MEM 300.714844 1652297698.9877
MEM 300.714844 1652297699.0881
MEM 300.714844 1652297699.1885
MEM 300.714844 1652297699.2888
MEM 300.714844 1652297699.3892
MEM 300.714844 1652297699.4896
MEM 300.714844 1652297699.5900
MEM 300.714844 1652297699.6904
MEM 300.714844 1652297699.7908
MEM 300.714844 1652297699.8911
MEM 300.714844 1652297699.9915
MEM 300.714844 1652297700.0919
MEM 300.714844 1652297700.1923
MEM 300.714844 1652297700.2926
MEM 300.714844 1652297700.3931
MEM 300.714844 1652297700.4934
MEM 300.714844 1652297700.5938
MEM 300.714844 1652297700.6943
MEM 300.714844 1652297700.7947
MEM 300.714844 1652297700.8951
MEM 300.714844 1652297700.9955
MEM 300.714844 1652297701.0959
MEM 300.714844 1652297701.1962
MEM 300.714844 1652297701.2966
MEM 300.714844 1652297701.3970
MEM 300.714844 1652297701.4973
MEM 300.714844 1652297701.5977
MEM 300.714844 1652297701.6982
MEM 300.714844 1652297701.7986
MEM 300.714844 1652297701.8990
MEM 300.714844 1652297701.9994
MEM 300.714844 1652297702.0998
MEM 300.714844 1652297702.2002
MEM 300.714844 1652297702.3005
MEM 300.714844 1652297702.4010
MEM 300.714844 1652297702.5014
MEM 300.714844 1652297702.6018
MEM 300.714844 1652297702.7022
MEM 300.714844 1652297702.8026
MEM 300.714844 1652297702.9030
MEM 300.714844 1652297703.0034
MEM 300.714844 1652297703.1038
MEM 300.714844 1652297703.2041
MEM 300.714844 1652297703.3045
MEM 300.714844 1652297703.4049
MEM 300.714844 1652297703.5053
MEM 300.714844 1652297703.6057
MEM 300.714844 1652297703.7061
MEM 300.714844 1652297703.8065
MEM 300.714844 1652297703.9069
MEM 300.714844 1652297704.0073
MEM 300.714844 1652297704.1077
MEM 300.714844 1652297704.2081
MEM 300.714844 1652297704.3085
MEM 300.714844 1652297704.4089
MEM 300.714844 1652297704.5093
MEM 300.714844 1652297704.6096
MEM 300.714844 1652297704.7100
MEM 300.714844 1652297704.8104
MEM 300.714844 1652297704.9108
MEM 300.714844 1652297705.0112
MEM 300.714844 1652297705.1116
MEM 300.714844 1652297705.2120
MEM 300.714844 1652297705.3124
MEM 300.714844 1652297705.4128
MEM 300.714844 1652297705.5132
MEM 300.714844 1652297705.6137
MEM 300.714844 1652297705.7141
MEM 300.714844 1652297705.8145
MEM 300.714844 1652297705.9148
MEM 300.714844 1652297706.0152
MEM 300.714844 1652297706.1156
MEM 300.714844 1652297706.2159
MEM 300.714844 1652297706.3163
MEM 300.714844 1652297706.4167
MEM 300.714844 1652297706.5211
MEM 300.714844 1652297706.6215
MEM 300.714844 1652297706.7218
MEM 300.714844 1652297706.8221
MEM 300.714844 1652297706.9225
MEM 300.714844 1652297707.0228
MEM 300.714844 1652297707.1231
MEM 300.714844 1652297707.2235
MEM 300.714844 1652297707.3239
MEM 300.714844 1652297707.4243
MEM 300.714844 1652297707.5246
MEM 300.714844 1652297707.6250
MEM 300.714844 1652297707.7253
MEM 300.714844 1652297707.8256
MEM 300.714844 1652297707.9260
MEM 300.714844 1652297708.0264
MEM 300.714844 1652297708.1267
MEM 300.714844 1652297708.2271
MEM 300.714844 1652297708.3274
MEM 300.714844 1652297708.4278
MEM 300.714844 1652297708.5281
MEM 300.714844 1652297708.6285
MEM 300.714844 1652297708.7288
MEM 300.714844 1652297708.8291
MEM 300.714844 1652297708.9295
MEM 300.714844 1652297709.0298
MEM 300.714844 1652297709.1301
MEM 300.714844 1652297709.2305
MEM 300.714844 1652297709.3309
MEM 300.714844 1652297709.4313
MEM 300.714844 1652297709.5316
MEM 300.714844 1652297709.6320
MEM 300.714844 1652297709.7323
MEM 300.714844 1652297709.8327
MEM 300.714844 1652297709.9331
MEM 300.714844 1652297710.0334
MEM 300.714844 1652297710.1337
MEM 300.714844 1652297710.2341
MEM 300.714844 1652297710.3345
MEM 295.574219 1652297710.4349
MEM 295.574219 1652297710.5353
MEM 295.574219 1652297710.6357
MEM 295.574219 1652297710.7361
MEM 295.574219 1652297710.8365
MEM 295.574219 1652297710.9369
MEM 295.574219 1652297711.0373
MEM 295.574219 1652297711.1378
MEM 295.574219 1652297711.2382
MEM 295.574219 1652297711.3387
MEM 295.574219 1652297711.4392
MEM 295.574219 1652297711.5396
MEM 295.574219 1652297711.6401
MEM 295.574219 1652297711.7405
MEM 295.574219 1652297711.8409
MEM 295.574219 1652297711.9413
MEM 295.574219 1652297712.0417
MEM 295.574219 1652297712.1421
MEM 295.574219 1652297712.2425
MEM 295.574219 1652297712.3428
MEM 295.574219 1652297712.4432
MEM 295.574219 1652297712.5436
MEM 295.574219 1652297712.6440
MEM 295.574219 1652297712.7445
MEM 295.574219 1652297712.8450
MEM 295.574219 1652297712.9454
MEM 295.574219 1652297713.0458
MEM 295.574219 1652297713.1463
MEM 295.574219 1652297713.2467
MEM 295.574219 1652297713.3472
MEM 295.574219 1652297713.4476
MEM 295.574219 1652297713.5480
MEM 295.574219 1652297713.6484
MEM 295.574219 1652297713.7488
MEM 295.574219 1652297713.8492
MEM 295.574219 1652297713.9496
MEM 295.574219 1652297714.0500
MEM 295.574219 1652297714.1504
MEM 295.574219 1652297714.2509
MEM 295.574219 1652297714.3513
MEM 295.574219 1652297714.4517
MEM 295.574219 1652297714.5521
MEM 295.574219 1652297714.6525
MEM 295.574219 1652297714.7529
MEM 295.574219 1652297714.8532
MEM 295.574219 1652297714.9536
MEM 295.574219 1652297715.0540
MEM 295.574219 1652297715.1544
MEM 295.574219 1652297715.2548
MEM 295.574219 1652297715.3552
MEM 295.574219 1652297715.4556
MEM 295.574219 1652297715.5559
MEM 295.574219 1652297715.6563
MEM 295.574219 1652297715.7567
MEM 295.574219 1652297715.8571
MEM 295.574219 1652297715.9575
MEM 295.574219 1652297716.0579
MEM 295.574219 1652297716.1583
MEM 295.574219 1652297716.2587
MEM 295.574219 1652297716.3591
MEM 295.574219 1652297716.4595
MEM 295.574219 1652297716.5599
MEM 295.574219 1652297716.6603
MEM 295.574219 1652297716.7607
MEM 295.574219 1652297716.8610
MEM 295.574219 1652297716.9614
MEM 295.574219 1652297717.0618
MEM 295.574219 1652297717.1622
MEM 295.574219 1652297717.2626
MEM 295.574219 1652297717.3630
MEM 295.574219 1652297717.4634
MEM 295.574219 1652297717.5638
MEM 295.574219 1652297717.6642
MEM 295.574219 1652297717.7646
MEM 295.574219 1652297717.8649
MEM 295.574219 1652297717.9653
MEM 295.574219 1652297718.0657
MEM 295.574219 1652297718.1660
MEM 295.574219 1652297718.2664
MEM 295.574219 1652297718.3668
MEM 295.574219 1652297718.4672
MEM 295.574219 1652297718.5675
MEM 295.574219 1652297718.6679
MEM 295.574219 1652297718.7683
MEM 295.574219 1652297718.8687
MEM 295.574219 1652297718.9691
MEM 295.574219 1652297719.0695
MEM 295.574219 1652297719.1699
MEM 295.574219 1652297719.2703
MEM 295.574219 1652297719.3707
MEM 295.574219 1652297719.4711
MEM 295.574219 1652297719.5715
MEM 295.574219 1652297719.6720
MEM 295.574219 1652297719.7723
MEM 295.574219 1652297719.8728
MEM 295.574219 1652297719.9732
MEM 295.574219 1652297720.0736
MEM 295.574219 1652297720.1740
MEM 295.574219 1652297720.2744
MEM 295.574219 1652297720.3748
MEM 295.574219 1652297720.4752
MEM 295.574219 1652297720.5756
MEM 295.574219 1652297720.6760
MEM 295.574219 1652297720.7764
MEM 295.574219 1652297720.8768
MEM 295.574219 1652297720.9772
MEM 295.574219 1652297721.0775
MEM 295.574219 1652297721.1779
MEM 295.574219 1652297721.2783
MEM 295.574219 1652297721.3788
MEM 295.574219 1652297721.4792
MEM 295.574219 1652297721.5796
MEM 295.574219 1652297721.6800
MEM 295.574219 1652297721.7804
MEM 295.574219 1652297721.8808
MEM 295.574219 1652297721.9812
MEM 295.574219 1652297722.0816
MEM 295.574219 1652297722.1820
MEM 295.574219 1652297722.2824
MEM 295.574219 1652297722.3828
MEM 295.574219 1652297722.4832
MEM 295.574219 1652297722.5836
MEM 295.574219 1652297722.6840
MEM 295.574219 1652297722.7844
MEM 295.574219 1652297722.8848
MEM 295.574219 1652297722.9852
MEM 295.574219 1652297723.0856
MEM 295.574219 1652297723.1861
MEM 295.574219 1652297723.2865
MEM 295.574219 1652297723.3869
MEM 295.574219 1652297723.4873
MEM 295.574219 1652297723.5876
MEM 295.574219 1652297723.6880
MEM 295.574219 1652297723.7884
MEM 295.574219 1652297723.8888
MEM 295.574219 1652297723.9892
MEM 295.574219 1652297724.0896
MEM 295.574219 1652297724.1900
MEM 295.574219 1652297724.2905
MEM 295.574219 1652297724.3909
MEM 295.574219 1652297724.4912
MEM 295.574219 1652297724.5916
MEM 295.574219 1652297724.6920
MEM 295.574219 1652297724.7924
MEM 295.574219 1652297724.8928
MEM 295.574219 1652297724.9932
MEM 295.574219 1652297725.0935
MEM 295.574219 1652297725.1939
MEM 295.574219 1652297725.2943
MEM 295.574219 1652297725.3947
MEM 295.574219 1652297725.4951
MEM 295.574219 1652297725.5955
MEM 295.574219 1652297725.6959
MEM 295.574219 1652297725.7963
