CMDLINE /usr/bin/python3 scripts/AE-RF-Rhizo.py
MEM 2119.414062 1652240990.3963
MEM 2119.925781 1652240990.4967
MEM 2119.687500 1652240990.6035
MEM 2121.476562 1652240990.7039
MEM 2121.445312 1652240990.8043
MEM 2121.402344 1652240990.9047
MEM 2121.367188 1652240991.0050
MEM 2123.191406 1652240991.1054
MEM 2123.191406 1652240991.2058
MEM 2123.191406 1652240991.3061
MEM 2123.191406 1652240991.4065
MEM 2123.191406 1652240991.5069
MEM 2123.171875 1652240991.6072
MEM 2123.171875 1652240991.7076
MEM 2123.171875 1652240991.8080
MEM 2123.171875 1652240991.9084
MEM 2123.171875 1652240992.0089
MEM 2123.171875 1652240992.1093
MEM 2123.171875 1652240992.2097
MEM 2123.171875 1652240992.3101
MEM 2123.171875 1652240992.4105
MEM 2123.171875 1652240992.5109
MEM 2125.484375 1652240992.6113
MEM 2125.484375 1652240992.7117
MEM 2125.484375 1652240992.8121
MEM 2125.484375 1652240992.9125
MEM 2125.484375 1652240993.0129
MEM 2125.484375 1652240993.1134
MEM 2125.484375 1652240993.2138
MEM 2125.484375 1652240993.3142
MEM 2125.996094 1652240993.4146
MEM 2128.835938 1652240993.5152
MEM 2129.062500 1652240993.6194
MEM 2129.031250 1652240993.7198
MEM 2134.167969 1652240993.8202
MEM 2135.691406 1652240993.9205
MEM 2135.601562 1652240994.0209
MEM 2135.601562 1652240994.1213
MEM 2135.601562 1652240994.2216
MEM 2135.601562 1652240994.3220
MEM 2135.578125 1652240994.4223
MEM 2135.578125 1652240994.5227
MEM 2135.578125 1652240994.6231
MEM 2135.578125 1652240994.7235
MEM 2135.578125 1652240994.8238
MEM 2135.578125 1652240994.9243
MEM 2135.578125 1652240995.0246
MEM 2135.578125 1652240995.1250
MEM 2135.578125 1652240995.2253
MEM 2135.578125 1652240995.3255
MEM 2135.578125 1652240995.4258
MEM 2138.664062 1652240995.5261
MEM 2138.664062 1652240995.6265
MEM 2138.664062 1652240995.7268
MEM 2138.664062 1652240995.8270
MEM 2138.664062 1652240995.9274
MEM 2138.664062 1652240996.0278
MEM 2138.664062 1652240996.1282
MEM 2139.234375 1652240996.2286
MEM 2139.234375 1652240996.3290
MEM 2139.050781 1652240996.4295
MEM 2139.015625 1652240996.5299
MEM 2144.636719 1652240996.6303
MEM 2144.628906 1652240996.7307
MEM 2144.480469 1652240996.8311
MEM 2144.480469 1652240996.9314
MEM 2144.480469 1652240997.0318
MEM 2144.480469 1652240997.1322
MEM 2144.480469 1652240997.2325
MEM 2144.457031 1652240997.3329
MEM 2144.457031 1652240997.4333
MEM 2144.457031 1652240997.5337
MEM 2144.457031 1652240997.6340
MEM 2144.457031 1652240997.7362
MEM 2144.457031 1652240997.8366
MEM 2144.457031 1652240997.9369
MEM 2144.457031 1652240998.0373
MEM 2144.457031 1652240998.1376
MEM 2145.738281 1652240998.2380
MEM 2146.230469 1652240998.3383
MEM 2146.230469 1652240998.4387
MEM 2146.230469 1652240998.5390
MEM 2147.253906 1652240998.6394
MEM 2147.253906 1652240998.7398
MEM 2147.253906 1652240998.8401
MEM 2147.253906 1652240998.9405
MEM 2147.253906 1652240999.0409
MEM 2147.253906 1652240999.1412
MEM 2147.253906 1652240999.2416
MEM 2147.253906 1652240999.3420
MEM 2147.253906 1652240999.4424
MEM 2147.507812 1652240999.5428
MEM 2147.277344 1652240999.6432
MEM 2147.250000 1652240999.7436
MEM 2147.214844 1652240999.8440
MEM 2147.183594 1652240999.9444
MEM 2147.082031 1652241000.0448
MEM 2147.082031 1652241000.1452
MEM 2147.082031 1652241000.2455
MEM 2147.082031 1652241000.3459
MEM 2147.082031 1652241000.4463
MEM 2147.082031 1652241000.5467
MEM 2147.082031 1652241000.6471
MEM 2147.082031 1652241000.7474
MEM 2147.082031 1652241000.8478
MEM 2147.082031 1652241000.9481
MEM 2147.082031 1652241001.0485
MEM 2147.082031 1652241001.1489
MEM 2147.058594 1652241001.2494
MEM 2147.058594 1652241001.3497
MEM 2147.058594 1652241001.4501
MEM 2147.058594 1652241001.5505
MEM 2147.039062 1652241001.6509
MEM 2147.039062 1652241001.7512
MEM 2147.039062 1652241001.8515
MEM 2147.039062 1652241001.9519
MEM 2147.039062 1652241002.0522
MEM 2147.039062 1652241002.1526
MEM 2147.039062 1652241002.2530
MEM 2147.039062 1652241002.3534
MEM 2147.039062 1652241002.4537
MEM 2147.039062 1652241002.5541
MEM 2148.839844 1652241002.6544
MEM 2148.839844 1652241002.7547
MEM 2148.839844 1652241002.8550
MEM 2148.839844 1652241002.9552
MEM 2148.839844 1652241003.0555
MEM 2148.839844 1652241003.1558
MEM 2148.839844 1652241003.2561
MEM 2148.839844 1652241003.3564
MEM 2148.839844 1652241003.4567
MEM 2149.351562 1652241003.5586
MEM 2152.449219 1652241003.6590
MEM 2152.417969 1652241003.7594
MEM 2152.386719 1652241003.8598
MEM 2152.355469 1652241003.9601
MEM 2152.324219 1652241004.0605
MEM 2152.445312 1652241004.1609
MEM 2152.445312 1652241004.2612
MEM 2152.445312 1652241004.3616
MEM 2152.445312 1652241004.4620
MEM 2152.445312 1652241004.5623
MEM 2152.445312 1652241004.6627
MEM 2152.445312 1652241004.7631
MEM 2152.445312 1652241004.8634
MEM 2152.445312 1652241004.9638
MEM 2152.445312 1652241005.0641
MEM 2152.441406 1652241005.1645
MEM 2152.441406 1652241005.2648
MEM 2152.441406 1652241005.3652
MEM 2152.441406 1652241005.4656
MEM 2152.441406 1652241005.5661
MEM 2152.421875 1652241005.6664
MEM 2152.421875 1652241005.7669
MEM 2152.421875 1652241005.8672
MEM 2152.421875 1652241005.9676
MEM 2152.421875 1652241006.0680
MEM 2152.421875 1652241006.1684
MEM 2152.421875 1652241006.2688
MEM 2152.421875 1652241006.3695
MEM 2152.421875 1652241006.4699
MEM 2152.421875 1652241006.5703
MEM 2156.277344 1652241006.6707
MEM 2156.277344 1652241006.7711
MEM 2156.277344 1652241006.8715
MEM 2156.277344 1652241006.9719
MEM 2156.277344 1652241007.0723
MEM 2156.277344 1652241007.1727
MEM 2156.277344 1652241007.2730
MEM 2156.277344 1652241007.3734
MEM 2156.277344 1652241007.4737
MEM 2156.789062 1652241007.5741
MEM 2156.789062 1652241007.6745
MEM 2156.539062 1652241007.7749
MEM 2156.492188 1652241007.8752
MEM 2156.464844 1652241007.9755
MEM 2156.953125 1652241008.0758
MEM 2156.781250 1652241008.1762
MEM 2156.781250 1652241008.2766
MEM 2156.781250 1652241008.3769
MEM 2156.781250 1652241008.4773
MEM 2156.781250 1652241008.5777
MEM 2156.757812 1652241008.6781
MEM 2156.757812 1652241008.7785
MEM 2156.757812 1652241008.8789
MEM 2156.757812 1652241008.9792
MEM 2156.757812 1652241009.0796
MEM 2156.757812 1652241009.1800
MEM 2156.757812 1652241009.2804
MEM 2156.757812 1652241009.3808
MEM 2156.757812 1652241009.4812
MEM 2156.757812 1652241009.5816
MEM 2156.757812 1652241009.6820
MEM 2156.757812 1652241009.7843
MEM 2156.757812 1652241009.8847
MEM 2156.757812 1652241009.9851
MEM 2156.757812 1652241010.0855
MEM 2156.757812 1652241010.1858
MEM 2156.757812 1652241010.2861
MEM 2156.757812 1652241010.3865
MEM 2157.269531 1652241010.4868
MEM 2157.269531 1652241010.5871
MEM 2157.015625 1652241010.6875
MEM 2156.984375 1652241010.7879
MEM 2156.953125 1652241010.8882
MEM 2156.921875 1652241010.9886
MEM 2156.746094 1652241011.0889
MEM 2156.746094 1652241011.1892
MEM 2156.746094 1652241011.2895
MEM 2156.746094 1652241011.3898
MEM 2156.746094 1652241011.4902
MEM 2156.730469 1652241011.5905
MEM 2156.730469 1652241011.6909
MEM 2156.730469 1652241011.7912
MEM 2156.730469 1652241011.8916
MEM 2156.730469 1652241011.9919
MEM 2156.730469 1652241012.0923
MEM 2156.730469 1652241012.1927
MEM 2156.730469 1652241012.2931
MEM 2156.730469 1652241012.3935
MEM 2156.730469 1652241012.4939
MEM 2156.730469 1652241012.5942
MEM 2160.078125 1652241012.6946
MEM 2160.078125 1652241012.7950
MEM 2160.078125 1652241012.8954
MEM 2160.078125 1652241012.9958
MEM 2160.078125 1652241013.0962
MEM 2160.078125 1652241013.1966
MEM 2160.078125 1652241013.2970
MEM 2160.589844 1652241013.3974
MEM 2160.589844 1652241013.4978
MEM 2160.339844 1652241013.5982
MEM 2160.304688 1652241013.6986
MEM 2160.273438 1652241013.7991
MEM 2160.242188 1652241013.8994
MEM 2160.093750 1652241013.9998
MEM 2160.093750 1652241014.1001
MEM 2160.093750 1652241014.2005
MEM 2160.093750 1652241014.3009
MEM 2160.093750 1652241014.4013
MEM 2160.070312 1652241014.5017
MEM 2160.070312 1652241014.6021
MEM 2160.070312 1652241014.7025
MEM 2160.070312 1652241014.8029
MEM 2160.070312 1652241014.9032
MEM 2160.070312 1652241015.0036
MEM 2160.070312 1652241015.1040
MEM 2160.070312 1652241015.2044
MEM 2160.070312 1652241015.3048
MEM 2160.070312 1652241015.4051
MEM 2162.898438 1652241015.5055
MEM 2162.898438 1652241015.6059
MEM 2162.898438 1652241015.7062
MEM 2162.898438 1652241015.8066
MEM 2162.898438 1652241015.9070
MEM 2162.898438 1652241016.0074
MEM 2162.898438 1652241016.1077
MEM 2162.898438 1652241016.2081
MEM 2163.410156 1652241016.3085
MEM 2163.171875 1652241016.4088
MEM 2163.125000 1652241016.5092
MEM 2163.093750 1652241016.6096
MEM 2163.062500 1652241016.7100
MEM 2162.968750 1652241016.8104
MEM 2162.968750 1652241016.9107
MEM 2162.968750 1652241017.0111
MEM 2162.968750 1652241017.1115
MEM 2162.968750 1652241017.2118
MEM 2162.949219 1652241017.3122
MEM 2162.949219 1652241017.4126
MEM 2162.949219 1652241017.5129
MEM 2162.949219 1652241017.6133
MEM 2162.949219 1652241017.7137
MEM 2162.949219 1652241017.8140
MEM 2162.949219 1652241017.9144
MEM 2162.949219 1652241018.0147
MEM 2162.949219 1652241018.1150
MEM 2162.949219 1652241018.2152
MEM 2162.949219 1652241018.3155
MEM 2162.949219 1652241018.4158
MEM 2167.066406 1652241018.5161
MEM 2167.066406 1652241018.6163
MEM 2167.066406 1652241018.7167
MEM 2167.066406 1652241018.8171
MEM 2167.066406 1652241018.9174
MEM 2167.066406 1652241019.0177
MEM 2167.066406 1652241019.1181
MEM 2167.066406 1652241019.2184
MEM 2167.578125 1652241019.3188
MEM 2167.578125 1652241019.4192
MEM 2167.335938 1652241019.5195
MEM 2167.308594 1652241019.6201
MEM 2172.812500 1652241019.7204
MEM 2172.660156 1652241019.8209
MEM 2172.617188 1652241019.9212
MEM 2172.351562 1652241020.0216
MEM 2172.351562 1652241020.1220
MEM 2172.351562 1652241020.2223
MEM 2172.351562 1652241020.3227
MEM 2172.332031 1652241020.4312
MEM 2172.332031 1652241020.5315
MEM 2172.332031 1652241020.6319
MEM 2172.332031 1652241020.7323
MEM 2172.332031 1652241020.8327
MEM 2172.332031 1652241020.9331
MEM 2172.332031 1652241021.0335
MEM 2172.332031 1652241021.1339
MEM 2172.332031 1652241021.2343
MEM 2172.332031 1652241021.3347
MEM 2172.332031 1652241021.4351
MEM 2172.332031 1652241021.5355
MEM 2180.312500 1652241021.6359
MEM 2184.437500 1652241021.7363
MEM 2184.437500 1652241021.8367
MEM 2184.437500 1652241021.9371
MEM 2184.437500 1652241022.0375
MEM 2184.437500 1652241022.1379
MEM 2184.437500 1652241022.2382
MEM 2184.437500 1652241022.3386
MEM 2184.437500 1652241022.4391
MEM 2184.949219 1652241022.5395
MEM 2184.710938 1652241022.6399
MEM 2184.679688 1652241022.7405
MEM 2184.648438 1652241022.8410
MEM 2185.136719 1652241022.9414
MEM 2188.710938 1652241023.0440
MEM 2188.835938 1652241023.1443
MEM 2188.835938 1652241023.2447
MEM 2188.835938 1652241023.3451
MEM 2188.835938 1652241023.4455
MEM 2188.820312 1652241023.5459
MEM 2188.820312 1652241023.6463
MEM 2188.820312 1652241023.7467
MEM 2188.820312 1652241023.8470
MEM 2188.820312 1652241023.9474
MEM 2188.820312 1652241024.0478
MEM 2188.820312 1652241024.1482
MEM 2188.820312 1652241024.2486
MEM 2188.820312 1652241024.3489
MEM 2188.820312 1652241024.4494
MEM 2188.820312 1652241024.5498
MEM 2188.820312 1652241024.6502
MEM 2188.820312 1652241024.7505
MEM 2188.820312 1652241024.8509
MEM 2188.820312 1652241024.9512
MEM 2188.820312 1652241025.0516
MEM 2188.820312 1652241025.1520
MEM 2188.820312 1652241025.2524
MEM 2188.820312 1652241025.3528
MEM 2189.332031 1652241025.4531
MEM 2189.332031 1652241025.5536
MEM 2189.078125 1652241025.6540
MEM 2189.562500 1652241025.7543
MEM 2189.535156 1652241025.8547
MEM 2189.503906 1652241025.9551
MEM 2189.167969 1652241026.0555
MEM 2189.167969 1652241026.1557
MEM 2189.167969 1652241026.2560
MEM 2189.167969 1652241026.3564
MEM 2189.167969 1652241026.4568
MEM 2190.429688 1652241026.5571
MEM 2190.757812 1652241026.6575
MEM 2190.468750 1652241026.7578
MEM 2190.468750 1652241026.8582
MEM 2190.468750 1652241026.9586
MEM 2190.468750 1652241027.0590
MEM 2190.468750 1652241027.1594
MEM 2190.468750 1652241027.2598
MEM 2190.468750 1652241027.3602
MEM 2190.468750 1652241027.4606
MEM 2190.468750 1652241027.5610
MEM 2190.468750 1652241027.6615
MEM 2196.394531 1652241027.7618
MEM 2196.394531 1652241027.8622
MEM 2196.394531 1652241027.9626
MEM 2196.394531 1652241028.0630
MEM 2196.394531 1652241028.1634
MEM 2196.394531 1652241028.2637
MEM 2196.394531 1652241028.3641
MEM 2196.394531 1652241028.4644
MEM 2196.906250 1652241028.5648
MEM 2196.906250 1652241028.6652
MEM 2196.652344 1652241028.7656
MEM 2199.269531 1652241028.8660
MEM 2199.222656 1652241028.9665
MEM 2199.210938 1652241029.0668
MEM 2200.789062 1652241029.1672
MEM 2200.789062 1652241029.2675
MEM 2200.789062 1652241029.3679
MEM 2200.789062 1652241029.4683
MEM 2200.789062 1652241029.5687
MEM 2200.789062 1652241029.6691
MEM 2200.789062 1652241029.7695
MEM 2200.789062 1652241029.8699
MEM 2200.789062 1652241029.9703
MEM 2200.789062 1652241030.0707
MEM 2200.789062 1652241030.1711
MEM 2200.777344 1652241030.2715
MEM 2200.777344 1652241030.3719
MEM 2200.777344 1652241030.4723
MEM 2200.777344 1652241030.5727
MEM 2200.777344 1652241030.6730
MEM 2200.757812 1652241030.7734
MEM 2200.757812 1652241030.8738
MEM 2200.757812 1652241030.9742
MEM 2200.757812 1652241031.0745
MEM 2200.757812 1652241031.1749
MEM 2200.757812 1652241031.2752
MEM 2200.757812 1652241031.3756
MEM 2200.757812 1652241031.4760
MEM 2200.757812 1652241031.5764
MEM 2214.671875 1652241031.6768
MEM 2214.671875 1652241031.7772
MEM 2214.671875 1652241031.8776
MEM 2214.671875 1652241031.9780
MEM 2214.671875 1652241032.0784
MEM 2214.671875 1652241032.1787
MEM 2214.671875 1652241032.2791
MEM 2214.671875 1652241032.3795
MEM 2215.183594 1652241032.4799
MEM 2214.949219 1652241032.5803
MEM 2214.898438 1652241032.6807
MEM 2214.867188 1652241032.7811
MEM 2214.835938 1652241032.8815
MEM 2214.726562 1652241032.9818
MEM 2214.726562 1652241033.0822
MEM 2214.726562 1652241033.1825
MEM 2214.726562 1652241033.2829
MEM 2214.726562 1652241033.3832
MEM 2214.707031 1652241033.4836
MEM 2214.707031 1652241033.5839
MEM 2214.707031 1652241033.6843
MEM 2214.707031 1652241033.7845
MEM 2214.707031 1652241033.8848
MEM 2214.707031 1652241033.9851
MEM 2214.707031 1652241034.0855
MEM 2214.707031 1652241034.1858
MEM 2214.707031 1652241034.2860
MEM 2214.707031 1652241034.3863
MEM 2214.707031 1652241034.4867
MEM 2214.707031 1652241034.5871
MEM 2214.707031 1652241034.6875
MEM 2214.707031 1652241034.7878
MEM 2214.707031 1652241034.8882
MEM 2214.707031 1652241034.9886
MEM 2214.707031 1652241035.0890
MEM 2214.707031 1652241035.1894
MEM 2214.707031 1652241035.2897
MEM 2215.218750 1652241035.3904
MEM 2217.304688 1652241035.4912
MEM 2217.968750 1652241035.5916
MEM 2217.937500 1652241035.6920
MEM 2217.906250 1652241035.7923
MEM 2217.871094 1652241035.8927
MEM 2217.554688 1652241035.9931
MEM 2217.554688 1652241036.0934
MEM 2217.554688 1652241036.1938
MEM 2217.554688 1652241036.2942
MEM 2217.531250 1652241036.3946
MEM 2217.531250 1652241036.4950
MEM 2217.531250 1652241036.5954
MEM 2217.531250 1652241036.6957
MEM 2217.531250 1652241036.7961
MEM 2217.531250 1652241036.8964
MEM 2217.531250 1652241036.9968
MEM 2217.531250 1652241037.0972
MEM 2217.531250 1652241037.1975
MEM 2217.531250 1652241037.2979
MEM 2231.960938 1652241037.3982
MEM 2231.960938 1652241037.4986
MEM 2231.960938 1652241037.5990
MEM 2231.960938 1652241037.6994
MEM 2231.960938 1652241037.8001
MEM 2231.960938 1652241037.9005
MEM 2231.960938 1652241038.0013
MEM 2231.960938 1652241038.1017
MEM 2232.472656 1652241038.2021
MEM 2234.222656 1652241038.3025
MEM 2234.187500 1652241038.4029
MEM 2234.156250 1652241038.5033
MEM 2234.125000 1652241038.6037
MEM 2234.140625 1652241038.7040
MEM 2234.140625 1652241038.8044
MEM 2234.140625 1652241038.9047
MEM 2234.140625 1652241039.0051
MEM 2234.140625 1652241039.1054
MEM 2234.140625 1652241039.2057
MEM 2234.140625 1652241039.3061
MEM 2234.140625 1652241039.4065
MEM 2234.140625 1652241039.5068
MEM 2234.140625 1652241039.6072
MEM 2234.140625 1652241039.7076
MEM 2234.140625 1652241039.8079
MEM 2234.125000 1652241039.9083
MEM 2234.125000 1652241040.0086
MEM 2234.125000 1652241040.1090
MEM 2234.125000 1652241040.2093
MEM 2234.101562 1652241040.3098
MEM 2234.101562 1652241040.4102
MEM 2234.101562 1652241040.5105
MEM 2234.101562 1652241040.6109
MEM 2234.101562 1652241040.7112
MEM 2234.101562 1652241040.8118
MEM 2234.101562 1652241040.9122
MEM 2234.101562 1652241041.0126
MEM 2234.101562 1652241041.1130
MEM 2234.101562 1652241041.2133
MEM 2234.101562 1652241041.3137
MEM 2234.101562 1652241041.4140
MEM 2234.101562 1652241041.5143
MEM 2234.101562 1652241041.6146
MEM 2234.101562 1652241041.7149
MEM 2234.101562 1652241041.8151
MEM 2234.101562 1652241041.9154
MEM 2234.101562 1652241042.0156
MEM 2234.613281 1652241042.1159
MEM 2234.613281 1652241042.2162
MEM 2234.359375 1652241042.3166
MEM 2237.046875 1652241042.4169
MEM 2239.894531 1652241042.5173
MEM 2239.867188 1652241042.6183
MEM 2239.535156 1652241042.7187
MEM 2239.535156 1652241042.8191
MEM 2239.535156 1652241042.9195
MEM 2239.535156 1652241043.0199
MEM 2239.535156 1652241043.1203
MEM 2239.511719 1652241043.2207
MEM 2239.511719 1652241043.3210
MEM 2239.511719 1652241043.4214
MEM 2239.511719 1652241043.5218
MEM 2239.511719 1652241043.6222
MEM 2239.511719 1652241043.7226
MEM 2239.511719 1652241043.8229
MEM 2239.511719 1652241043.9232
MEM 2239.511719 1652241044.0235
MEM 2239.511719 1652241044.1239
MEM 2241.050781 1652241044.2243
MEM 2241.050781 1652241044.3247
MEM 2241.050781 1652241044.4250
MEM 2241.050781 1652241044.5254
MEM 2241.050781 1652241044.6258
MEM 2241.050781 1652241044.7262
MEM 2241.050781 1652241044.8265
MEM 2241.050781 1652241044.9269
MEM 2241.050781 1652241045.0274
MEM 2241.562500 1652241045.1277
MEM 2241.562500 1652241045.2282
MEM 2241.308594 1652241045.3285
MEM 2241.277344 1652241045.4290
MEM 2241.246094 1652241045.5294
MEM 2241.214844 1652241045.6299
MEM 2241.058594 1652241045.7302
MEM 2241.058594 1652241045.8306
MEM 2241.058594 1652241045.9310
MEM 2241.058594 1652241046.0314
MEM 2241.058594 1652241046.1317
MEM 2241.035156 1652241046.2321
MEM 2241.035156 1652241046.3325
MEM 2241.035156 1652241046.4328
MEM 2241.035156 1652241046.5332
MEM 2241.035156 1652241046.6336
MEM 2241.035156 1652241046.7339
MEM 2241.035156 1652241046.8343
MEM 2241.035156 1652241046.9347
MEM 2241.035156 1652241047.0352
MEM 2241.035156 1652241047.1356
MEM 2246.441406 1652241047.2359
MEM 2246.441406 1652241047.3363
MEM 2246.441406 1652241047.4367
MEM 2246.441406 1652241047.5371
MEM 2246.441406 1652241047.6375
MEM 2246.441406 1652241047.7379
MEM 2246.441406 1652241047.8383
MEM 2246.441406 1652241047.9388
MEM 2246.441406 1652241048.0392
MEM 2246.953125 1652241048.1396
MEM 2246.953125 1652241048.2400
MEM 2249.664062 1652241048.3404
MEM 2249.636719 1652241048.4408
MEM 2249.601562 1652241048.5413
MEM 2249.570312 1652241048.6418
MEM 2249.472656 1652241048.7422
MEM 2249.472656 1652241048.8426
MEM 2249.472656 1652241048.9430
MEM 2249.472656 1652241049.0433
MEM 2249.472656 1652241049.1437
MEM 2249.449219 1652241049.2440
MEM 2249.449219 1652241049.3443
MEM 2249.449219 1652241049.4446
MEM 2249.449219 1652241049.5449
MEM 2249.449219 1652241049.6454
MEM 2249.449219 1652241049.7457
MEM 2249.449219 1652241049.8461
MEM 2249.449219 1652241049.9465
MEM 2249.449219 1652241050.0469
MEM 2249.449219 1652241050.1473
MEM 2250.730469 1652241050.2477
MEM 2250.730469 1652241050.3480
MEM 2250.730469 1652241050.4485
MEM 2250.730469 1652241050.5490
MEM 2250.730469 1652241050.6493
MEM 2250.730469 1652241050.7497
MEM 2250.730469 1652241050.8501
MEM 2250.730469 1652241050.9504
MEM 2251.242188 1652241051.0509
MEM 2251.003906 1652241051.1512
MEM 2250.972656 1652241051.2516
MEM 2250.941406 1652241051.3520
MEM 2250.921875 1652241051.4527
MEM 2250.871094 1652241051.5531
MEM 2250.664062 1652241051.6534
MEM 2250.664062 1652241051.7538
MEM 2250.664062 1652241051.8542
MEM 2250.664062 1652241051.9546
MEM 2250.664062 1652241052.0550
MEM 2250.664062 1652241052.1554
MEM 2250.664062 1652241052.2557
MEM 2250.664062 1652241052.3561
MEM 2250.664062 1652241052.4565
MEM 2250.664062 1652241052.5570
MEM 2250.664062 1652241052.6574
MEM 2250.664062 1652241052.7578
MEM 2250.660156 1652241052.8582
MEM 2250.660156 1652241052.9585
MEM 2250.660156 1652241053.0590
MEM 2250.660156 1652241053.1594
MEM 2250.660156 1652241053.2598
MEM 2250.640625 1652241053.3602
MEM 2250.640625 1652241053.4606
MEM 2250.640625 1652241053.5609
MEM 2250.640625 1652241053.6614
MEM 2250.640625 1652241053.7618
