CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 197.070312 1652242030.7529
MEM 197.070312 1652242030.8548
MEM 197.070312 1652242030.9550
MEM 197.070312 1652242031.0553
MEM 197.070312 1652242031.1556
MEM 197.070312 1652242031.2559
MEM 197.070312 1652242031.3562
MEM 197.070312 1652242031.4611
MEM 197.070312 1652242031.5642
MEM 197.070312 1652242031.6644
MEM 197.070312 1652242031.7647
MEM 197.070312 1652242031.8649
MEM 197.070312 1652242031.9652
MEM 197.070312 1652242032.0654
MEM 197.070312 1652242032.1657
MEM 197.070312 1652242032.2659
MEM 197.070312 1652242032.3662
MEM 197.070312 1652242032.4665
MEM 197.070312 1652242032.5667
MEM 197.070312 1652242032.6670
MEM 197.070312 1652242032.7673
MEM 197.070312 1652242032.8676
MEM 197.070312 1652242032.9679
MEM 197.070312 1652242033.0682
MEM 197.070312 1652242033.1685
MEM 197.070312 1652242033.2688
MEM 197.070312 1652242033.3690
MEM 197.070312 1652242033.4693
MEM 197.070312 1652242033.5696
MEM 197.070312 1652242033.6700
MEM 197.070312 1652242033.7705
MEM 197.070312 1652242033.8708
MEM 197.070312 1652242033.9711
MEM 197.070312 1652242034.0714
MEM 197.070312 1652242034.1717
MEM 197.070312 1652242034.2720
MEM 197.070312 1652242034.3724
MEM 203.746094 1652242034.4727
MEM 203.746094 1652242034.5730
MEM 203.746094 1652242034.6733
MEM 203.929688 1652242034.7737
MEM 203.929688 1652242034.8741
MEM 203.929688 1652242034.9744
MEM 203.929688 1652242035.0747
MEM 203.929688 1652242035.1750
MEM 203.929688 1652242035.2753
MEM 203.929688 1652242035.3758
MEM 203.929688 1652242035.4762
MEM 203.929688 1652242035.5765
MEM 203.929688 1652242035.6768
MEM 203.929688 1652242035.7771
MEM 203.929688 1652242035.8775
MEM 203.929688 1652242035.9779
MEM 203.929688 1652242036.0782
MEM 204.031250 1652242036.1786
MEM 204.031250 1652242036.2790
MEM 204.031250 1652242036.3794
MEM 204.031250 1652242036.4798
MEM 189.707031 1652242036.5801
MEM 0.000000 1652242036.6805
