CMDLINE /usr/bin/python3 scripts/AE-SVM-Rhizo.py
MEM 2771.949219 1652240995.2226
MEM 2771.949219 1652240995.3229
MEM 2771.949219 1652240995.4231
MEM 2771.949219 1652240995.5235
MEM 2771.925781 1652240995.6239
MEM 2771.925781 1652240995.7241
MEM 2771.925781 1652240995.8244
MEM 2771.925781 1652240995.9248
MEM 2771.925781 1652240996.0252
MEM 2771.925781 1652240996.1256
MEM 2771.925781 1652240996.2260
MEM 2771.925781 1652240996.3264
MEM 2771.925781 1652240996.4268
MEM 2777.078125 1652240996.5273
MEM 2777.078125 1652240996.6276
MEM 2777.078125 1652240996.7281
MEM 2777.078125 1652240996.8285
MEM 2777.078125 1652240996.9289
MEM 2777.078125 1652240997.0293
MEM 2777.078125 1652240997.1297
MEM 2777.078125 1652240997.2301
MEM 2777.078125 1652240997.3305
MEM 2777.648438 1652240997.4309
MEM 2777.402344 1652240997.5313
MEM 2777.367188 1652240997.6317
MEM 2784.035156 1652240997.7321
MEM 2784.003906 1652240997.8325
MEM 2759.445312 1652240997.9329
MEM 2759.445312 1652240998.0334
MEM 2759.445312 1652240998.1338
MEM 2759.445312 1652240998.2342
MEM 2759.445312 1652240998.3346
MEM 2759.425781 1652240998.4350
MEM 2759.425781 1652240998.5355
MEM 2759.425781 1652240998.6359
MEM 2759.425781 1652240998.7363
MEM 2759.425781 1652240998.8367
MEM 2759.425781 1652240998.9371
MEM 2759.425781 1652240999.0375
MEM 2759.425781 1652240999.1380
MEM 2759.425781 1652240999.2384
MEM 2759.425781 1652240999.3388
MEM 2760.453125 1652240999.4392
MEM 2760.453125 1652240999.5395
MEM 2760.453125 1652240999.6400
MEM 2760.453125 1652240999.7404
MEM 2760.453125 1652240999.8408
MEM 2760.453125 1652240999.9413
MEM 2760.453125 1652241000.0417
MEM 2760.453125 1652241000.1421
MEM 2760.964844 1652241000.2425
MEM 2765.152344 1652241000.3430
MEM 2775.015625 1652241000.4434
MEM 2784.121094 1652241000.5439
MEM 2784.085938 1652241000.6443
MEM 2783.960938 1652241000.7447
MEM 2783.960938 1652241000.8451
MEM 2783.960938 1652241000.9455
MEM 2783.960938 1652241001.0459
MEM 2783.960938 1652241001.1463
MEM 2783.941406 1652241001.2467
MEM 2783.941406 1652241001.3471
MEM 2672.128906 1652241001.4475
MEM 2641.609375 1652241001.5478
MEM 2256.121094 1652241001.6483
MEM 2256.121094 1652241001.7487
MEM 2256.121094 1652241001.8490
MEM 2256.121094 1652241001.9494
MEM 2256.121094 1652241002.0498
MEM 2256.121094 1652241002.1502
MEM 2256.121094 1652241002.2506
MEM 2256.121094 1652241002.3509
MEM 2256.121094 1652241002.4512
MEM 2261.003906 1652241002.5516
MEM 2264.355469 1652241002.6520
MEM 2264.355469 1652241002.7523
MEM 2264.355469 1652241002.8525
MEM 2264.355469 1652241002.9528
MEM 2264.355469 1652241003.0531
MEM 2264.355469 1652241003.1533
MEM 2264.355469 1652241003.2536
MEM 2264.355469 1652241003.3539
MEM 2264.867188 1652241003.4542
MEM 2270.015625 1652241003.5546
MEM 2269.980469 1652241003.6550
MEM 2243.515625 1652241003.7555
MEM 2243.484375 1652241003.8559
MEM 2243.527344 1652241003.9563
MEM 2243.527344 1652241004.0567
MEM 2243.527344 1652241004.1571
MEM 2243.527344 1652241004.2575
MEM 2243.527344 1652241004.3579
MEM 2243.511719 1652241004.4583
MEM 2243.511719 1652241004.5587
MEM 2243.511719 1652241004.6592
MEM 2243.511719 1652241004.7596
MEM 2243.511719 1652241004.8600
MEM 2243.511719 1652241004.9605
MEM 2243.511719 1652241005.0609
MEM 2243.511719 1652241005.1614
MEM 2243.511719 1652241005.2618
MEM 2243.511719 1652241005.3622
MEM 2248.914062 1652241005.4626
MEM 2248.914062 1652241005.5630
MEM 2248.914062 1652241005.6634
MEM 2248.914062 1652241005.7638
MEM 2248.914062 1652241005.8642
MEM 2248.914062 1652241005.9646
MEM 2248.914062 1652241006.0650
MEM 2249.425781 1652241006.1655
MEM 2249.187500 1652241006.2659
MEM 2239.437500 1652241006.3663
MEM 2239.398438 1652241006.4668
MEM 2194.789062 1652241006.5672
MEM 2194.695312 1652241006.6677
MEM 2194.695312 1652241006.7682
MEM 2194.695312 1652241006.8686
MEM 2194.695312 1652241006.9689
MEM 2194.695312 1652241007.0693
MEM 2194.679688 1652241007.1697
MEM 2194.679688 1652241007.2701
MEM 2194.679688 1652241007.3705
MEM 2194.679688 1652241007.4709
MEM 2194.679688 1652241007.5714
MEM 2194.679688 1652241007.6718
MEM 2194.679688 1652241007.7722
MEM 2194.679688 1652241007.8727
MEM 2194.679688 1652241007.9731
MEM 2204.980469 1652241008.0736
MEM 2204.980469 1652241008.1740
MEM 2204.980469 1652241008.2744
MEM 2204.980469 1652241008.3748
MEM 2204.980469 1652241008.4752
MEM 2204.980469 1652241008.5756
MEM 2204.980469 1652241008.6760
MEM 2205.492188 1652241008.7764
MEM 2207.054688 1652241008.8767
MEM 2187.582031 1652241008.9772
MEM 2195.019531 1652241009.0775
MEM 2195.242188 1652241009.1780
MEM 2197.304688 1652241009.2783
MEM 2197.152344 1652241009.3788
MEM 2197.152344 1652241009.4792
MEM 2197.152344 1652241009.5796
MEM 2197.152344 1652241009.6799
MEM 2197.152344 1652241009.7803
MEM 2197.128906 1652241009.8807
MEM 2197.128906 1652241009.9811
MEM 2197.128906 1652241010.0816
MEM 2197.128906 1652241010.1819
MEM 2197.128906 1652241010.2822
MEM 2197.128906 1652241010.3825
MEM 2197.128906 1652241010.4828
MEM 2197.128906 1652241010.5831
MEM 2197.128906 1652241010.6836
MEM 2202.015625 1652241010.7840
MEM 2202.015625 1652241010.8850
MEM 2202.015625 1652241010.9854
MEM 2202.015625 1652241011.0858
MEM 2202.015625 1652241011.1860
MEM 2202.015625 1652241011.2863
MEM 2202.015625 1652241011.3866
MEM 2202.527344 1652241011.4870
MEM 2204.089844 1652241011.5875
MEM 2207.156250 1652241011.6879
MEM 2177.921875 1652241011.7883
MEM 2179.183594 1652241011.8888
MEM 2182.242188 1652241011.9892
MEM 2182.261719 1652241012.0896
MEM 2182.261719 1652241012.1900
MEM 2182.261719 1652241012.2904
MEM 2182.261719 1652241012.3907
MEM 2182.246094 1652241012.4912
MEM 2182.246094 1652241012.5916
MEM 2182.246094 1652241012.6920
MEM 2182.246094 1652241012.7924
MEM 2182.246094 1652241012.8929
MEM 2182.246094 1652241012.9933
MEM 2182.246094 1652241013.0937
MEM 2182.246094 1652241013.1942
MEM 2182.246094 1652241013.2946
MEM 2182.246094 1652241013.3950
MEM 2185.328125 1652241013.4955
MEM 2185.328125 1652241013.5959
MEM 2185.328125 1652241013.6963
MEM 2185.328125 1652241013.7968
MEM 2185.328125 1652241013.8971
MEM 2185.328125 1652241013.9975
MEM 2185.328125 1652241014.0979
MEM 2185.328125 1652241014.1984
MEM 2185.839844 1652241014.2988
MEM 2185.585938 1652241014.3993
MEM 2186.886719 1652241014.4997
MEM 2190.164062 1652241014.6001
MEM 2190.121094 1652241014.7006
MEM 2190.136719 1652241014.8010
MEM 2190.136719 1652241014.9014
MEM 2190.136719 1652241015.0018
MEM 2190.136719 1652241015.1022
MEM 2190.136719 1652241015.2027
MEM 2190.136719 1652241015.3031
MEM 2190.136719 1652241015.4035
MEM 2190.136719 1652241015.5040
MEM 2190.136719 1652241015.6044
MEM 2190.136719 1652241015.7048
MEM 2190.136719 1652241015.8052
MEM 2190.136719 1652241015.9056
MEM 2190.128906 1652241016.0061
MEM 2190.128906 1652241016.1065
MEM 2190.128906 1652241016.2070
MEM 2190.128906 1652241016.3074
MEM 2190.128906 1652241016.4078
MEM 2190.128906 1652241016.5082
MEM 2190.109375 1652241016.6086
MEM 2190.109375 1652241016.7090
MEM 2190.109375 1652241016.8093
MEM 2190.109375 1652241016.9097
MEM 2190.109375 1652241017.0102
MEM 2190.109375 1652241017.1106
MEM 2190.109375 1652241017.2110
MEM 2190.109375 1652241017.3114
MEM 2190.109375 1652241017.4118
MEM 2190.109375 1652241017.5122
MEM 2190.109375 1652241017.6127
MEM 2193.457031 1652241017.7131
MEM 2193.457031 1652241017.8135
MEM 2193.457031 1652241017.9138
MEM 2193.457031 1652241018.0141
MEM 2193.457031 1652241018.1143
MEM 2193.457031 1652241018.2146
MEM 2193.457031 1652241018.3149
MEM 2193.457031 1652241018.4151
MEM 2193.968750 1652241018.5155
MEM 2193.968750 1652241018.6158
MEM 2195.531250 1652241018.7161
MEM 2197.289062 1652241018.8166
MEM 2197.257812 1652241018.9170
MEM 2199.031250 1652241019.0174
MEM 2198.890625 1652241019.1178
MEM 2198.890625 1652241019.2182
MEM 2198.890625 1652241019.3185
MEM 2198.890625 1652241019.4190
MEM 2198.875000 1652241019.5193
MEM 2198.875000 1652241019.6198
MEM 2198.875000 1652241019.7202
MEM 2198.875000 1652241019.8206
MEM 2198.875000 1652241019.9209
MEM 2198.875000 1652241020.0213
MEM 2198.875000 1652241020.1218
MEM 2198.875000 1652241020.2222
MEM 2198.875000 1652241020.3225
MEM 2198.875000 1652241020.4229
MEM 2198.875000 1652241020.5233
MEM 2198.875000 1652241020.6237
MEM 2198.875000 1652241020.7241
MEM 2198.875000 1652241020.8246
MEM 2198.875000 1652241020.9250
MEM 2198.875000 1652241021.0254
MEM 2198.875000 1652241021.1258
MEM 2198.875000 1652241021.2262
MEM 2198.875000 1652241021.3266
MEM 2199.386719 1652241021.4270
MEM 2199.148438 1652241021.5274
MEM 2199.121094 1652241021.6278
MEM 2199.089844 1652241021.7282
MEM 2202.144531 1652241021.8286
MEM 2202.218750 1652241021.9290
MEM 2201.792969 1652241022.0294
MEM 2201.792969 1652241022.1299
MEM 2201.792969 1652241022.2303
MEM 2201.792969 1652241022.3308
MEM 2201.773438 1652241022.4312
MEM 2201.773438 1652241022.5316
MEM 2201.773438 1652241022.6320
MEM 2201.773438 1652241022.7325
MEM 2201.773438 1652241022.8329
MEM 2201.773438 1652241022.9333
MEM 2201.773438 1652241023.0338
MEM 2201.773438 1652241023.1342
MEM 2201.773438 1652241023.2346
MEM 2201.773438 1652241023.3351
MEM 2201.773438 1652241023.4355
MEM 2210.015625 1652241023.5360
MEM 2210.015625 1652241023.6364
MEM 2210.015625 1652241023.7368
MEM 2210.015625 1652241023.8372
MEM 2210.015625 1652241023.9376
MEM 2210.015625 1652241024.0380
MEM 2210.015625 1652241024.1383
MEM 2210.015625 1652241024.2388
MEM 2210.527344 1652241024.3392
MEM 2210.289062 1652241024.4397
MEM 2210.257812 1652241024.5401
MEM 2210.226562 1652241024.6406
MEM 2210.195312 1652241024.7411
MEM 2210.164062 1652241024.8415
MEM 2210.039062 1652241024.9419
MEM 2210.039062 1652241025.0424
MEM 2210.039062 1652241025.1428
MEM 2210.039062 1652241025.2432
MEM 2210.023438 1652241025.3436
MEM 2210.023438 1652241025.4441
MEM 2210.023438 1652241025.5445
MEM 2210.023438 1652241025.6449
MEM 2210.023438 1652241025.7453
MEM 2210.023438 1652241025.8457
MEM 2210.023438 1652241025.9461
MEM 2210.023438 1652241026.0464
MEM 2210.023438 1652241026.1467
MEM 2210.023438 1652241026.2471
MEM 2222.644531 1652241026.3475
MEM 2222.644531 1652241026.4479
MEM 2222.644531 1652241026.5483
MEM 2222.644531 1652241026.6487
MEM 2222.644531 1652241026.7491
MEM 2222.644531 1652241026.8494
MEM 2222.644531 1652241026.9498
MEM 2222.644531 1652241027.0502
MEM 2223.214844 1652241027.1506
MEM 2225.058594 1652241027.2511
MEM 2228.867188 1652241027.3515
MEM 2229.347656 1652241027.4519
MEM 2229.320312 1652241027.5523
MEM 2229.328125 1652241027.6527
MEM 2229.328125 1652241027.7532
MEM 2229.328125 1652241027.8536
MEM 2229.328125 1652241027.9541
MEM 2229.328125 1652241028.0546
MEM 2229.566406 1652241028.1551
MEM 2229.566406 1652241028.2555
MEM 2229.566406 1652241028.3559
MEM 2229.566406 1652241028.4563
MEM 2229.566406 1652241028.5567
MEM 2229.566406 1652241028.6572
MEM 2229.566406 1652241028.7576
MEM 2229.566406 1652241028.8580
MEM 2229.566406 1652241028.9584
MEM 2230.683594 1652241029.0588
MEM 2071.093750 1652241029.1592
MEM 2071.093750 1652241029.2596
MEM 2071.093750 1652241029.3600
MEM 2071.093750 1652241029.4605
MEM 2073.921875 1652241029.5609
MEM 2073.921875 1652241029.6613
MEM 2073.921875 1652241029.7617
MEM 2073.921875 1652241029.8621
MEM 2073.921875 1652241029.9625
MEM 2073.921875 1652241030.0630
MEM 2073.921875 1652241030.1633
MEM 2074.175781 1652241030.2638
MEM 2074.175781 1652241030.3642
MEM 2075.730469 1652241030.4646
MEM 2079.867188 1652241030.5651
MEM 2079.832031 1652241030.6655
MEM 2079.804688 1652241030.7659
MEM 2079.597656 1652241030.8663
MEM 2079.597656 1652241030.9668
MEM 2079.597656 1652241031.0671
MEM 2079.597656 1652241031.1676
MEM 2079.597656 1652241031.2680
MEM 2079.597656 1652241031.3684
MEM 2079.597656 1652241031.4688
MEM 2079.597656 1652241031.5692
MEM 2079.597656 1652241031.6696
MEM 2079.597656 1652241031.7700
MEM 2079.597656 1652241031.8705
MEM 2079.597656 1652241031.9709
MEM 2079.570312 1652241032.0713
MEM 2079.570312 1652241032.1717
MEM 2079.570312 1652241032.2721
MEM 2079.570312 1652241032.3725
MEM 2079.570312 1652241032.4730
MEM 2079.554688 1652241032.5735
MEM 2079.554688 1652241032.6739
MEM 2079.554688 1652241032.7745
MEM 2079.554688 1652241032.8750
MEM 2079.554688 1652241032.9754
MEM 2079.554688 1652241033.0758
MEM 2079.554688 1652241033.1762
MEM 2079.554688 1652241033.2766
MEM 2079.554688 1652241033.3769
MEM 2079.554688 1652241033.4773
MEM 2079.554688 1652241033.5776
MEM 2083.921875 1652241033.6780
MEM 2083.921875 1652241033.7783
MEM 2083.921875 1652241033.8786
MEM 2083.921875 1652241033.9789
MEM 2083.921875 1652241034.0791
MEM 2083.921875 1652241034.1795
MEM 2083.921875 1652241034.2798
MEM 2083.921875 1652241034.3800
MEM 2083.921875 1652241034.4804
MEM 2084.433594 1652241034.5808
MEM 2085.742188 1652241034.6812
MEM 2087.769531 1652241034.7816
MEM 2087.738281 1652241034.8820
MEM 2087.707031 1652241034.9825
MEM 2089.214844 1652241035.0829
MEM 2089.195312 1652241035.1833
MEM 2089.195312 1652241035.2837
MEM 2089.195312 1652241035.3841
MEM 2089.195312 1652241035.4845
MEM 2089.195312 1652241035.5849
MEM 2089.171875 1652241035.6853
MEM 2089.171875 1652241035.7857
MEM 2089.171875 1652241035.8862
MEM 2089.171875 1652241035.9865
MEM 2089.171875 1652241036.0870
MEM 2089.171875 1652241036.1874
MEM 2089.171875 1652241036.2878
MEM 2089.171875 1652241036.3882
MEM 2089.171875 1652241036.4886
MEM 2089.171875 1652241036.5890
MEM 2102.824219 1652241036.6894
MEM 2102.824219 1652241036.7898
MEM 2102.824219 1652241036.8902
MEM 2102.824219 1652241036.9906
MEM 2102.824219 1652241037.0911
MEM 2102.824219 1652241037.1915
MEM 2102.824219 1652241037.2919
MEM 2102.824219 1652241037.3924
MEM 2102.824219 1652241037.4928
MEM 2103.335938 1652241037.5932
MEM 2103.335938 1652241037.6936
MEM 2103.066406 1652241037.7940
MEM 2103.156250 1652241037.8944
MEM 2103.031250 1652241037.9949
MEM 2102.976562 1652241038.0952
MEM 2105.097656 1652241038.1956
MEM 2105.097656 1652241038.2960
MEM 2105.097656 1652241038.3965
MEM 2105.097656 1652241038.4969
MEM 2105.097656 1652241038.5973
MEM 2105.078125 1652241038.6978
MEM 2105.078125 1652241038.7981
MEM 2105.078125 1652241038.8985
MEM 2105.078125 1652241038.9989
MEM 2105.078125 1652241039.0992
MEM 2105.078125 1652241039.1995
MEM 2105.078125 1652241039.2999
MEM 2105.078125 1652241039.4003
MEM 2105.078125 1652241039.5007
MEM 2105.078125 1652241039.6011
MEM 2115.125000 1652241039.7015
MEM 2115.125000 1652241039.8019
MEM 2115.125000 1652241039.9023
MEM 2115.125000 1652241040.0028
MEM 2115.125000 1652241040.1032
MEM 2115.125000 1652241040.2037
MEM 2115.125000 1652241040.3041
MEM 2115.125000 1652241040.4045
MEM 2115.125000 1652241040.5049
MEM 2115.636719 1652241040.6053
MEM 2115.402344 1652241040.7057
MEM 2115.351562 1652241040.8061
MEM 2115.320312 1652241040.9066
MEM 2115.292969 1652241041.0073
MEM 2115.179688 1652241041.1077
MEM 2115.179688 1652241041.2080
MEM 2115.179688 1652241041.3084
MEM 2115.179688 1652241041.4087
MEM 2115.179688 1652241041.5090
MEM 2115.160156 1652241041.6094
MEM 2115.160156 1652241041.7096
MEM 2115.160156 1652241041.8099
MEM 2115.160156 1652241041.9102
MEM 2115.160156 1652241042.0104
MEM 2115.160156 1652241042.1108
MEM 2115.160156 1652241042.2111
MEM 2115.160156 1652241042.3115
MEM 2115.160156 1652241042.4119
MEM 2115.160156 1652241042.5123
MEM 2115.160156 1652241042.6127
MEM 2115.160156 1652241042.7131
MEM 2115.160156 1652241042.8135
MEM 2115.160156 1652241042.9140
MEM 2115.160156 1652241043.0144
MEM 2115.160156 1652241043.1149
MEM 2115.160156 1652241043.2152
MEM 2115.671875 1652241043.3156
MEM 2115.433594 1652241043.4161
MEM 2119.773438 1652241043.5165
MEM 2123.347656 1652241043.6170
MEM 2123.332031 1652241043.7174
MEM 2123.300781 1652241043.8178
MEM 2123.070312 1652241043.9182
MEM 2123.070312 1652241044.0186
MEM 2123.070312 1652241044.1191
MEM 2123.070312 1652241044.2195
MEM 2123.070312 1652241044.3199
MEM 2123.050781 1652241044.4204
MEM 2123.050781 1652241044.5208
MEM 2123.050781 1652241044.6212
MEM 2123.050781 1652241044.7216
MEM 2123.050781 1652241044.8220
MEM 2123.050781 1652241044.9224
MEM 2123.050781 1652241045.0228
MEM 2123.050781 1652241045.1232
MEM 2123.050781 1652241045.2236
MEM 2123.050781 1652241045.3240
MEM 2123.050781 1652241045.4244
MEM 2123.050781 1652241045.5249
MEM 2123.300781 1652241045.6254
MEM 2123.300781 1652241045.7257
MEM 2123.300781 1652241045.8262
MEM 2123.300781 1652241045.9266
MEM 2123.300781 1652241046.0271
MEM 2123.300781 1652241046.1275
MEM 2123.300781 1652241046.2279
MEM 2123.300781 1652241046.3283
MEM 2123.812500 1652241046.4287
MEM 2123.812500 1652241046.5291
MEM 2123.570312 1652241046.6295
MEM 2123.527344 1652241046.7299
MEM 2123.500000 1652241046.8304
MEM 2123.464844 1652241046.9350
MEM 2123.300781 1652241047.0354
MEM 2123.300781 1652241047.1358
MEM 2123.300781 1652241047.2361
MEM 2123.300781 1652241047.3365
MEM 2123.300781 1652241047.4369
MEM 2123.281250 1652241047.5372
MEM 2123.281250 1652241047.6376
MEM 2123.281250 1652241047.7380
MEM 2123.281250 1652241047.8384
MEM 2123.281250 1652241047.9387
MEM 2123.281250 1652241048.0398
MEM 2123.281250 1652241048.1402
MEM 2123.281250 1652241048.2405
MEM 2123.281250 1652241048.3408
MEM 2123.281250 1652241048.4412
MEM 2123.281250 1652241048.5416
MEM 2123.281250 1652241048.6420
MEM 2126.367188 1652241048.7424
MEM 2126.367188 1652241048.8429
MEM 2126.367188 1652241048.9433
MEM 2126.367188 1652241049.0435
MEM 2126.367188 1652241049.1439
MEM 2126.367188 1652241049.2442
MEM 2126.367188 1652241049.3445
MEM 2126.878906 1652241049.4448
MEM 2126.878906 1652241049.5451
MEM 2126.625000 1652241049.6454
MEM 2126.593750 1652241049.7458
MEM 2126.562500 1652241049.8461
MEM 2126.531250 1652241049.9465
MEM 2131.527344 1652241050.0469
MEM 2131.527344 1652241050.1472
MEM 2131.527344 1652241050.2476
MEM 2131.527344 1652241050.3481
MEM 2131.527344 1652241050.4485
MEM 2131.503906 1652241050.5489
MEM 2131.503906 1652241050.6493
MEM 2131.503906 1652241050.7497
MEM 2131.503906 1652241050.8500
MEM 2131.503906 1652241050.9504
MEM 2131.503906 1652241051.0508
MEM 2131.503906 1652241051.1511
MEM 2131.503906 1652241051.2516
MEM 2131.503906 1652241051.3520
MEM 2131.503906 1652241051.4524
MEM 2131.503906 1652241051.5528
MEM 2143.863281 1652241051.6532
MEM 2143.863281 1652241051.7537
MEM 2143.863281 1652241051.8541
MEM 2143.863281 1652241051.9546
MEM 2143.863281 1652241052.0550
MEM 2143.863281 1652241052.1554
MEM 2143.863281 1652241052.2557
MEM 2143.863281 1652241052.3561
MEM 2144.375000 1652241052.4565
MEM 2144.140625 1652241052.5570
MEM 2144.105469 1652241052.6574
MEM 2144.074219 1652241052.7578
MEM 2144.042969 1652241052.8582
MEM 2144.105469 1652241052.9586
MEM 2144.105469 1652241053.0590
MEM 2144.105469 1652241053.1594
MEM 2144.105469 1652241053.2598
MEM 2144.105469 1652241053.3602
MEM 2144.082031 1652241053.4608
MEM 2144.082031 1652241053.5612
MEM 2144.082031 1652241053.6616
MEM 2144.082031 1652241053.7620
MEM 2144.082031 1652241053.8623
MEM 2144.082031 1652241053.9627
MEM 2144.082031 1652241054.0630
MEM 2144.082031 1652241054.1634
MEM 2144.082031 1652241054.2638
MEM 2144.082031 1652241054.3642
MEM 2144.082031 1652241054.4646
MEM 2144.082031 1652241054.5650
MEM 2153.613281 1652241054.6654
MEM 2153.613281 1652241054.7658
MEM 2153.613281 1652241054.8662
MEM 2153.613281 1652241054.9666
MEM 2153.613281 1652241055.0670
MEM 2153.613281 1652241055.1673
MEM 2153.613281 1652241055.2677
MEM 2153.613281 1652241055.3682
MEM 2154.125000 1652241055.4686
MEM 2154.125000 1652241055.5690
MEM 2153.875000 1652241055.6694
MEM 2153.843750 1652241055.7698
MEM 2153.816406 1652241055.8702
MEM 2153.777344 1652241055.9707
MEM 2153.773438 1652241056.0711
MEM 2153.773438 1652241056.1714
MEM 2153.773438 1652241056.2718
MEM 2153.773438 1652241056.3723
MEM 2153.773438 1652241056.4727
MEM 2154.542969 1652241056.5731
MEM 2155.363281 1652241056.6735
MEM 2155.363281 1652241056.7751
MEM 2155.074219 1652241056.8755
MEM 2155.074219 1652241056.9758
MEM 2155.074219 1652241057.0761
MEM 2155.074219 1652241057.1764
MEM 2155.074219 1652241057.2767
MEM 2155.074219 1652241057.3770
MEM 2155.074219 1652241057.4773
MEM 2155.074219 1652241057.5776
MEM 2155.074219 1652241057.6779
MEM 2163.312500 1652241057.7783
MEM 2163.312500 1652241057.8786
MEM 2163.312500 1652241057.9790
MEM 2163.312500 1652241058.0794
MEM 2163.312500 1652241058.1798
MEM 2163.312500 1652241058.2802
MEM 2163.312500 1652241058.3806
MEM 2163.312500 1652241058.4810
MEM 2163.824219 1652241058.5814
