CMDLINE /usr/bin/python3 scripts/tSNE-SVM-Rhizo.py
MEM 202.355469 1652242797.5234
MEM 202.355469 1652242797.6240
MEM 202.355469 1652242797.7246
MEM 202.355469 1652242797.8250
MEM 202.355469 1652242797.9254
MEM 202.355469 1652242798.0258
MEM 202.355469 1652242798.1262
MEM 202.355469 1652242798.2266
MEM 202.355469 1652242798.3270
MEM 202.355469 1652242798.4273
MEM 202.355469 1652242798.5276
MEM 202.355469 1652242798.6281
MEM 202.355469 1652242798.7285
MEM 202.355469 1652242798.8288
MEM 202.355469 1652242798.9292
MEM 202.355469 1652242799.0296
MEM 202.355469 1652242799.1300
MEM 202.355469 1652242799.2303
MEM 202.355469 1652242799.3306
MEM 202.355469 1652242799.4310
MEM 202.355469 1652242799.5314
MEM 202.355469 1652242799.6317
MEM 202.355469 1652242799.7321
MEM 202.355469 1652242799.8324
MEM 202.355469 1652242799.9328
MEM 202.355469 1652242800.0331
MEM 202.355469 1652242800.1335
MEM 202.355469 1652242800.2338
MEM 202.355469 1652242800.3342
MEM 202.355469 1652242800.4346
MEM 202.355469 1652242800.5349
MEM 202.355469 1652242800.6351
MEM 202.355469 1652242800.7355
MEM 202.355469 1652242800.8359
MEM 202.355469 1652242800.9363
MEM 202.355469 1652242801.0366
MEM 202.355469 1652242801.1371
MEM 202.355469 1652242801.2376
MEM 202.355469 1652242801.3380
MEM 202.355469 1652242801.4444
MEM 202.355469 1652242801.5448
MEM 202.355469 1652242801.6452
MEM 202.355469 1652242801.7456
MEM 202.355469 1652242801.8460
MEM 202.355469 1652242801.9465
MEM 202.355469 1652242802.0468
MEM 202.355469 1652242802.1472
MEM 202.355469 1652242802.2475
MEM 202.355469 1652242802.3478
MEM 202.355469 1652242802.4482
MEM 202.355469 1652242802.5486
MEM 202.355469 1652242802.6489
MEM 202.355469 1652242802.7493
MEM 202.355469 1652242802.8497
MEM 202.355469 1652242802.9500
MEM 202.355469 1652242803.0504
MEM 202.355469 1652242803.1508
MEM 202.355469 1652242803.2511
MEM 202.355469 1652242803.3514
MEM 202.355469 1652242803.4519
MEM 202.355469 1652242803.5523
MEM 202.355469 1652242803.6526
MEM 202.355469 1652242803.7531
MEM 202.355469 1652242803.8534
MEM 202.355469 1652242803.9538
MEM 202.355469 1652242804.0541
MEM 202.355469 1652242804.1545
MEM 202.355469 1652242804.2554
MEM 202.355469 1652242804.3558
MEM 202.355469 1652242804.4562
MEM 202.355469 1652242804.5566
MEM 202.355469 1652242804.6570
MEM 202.355469 1652242804.7574
MEM 202.355469 1652242804.8579
MEM 202.355469 1652242804.9583
MEM 202.355469 1652242805.0587
MEM 202.355469 1652242805.1591
MEM 202.355469 1652242805.2595
MEM 202.355469 1652242805.3599
MEM 202.355469 1652242805.4603
MEM 202.355469 1652242805.5607
MEM 202.355469 1652242805.6611
MEM 202.355469 1652242805.7614
MEM 202.355469 1652242805.8617
MEM 202.355469 1652242805.9621
MEM 202.355469 1652242806.0625
MEM 202.355469 1652242806.1629
MEM 202.355469 1652242806.2632
MEM 202.355469 1652242806.3635
MEM 202.355469 1652242806.4638
MEM 202.355469 1652242806.5641
MEM 202.355469 1652242806.6644
MEM 202.355469 1652242806.7647
MEM 202.355469 1652242806.8650
MEM 202.355469 1652242806.9653
MEM 202.355469 1652242807.0655
MEM 202.355469 1652242807.1658
MEM 202.355469 1652242807.2660
MEM 202.355469 1652242807.3664
MEM 202.355469 1652242807.4667
MEM 202.355469 1652242807.5670
MEM 202.355469 1652242807.6672
MEM 202.355469 1652242807.7675
MEM 202.355469 1652242807.8677
MEM 202.355469 1652242807.9680
MEM 202.355469 1652242808.0683
MEM 202.355469 1652242808.1686
MEM 202.355469 1652242808.2690
MEM 202.355469 1652242808.3695
MEM 202.355469 1652242808.4698
MEM 202.355469 1652242808.5706
MEM 202.355469 1652242808.6710
MEM 202.355469 1652242808.7714
MEM 202.355469 1652242808.8718
MEM 202.355469 1652242808.9724
MEM 202.355469 1652242809.0728
MEM 202.355469 1652242809.1732
MEM 202.355469 1652242809.2736
MEM 202.355469 1652242809.3739
MEM 202.355469 1652242809.4742
MEM 202.355469 1652242809.5746
MEM 202.355469 1652242809.6750
MEM 202.355469 1652242809.7754
MEM 202.355469 1652242809.8757
MEM 202.355469 1652242809.9761
MEM 202.355469 1652242810.0764
MEM 202.355469 1652242810.1768
MEM 202.355469 1652242810.2771
MEM 202.355469 1652242810.3775
MEM 202.355469 1652242810.4778
MEM 202.355469 1652242810.5782
MEM 202.355469 1652242810.6786
MEM 202.355469 1652242810.7790
MEM 202.355469 1652242810.8793
MEM 202.355469 1652242810.9797
MEM 202.355469 1652242811.0800
MEM 202.355469 1652242811.1804
MEM 202.355469 1652242811.2807
MEM 202.355469 1652242811.3811
MEM 202.355469 1652242811.4816
MEM 202.355469 1652242811.5820
MEM 202.355469 1652242811.6824
MEM 202.355469 1652242811.7863
MEM 202.355469 1652242811.8867
MEM 202.355469 1652242811.9872
MEM 202.355469 1652242812.0878
MEM 202.355469 1652242812.1882
MEM 202.355469 1652242812.2886
MEM 202.355469 1652242812.3890
MEM 202.355469 1652242812.4894
MEM 202.355469 1652242812.5897
MEM 202.355469 1652242812.6901
MEM 202.355469 1652242812.7904
MEM 202.355469 1652242812.8908
MEM 202.355469 1652242812.9912
MEM 202.355469 1652242813.0916
MEM 202.355469 1652242813.1919
MEM 202.355469 1652242813.2922
MEM 202.355469 1652242813.3926
MEM 202.355469 1652242813.4929
MEM 202.355469 1652242813.5933
MEM 202.355469 1652242813.6936
MEM 202.355469 1652242813.7940
MEM 202.355469 1652242813.8943
MEM 202.355469 1652242813.9946
MEM 202.355469 1652242814.0950
MEM 202.355469 1652242814.1954
MEM 202.355469 1652242814.2957
MEM 202.355469 1652242814.3962
MEM 202.355469 1652242814.5075
MEM 202.355469 1652242814.6080
MEM 202.355469 1652242814.7084
MEM 202.355469 1652242814.8089
MEM 202.355469 1652242814.9093
MEM 202.355469 1652242815.0097
MEM 202.355469 1652242815.1101
MEM 202.355469 1652242815.2105
MEM 202.355469 1652242815.3111
MEM 202.355469 1652242815.4118
MEM 202.355469 1652242815.5122
MEM 202.355469 1652242815.6126
MEM 202.355469 1652242815.7129
MEM 202.355469 1652242815.8133
MEM 202.355469 1652242815.9136
MEM 202.355469 1652242816.0139
MEM 202.355469 1652242816.1143
MEM 202.355469 1652242816.2147
MEM 202.355469 1652242816.3150
MEM 202.355469 1652242816.4154
MEM 202.355469 1652242816.5157
MEM 202.355469 1652242816.6160
MEM 202.355469 1652242816.7164
MEM 202.355469 1652242816.8169
MEM 202.355469 1652242816.9173
MEM 202.355469 1652242817.0176
MEM 202.355469 1652242817.1180
MEM 202.355469 1652242817.2184
MEM 202.355469 1652242817.3188
MEM 202.355469 1652242817.4192
MEM 202.355469 1652242817.5196
MEM 202.355469 1652242817.6201
MEM 202.355469 1652242817.7204
MEM 202.355469 1652242817.8208
MEM 202.355469 1652242817.9212
MEM 202.355469 1652242818.0215
MEM 202.355469 1652242818.1218
MEM 202.355469 1652242818.2222
MEM 202.355469 1652242818.3226
MEM 202.355469 1652242818.4229
MEM 202.355469 1652242818.5233
MEM 202.355469 1652242818.6237
MEM 202.355469 1652242818.7241
MEM 202.355469 1652242818.8245
MEM 202.355469 1652242818.9249
MEM 202.355469 1652242819.0253
MEM 202.355469 1652242819.1261
MEM 202.355469 1652242819.2268
MEM 202.355469 1652242819.3272
MEM 202.355469 1652242819.4276
MEM 202.355469 1652242819.5280
MEM 202.355469 1652242819.6284
MEM 202.355469 1652242819.7286
MEM 202.355469 1652242819.8289
MEM 202.355469 1652242819.9292
MEM 202.355469 1652242820.0295
MEM 202.355469 1652242820.1297
MEM 202.355469 1652242820.2300
MEM 202.355469 1652242820.3303
MEM 202.355469 1652242820.4305
MEM 202.355469 1652242820.5308
MEM 202.355469 1652242820.6311
MEM 202.355469 1652242820.7315
MEM 202.355469 1652242820.8317
MEM 202.355469 1652242820.9320
MEM 202.355469 1652242821.0323
MEM 202.355469 1652242821.1325
MEM 202.355469 1652242821.2328
MEM 202.355469 1652242821.3330
MEM 202.355469 1652242821.4334
MEM 202.355469 1652242821.5338
MEM 202.355469 1652242821.6341
MEM 202.355469 1652242821.7343
MEM 202.355469 1652242821.8347
MEM 202.355469 1652242821.9362
MEM 202.355469 1652242822.0365
MEM 202.355469 1652242822.1369
MEM 202.355469 1652242822.2372
MEM 202.355469 1652242822.3377
MEM 202.355469 1652242822.4381
MEM 202.355469 1652242822.5385
MEM 202.355469 1652242822.6389
MEM 202.355469 1652242822.7392
MEM 202.355469 1652242822.8399
MEM 202.355469 1652242822.9403
MEM 202.355469 1652242823.0407
MEM 202.355469 1652242823.1411
MEM 202.355469 1652242823.2415
MEM 202.355469 1652242823.3419
MEM 202.355469 1652242823.4423
MEM 202.355469 1652242823.5427
MEM 202.355469 1652242823.6431
MEM 202.355469 1652242823.7434
MEM 202.355469 1652242823.8438
MEM 202.355469 1652242823.9442
MEM 202.355469 1652242824.0445
MEM 202.355469 1652242824.1449
MEM 202.355469 1652242824.2453
MEM 202.355469 1652242824.3457
MEM 202.355469 1652242824.4460
MEM 202.355469 1652242824.5464
MEM 202.355469 1652242824.6468
MEM 202.355469 1652242824.7472
MEM 202.355469 1652242824.8475
MEM 202.355469 1652242824.9479
MEM 202.355469 1652242825.0483
MEM 202.355469 1652242825.1487
MEM 202.355469 1652242825.2491
MEM 202.355469 1652242825.3494
MEM 202.355469 1652242825.4498
MEM 202.355469 1652242825.5501
MEM 202.355469 1652242825.6505
MEM 202.355469 1652242825.7509
MEM 202.355469 1652242825.8514
MEM 202.355469 1652242825.9518
MEM 202.355469 1652242826.0522
MEM 202.355469 1652242826.1528
MEM 202.355469 1652242826.2532
MEM 202.355469 1652242826.3539
MEM 202.355469 1652242826.4543
MEM 202.355469 1652242826.5547
MEM 202.355469 1652242826.6552
MEM 202.355469 1652242826.7555
MEM 202.355469 1652242826.8559
MEM 202.355469 1652242826.9563
MEM 202.355469 1652242827.0566
MEM 202.355469 1652242827.1570
MEM 202.355469 1652242827.2574
MEM 202.355469 1652242827.3578
MEM 202.355469 1652242827.4631
MEM 202.355469 1652242827.5634
MEM 202.355469 1652242827.6637
MEM 202.355469 1652242827.7641
MEM 202.355469 1652242827.8645
MEM 202.355469 1652242827.9648
MEM 202.355469 1652242828.0652
MEM 202.355469 1652242828.1656
MEM 202.355469 1652242828.2660
MEM 202.355469 1652242828.3664
MEM 202.355469 1652242828.4668
MEM 202.355469 1652242828.5672
MEM 202.355469 1652242828.6675
MEM 202.355469 1652242828.7679
MEM 202.355469 1652242828.8683
MEM 202.355469 1652242828.9687
MEM 202.355469 1652242829.0693
MEM 202.355469 1652242829.1697
MEM 202.355469 1652242829.2701
MEM 202.355469 1652242829.3706
MEM 202.355469 1652242829.4711
MEM 202.355469 1652242829.5717
MEM 202.355469 1652242829.6721
MEM 202.355469 1652242829.7725
MEM 202.355469 1652242829.8729
MEM 202.355469 1652242829.9736
MEM 202.355469 1652242830.0740
MEM 202.355469 1652242830.1744
MEM 202.355469 1652242830.2748
MEM 202.355469 1652242830.3751
MEM 202.355469 1652242830.4755
MEM 202.355469 1652242830.5759
MEM 202.355469 1652242830.6762
MEM 202.355469 1652242830.7766
MEM 202.355469 1652242830.8770
MEM 202.355469 1652242830.9774
MEM 202.355469 1652242831.0777
MEM 202.355469 1652242831.1781
MEM 202.355469 1652242831.2792
MEM 202.355469 1652242831.3795
MEM 202.355469 1652242831.4799
MEM 202.355469 1652242831.5803
MEM 202.355469 1652242831.6807
MEM 202.355469 1652242831.7810
MEM 202.355469 1652242831.8814
MEM 202.355469 1652242831.9818
MEM 202.355469 1652242832.0821
MEM 202.355469 1652242832.1825
MEM 202.355469 1652242832.2828
MEM 202.355469 1652242832.3832
MEM 202.355469 1652242832.4835
MEM 202.355469 1652242832.5838
MEM 202.355469 1652242832.6842
MEM 202.355469 1652242832.7846
MEM 202.355469 1652242832.8850
MEM 202.355469 1652242832.9854
MEM 202.355469 1652242833.0860
MEM 202.355469 1652242833.1864
MEM 202.355469 1652242833.2868
MEM 202.355469 1652242833.3872
MEM 202.355469 1652242833.4876
MEM 202.355469 1652242833.5880
MEM 202.355469 1652242833.6885
MEM 202.355469 1652242833.7889
MEM 202.355469 1652242833.8892
MEM 202.355469 1652242833.9896
MEM 202.355469 1652242834.0899
MEM 202.355469 1652242834.1902
MEM 202.355469 1652242834.2905
MEM 202.355469 1652242834.3907
MEM 202.355469 1652242834.4910
MEM 202.355469 1652242834.5913
MEM 202.355469 1652242834.6916
MEM 202.355469 1652242834.7918
MEM 202.355469 1652242834.8921
MEM 202.355469 1652242834.9925
MEM 202.355469 1652242835.0928
MEM 202.355469 1652242835.1932
MEM 202.355469 1652242835.2936
MEM 202.355469 1652242835.3939
MEM 202.355469 1652242835.4943
MEM 202.355469 1652242835.5946
MEM 202.355469 1652242835.6950
MEM 202.355469 1652242835.7954
MEM 202.355469 1652242835.8958
MEM 202.355469 1652242835.9962
MEM 202.355469 1652242836.0966
MEM 202.355469 1652242836.1969
MEM 202.355469 1652242836.2973
MEM 202.355469 1652242836.3977
MEM 202.355469 1652242836.4981
MEM 202.355469 1652242836.5985
MEM 202.355469 1652242836.6988
MEM 202.355469 1652242836.7992
MEM 202.355469 1652242836.8996
MEM 202.355469 1652242837.0000
MEM 202.355469 1652242837.1005
MEM 202.355469 1652242837.2009
MEM 202.355469 1652242837.3013
MEM 202.355469 1652242837.4017
MEM 202.355469 1652242837.5021
MEM 202.355469 1652242837.6026
MEM 202.355469 1652242837.7031
MEM 202.355469 1652242837.8036
MEM 202.355469 1652242837.9040
MEM 202.355469 1652242838.0044
MEM 202.355469 1652242838.1048
MEM 202.355469 1652242838.2051
MEM 202.355469 1652242838.3055
MEM 202.355469 1652242838.4058
MEM 202.355469 1652242838.5062
MEM 202.355469 1652242838.6066
MEM 202.355469 1652242838.7070
MEM 202.355469 1652242838.8073
MEM 202.355469 1652242838.9077
MEM 202.355469 1652242839.0080
MEM 202.355469 1652242839.1084
MEM 202.355469 1652242839.2087
MEM 202.355469 1652242839.3091
MEM 202.355469 1652242839.4095
MEM 202.355469 1652242839.5100
MEM 202.355469 1652242839.6104
MEM 202.355469 1652242839.7108
MEM 202.355469 1652242839.8111
MEM 202.355469 1652242839.9115
MEM 202.355469 1652242840.0118
MEM 202.355469 1652242840.1122
MEM 202.355469 1652242840.2126
MEM 202.355469 1652242840.3130
MEM 202.355469 1652242840.4135
MEM 202.355469 1652242840.5139
MEM 202.355469 1652242840.6143
MEM 202.355469 1652242840.7147
MEM 202.355469 1652242840.8152
MEM 202.355469 1652242840.9156
MEM 202.355469 1652242841.0160
MEM 202.355469 1652242841.1164
MEM 202.355469 1652242841.2168
MEM 202.355469 1652242841.3172
MEM 202.355469 1652242841.4176
MEM 202.355469 1652242841.5180
MEM 202.355469 1652242841.6184
MEM 202.355469 1652242841.7188
MEM 202.355469 1652242841.8191
MEM 202.355469 1652242841.9195
MEM 202.355469 1652242842.0199
MEM 202.355469 1652242842.1203
MEM 202.355469 1652242842.2207
MEM 202.355469 1652242842.3210
MEM 202.355469 1652242842.4214
MEM 202.355469 1652242842.5218
MEM 202.355469 1652242842.6221
MEM 202.355469 1652242842.7225
MEM 202.355469 1652242842.8229
MEM 202.355469 1652242842.9234
MEM 202.355469 1652242843.0238
MEM 202.355469 1652242843.1241
MEM 202.355469 1652242843.2245
MEM 202.355469 1652242843.3248
MEM 202.355469 1652242843.4251
MEM 202.355469 1652242843.5255
MEM 202.355469 1652242843.6258
MEM 202.355469 1652242843.7262
MEM 202.355469 1652242843.8268
MEM 202.355469 1652242843.9272
MEM 202.355469 1652242844.0277
MEM 202.355469 1652242844.1281
MEM 202.355469 1652242844.2285
MEM 202.355469 1652242844.3289
MEM 202.355469 1652242844.4295
MEM 202.355469 1652242844.5299
MEM 202.355469 1652242844.6303
MEM 202.355469 1652242844.7307
MEM 202.355469 1652242844.8312
MEM 202.355469 1652242844.9316
MEM 202.355469 1652242845.0321
MEM 202.355469 1652242845.1325
MEM 202.355469 1652242845.2329
MEM 202.355469 1652242845.3332
MEM 202.355469 1652242845.4335
MEM 202.355469 1652242845.5339
MEM 202.355469 1652242845.6342
MEM 202.355469 1652242845.7346
MEM 202.355469 1652242845.8350
MEM 202.355469 1652242845.9354
MEM 202.355469 1652242846.0357
MEM 202.355469 1652242846.1360
MEM 202.355469 1652242846.2363
MEM 202.355469 1652242846.3366
MEM 202.355469 1652242846.4369
MEM 202.355469 1652242846.5371
MEM 202.355469 1652242846.6374
MEM 202.355469 1652242846.7377
MEM 202.355469 1652242846.8380
MEM 202.355469 1652242846.9383
MEM 202.355469 1652242847.0386
MEM 202.355469 1652242847.1388
MEM 202.355469 1652242847.2391
MEM 202.355469 1652242847.3394
MEM 202.355469 1652242847.4397
MEM 202.355469 1652242847.5401
MEM 202.355469 1652242847.6409
MEM 202.355469 1652242847.7413
MEM 202.355469 1652242847.8417
MEM 202.355469 1652242847.9420
MEM 202.355469 1652242848.0424
MEM 202.355469 1652242848.1428
MEM 202.355469 1652242848.2432
MEM 202.355469 1652242848.3436
MEM 202.355469 1652242848.4440
MEM 202.355469 1652242848.5444
MEM 202.355469 1652242848.6448
MEM 202.355469 1652242848.7452
MEM 202.355469 1652242848.8456
MEM 202.355469 1652242848.9460
MEM 202.355469 1652242849.0464
MEM 202.355469 1652242849.1467
MEM 202.355469 1652242849.2470
MEM 202.355469 1652242849.3474
MEM 202.355469 1652242849.4477
MEM 202.355469 1652242849.5492
MEM 202.355469 1652242849.6496
MEM 202.355469 1652242849.7500
MEM 202.355469 1652242849.8504
MEM 202.355469 1652242849.9508
MEM 202.355469 1652242850.0512
MEM 202.355469 1652242850.1515
MEM 202.355469 1652242850.2519
MEM 202.355469 1652242850.3524
MEM 202.355469 1652242850.4527
MEM 202.355469 1652242850.5530
MEM 202.355469 1652242850.6535
MEM 202.355469 1652242850.7539
MEM 202.355469 1652242850.8542
MEM 202.355469 1652242850.9545
MEM 202.355469 1652242851.0549
MEM 202.355469 1652242851.1553
MEM 202.355469 1652242851.2556
MEM 202.355469 1652242851.3560
MEM 202.355469 1652242851.4563
MEM 202.355469 1652242851.5567
MEM 202.355469 1652242851.6572
MEM 202.355469 1652242851.7576
MEM 202.355469 1652242851.8579
MEM 202.355469 1652242851.9583
MEM 202.355469 1652242852.0588
MEM 202.355469 1652242852.1593
MEM 202.355469 1652242852.2597
MEM 202.355469 1652242852.3601
MEM 202.355469 1652242852.4605
MEM 202.355469 1652242852.5609
MEM 202.355469 1652242852.6613
MEM 202.355469 1652242852.7619
MEM 202.355469 1652242852.8623
MEM 202.355469 1652242852.9627
MEM 202.355469 1652242853.0631
MEM 202.355469 1652242853.1634
MEM 202.355469 1652242853.2638
MEM 202.355469 1652242853.3641
MEM 202.355469 1652242853.4645
MEM 202.355469 1652242853.5659
MEM 202.355469 1652242853.6663
MEM 202.355469 1652242853.7666
MEM 202.355469 1652242853.8670
MEM 202.355469 1652242853.9673
MEM 202.355469 1652242854.0677
MEM 202.355469 1652242854.1680
MEM 202.355469 1652242854.2684
MEM 202.355469 1652242854.3689
MEM 202.355469 1652242854.4693
MEM 202.355469 1652242854.5696
MEM 202.355469 1652242854.6699
MEM 202.355469 1652242854.7703
MEM 202.355469 1652242854.8707
MEM 202.355469 1652242854.9711
MEM 202.355469 1652242855.0714
MEM 202.355469 1652242855.1718
MEM 202.355469 1652242855.2722
MEM 202.355469 1652242855.3729
MEM 202.355469 1652242855.4733
MEM 202.355469 1652242855.5737
MEM 202.355469 1652242855.6742
MEM 202.355469 1652242855.7746
MEM 202.355469 1652242855.8750
MEM 202.355469 1652242855.9754
MEM 202.355469 1652242856.0759
MEM 202.355469 1652242856.1764
MEM 202.355469 1652242856.2768
MEM 202.355469 1652242856.3772
MEM 202.355469 1652242856.4776
MEM 202.355469 1652242856.5780
MEM 202.355469 1652242856.6783
MEM 202.355469 1652242856.7786
MEM 202.355469 1652242856.8790
MEM 202.355469 1652242856.9802
MEM 202.355469 1652242857.0805
MEM 202.355469 1652242857.1809
MEM 202.355469 1652242857.2813
MEM 202.355469 1652242857.3816
MEM 202.355469 1652242857.4820
MEM 202.355469 1652242857.5824
MEM 202.355469 1652242857.6827
MEM 202.355469 1652242857.7831
MEM 202.355469 1652242857.8835
MEM 202.355469 1652242857.9839
MEM 202.355469 1652242858.0842
MEM 202.355469 1652242858.1845
MEM 202.355469 1652242858.2849
MEM 202.355469 1652242858.3853
MEM 202.355469 1652242858.4856
MEM 202.355469 1652242858.5860
MEM 202.355469 1652242858.6864
MEM 202.355469 1652242858.7868
MEM 202.355469 1652242858.8872
MEM 202.355469 1652242858.9876
MEM 202.355469 1652242859.0880
MEM 202.355469 1652242859.1884
MEM 202.355469 1652242859.2889
MEM 202.355469 1652242859.3893
MEM 202.355469 1652242859.4897
MEM 202.355469 1652242859.5901
MEM 202.355469 1652242859.6905
MEM 202.355469 1652242859.7909
MEM 202.355469 1652242859.8913
MEM 202.355469 1652242859.9917
MEM 202.355469 1652242860.0921
MEM 202.355469 1652242860.1923
MEM 202.355469 1652242860.2926
MEM 202.355469 1652242860.3929
MEM 202.355469 1652242860.4932
MEM 202.355469 1652242860.5935
MEM 202.355469 1652242860.6938
MEM 202.355469 1652242860.7941
